,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
R05224,13.630592534438001,0.0021745927609056717,"[(1.7996919650340875e-12, 2), (0.9999999999989967, 2), (1.7997327518142292e-12, 1), (1.799683454157093e-12, 1), (0.7207833606603853, 1), (1.799715796435234e-12, 1), (1.799705516925548e-12, 1), (1.7997210417872776e-12, 1), (1.8002053954493566e-12, 1), (0.9999999999989969, 1), (1.7997383876963947e-12, 1), (1.0, 1), (0.9999999999989688, 1), (1.799473592718117e-12, 1), (1.7996597567757426e-12, 1)]",Cofactor and Prosthetic Group Biosynthesis,"Hydrogenobyrinate  <=> Hydrogenobyrinate a,c diamide",['Rv2848c'],2.0 atp_c + 2.0 gln__L_c + h2o_c + hgbyr_c --> 2.0 adp_c + 2.0 glu__L_c + 2.0 h_c + hgbam_c + ppi_c,
EX_ala_B,13.53284162296329,0.0022344840532418256,"[(0.9999999999920206, 2), (0.9999999999920104, 1), (0.9999999999921063, 1), (0.3710355728670387, 1), (0.9999999999920242, 1), (0.9999999999908278, 1), (0.9999999999907843, 1), (0.14621627455782704, 1), (0.6263331850658946, 1), (0.16053823399325928, 1), (0.36290475505569963, 1), (0.3533314076068377, 1), (0.14621627455784458, 1), (0.14621627461623543, 1), (0.1462162745578941, 1), (0.999999999992017, 1)]",Exchange,,[],ala__B_e --> ,
DHDPS,13.491978609625676,0.00226007599299735,"[(0.75, 6), (0.5, 6), (1.0, 4), (0.25, 1)]",Threonine and Lysine Metabolism,dihydrodipicolinate synthase,['Rv2753c'],aspsa_c + pyr_c --> 23dhdp_c + 2.0 h2o_c + h_c,
NTD4,13.278578403027456,0.0023992754436700193,"[(1.899196273975574e-13, 2), (1.8962721960117416e-13, 2), (1.9113600215420606e-13, 1), (1.8936796524714958e-13, 1), (0.7207833606606473, 1), (2.587583725578602e-13, 1), (1.9157461384878094e-13, 1), (1.907968507867072e-13, 1), (0.9999999999999989, 1), (1.9102295169837311e-13, 1), (1.0, 1), (0.720783360660634, 1), (1.8579873799067792e-13, 1), (0.999999999999988, 1), (0.9999999999999669, 1)]",Purine and Pyrimidine Biosynthesis,5'-nucleotidase (CMP),[],cmp_c + h2o_c --> cytd_c + pi_c,
EX_thr_L,12.885727101111032,0.002681880977524746,"[(1.1745049377509531e-11, 1), (1.1767031793397109e-11, 1), (0.7717276509958333, 1), (1.17485465800371e-11, 1), (1.1810386002508722e-11, 1), (1.1263157073670982e-11, 1), (0.7353015543149339, 1), (0.7957599109130566, 1), (0.08700004071896378, 1), (0.9999999999998963, 1), (0.7625767776705223, 1), (1.1743883643333675e-11, 1), (0.7353015543149097, 1), (0.7353015543473076, 1), (0.7353015543149193, 1), (1.174721431240755e-11, 1), (1.1750544981481426e-11, 1)]",Exchange,,[],thr__L_e --> ,
EX_ppa,12.577515914864483,0.002930319815608766,"[(0.9999999999997868, 1), (0.9999999999999998, 1), (0.0037916397647525524, 1), (0.999999999999795, 1), (0.9999999999991094, 1), (0.9999999999989619, 1), (0.7134023173299795, 1), (0.7107803714145637, 1), (0.38946276712620925, 1), (0.09018727070286986, 1), (0.0, 1), (0.9999999999997926, 1), (0.7134023173300623, 1), (0.7134023173174753, 1), (0.7134023173305442, 1), (0.9999999999997915, 1), (0.9999999999998024, 1)]",Exchange,,[],ppa_e --> ,
FAD_7,12.347795001672988,0.0031326125746598595,"[(0.9999999999999999, 2), (1.0, 2), (0.7804569155361432, 1), (0.7804569155370125, 1), (0.34773172390537177, 1), (0.7827018461274311, 1), (0.7804569155368513, 1), (0.08887502025361671, 1), (0.7685347825849649, 1), (0.181608754651017, 1), (0.3078903810379898, 1), (0.780456915536778, 1), (0.2386877115301006, 1), (0.23868771153211066, 1), (0.7804569155367789, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0468', 'Rv0972c', 'Rv1323', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + hexdcoa_c + nad_c --> accoa_c + fadh2_c + nadh_c + tdcoa_c,"['Rv3139', 'Rv3516']"
GUAD,11.468466709043522,0.004068842824868633,"[(4.701600407048698e-12, 1), (4.726721729362071e-12, 1), (0.36039168033331176, 1), (4.701387903411375e-12, 1), (4.7543199933742274e-12, 1), (4.703193050626961e-12, 1), (0.5000000000023391, 1), (0.5000000000023485, 1), (4.701495288931697e-12, 1), (0.5000000000023468, 1), (0.7207833606618942, 1), (4.699548472624562e-12, 1), (0.7500000000011742, 1), (0.7500000000004586, 1), (0.7500000000011544, 1), (4.702096248869119e-12, 1), (4.7035106723812855e-12, 1)]",Nucleotide Salvage Pathway,Guanine deaminase,[],gua_c + h2o_c + h_c --> nh4_c + xan_c,
PYK,10.992922724467629,0.0047063424407397985,"[(2.6875723868613477e-13, 1), (2.7036706207184125e-13, 1), (0.999999999999978, 1), (2.6115221096745245e-13, 1), (3.988753771722031e-13, 1), (2.92377233535035e-13, 1), (0.4035532470815252, 1), (0.9999999999999822, 1), (2.6864621638367225e-13, 1), (0.9999999999999662, 1), (0.9999999999999787, 1), (2.655098363391062e-13, 1), (0.40355324708160617, 1), (0.4035532471081592, 1), (0.4035532470815475, 1), (2.653155473097968e-13, 1), (2.6306734568493084e-13, 1)]",Glycolysis/Gluconeogenesis,pyruvate kinase,['Rv1617'],adp_c + h_c + pep_c --> atp_c + pyr_c,['Rv1617']
ME1,10.992922724467272,0.0047063424407403215,"[(2.732576166445381e-13, 1), (2.6728434886917755e-13, 1), (0.9999999999994909, 1), (2.60839380570175e-13, 1), (3.979786394784332e-13, 1), (2.88157776100419e-13, 1), (0.4035532470813465, 1), (0.9999999999995217, 1), (2.6930127150252916e-13, 1), (0.9999999999995335, 1), (0.9999999999995124, 1), (2.650885059714813e-13, 1), (0.40355324708138585, 1), (0.4035532471079761, 1), (0.4035532470813548, 1), (2.706139932381557e-13, 1), (2.6365618416107524e-13, 1)]",Pyruvate Metabolism,malic enzyme (NAD),['Rv2332'],mal__L_c + nad_c --> co2_c + nadh_c + pyr_c,
FAD_27,10.914945776315358,0.004821416741091977,"[(1.0, 4), (0.7174538105470598, 1), (0.7174538105478978, 1), (0.3086327877870091, 1), (0.7174538105477658, 1), (0.717453810547801, 1), (0.015309971508546183, 1), (0.7349254274344533, 1), (0.11081561352318858, 1), (0.31246279795880805, 1), (0.7174538105476813, 1), (0.17502588358269078, 1), (0.17502588358386717, 1), (0.7174538105476798, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv0468', 'Rv1323', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + ptcoa_c --> accoa_c + fadh2_c + nadh_c + ppcoa_c,"['Rv3139', 'Rv3516']"
BKDA2,10.854993160055859,0.004912079671835181,"[(5.367722288480711e-12, 3), (5.3676404197658715e-12, 2), (5.3677632228381315e-12, 1), (0.9999999999987551, 1), (5.370833299644629e-12, 1), (0.9999999999991092, 1), (0.9999999999991935, 1), (1.0, 1), (5.367967894625231e-12, 1), (0.999999999999117, 1), (5.362564559445795e-12, 1), (5.370997037074309e-12, 1), (0.9999999999991265, 1), (0.9999999999990982, 1)]",Lipid metabolism,BKDA2,"['Rv2497c', 'Rv2496c']",3mob_c + lpam_c --> 2mpdhl_c + co2_c,
ACS,10.85116896438783,0.0049179285474636745,"[(2.6372788719103776e-13, 2), (2.6023909852971503e-13, 1), (0.6890846054679156, 1), (2.62836034706519e-13, 1), (3.1157343624804303e-13, 1), (2.5511033823273884e-13, 1), (0.7710497666519097, 1), (0.7748127698035134, 1), (2.633212715871546e-13, 1), (0.9999999999946905, 1), (0.6999680888383422, 1), (2.6113095101423386e-13, 1), (0.771049766651943, 1), (0.7710497666581092, 1), (0.7710497666519325, 1), (2.624294191026358e-13, 1)]",Glycolysis/Gluconeogenesis,acetyl-CoA synthetase,['Rv3667'],ac_c + atp_c + coa_c --> accoa_c + amp_c + ppi_c,
EX_pyr,10.792147187522678,0.005009215479975824,"[(0.9984315162410007, 1), (0.9984315162410413, 1), (0.0, 1), (0.9984315162410136, 1), (0.998431516240597, 1), (0.9984315162406525, 1), (0.8321810533377055, 1), (0.5290526582762413, 1), (0.507572780576602, 1), (0.08927291888395521, 1), (0.007389040340326239, 1), (0.9984315162410111, 1), (0.8321810533377361, 1), (0.8321810533290712, 1), (0.8321810533377169, 1), (0.9984315162410067, 1), (0.9984315162410116, 1)]",Exchange,,[],pyr_e --> ,
EX_ser_D,10.792147187503398,0.00500921548000596,"[(0.9984315162409999, 1), (0.9984315162410767, 1), (0.0, 1), (0.998431516241011, 1), (0.9984315162405969, 1), (0.9984315162405718, 1), (0.8321810533377223, 1), (0.5290526582762413, 1), (0.5075727805766005, 1), (0.08927291888395618, 1), (0.007389040340349581, 1), (0.9984315162410128, 1), (0.8321810533377361, 1), (0.8321810533309022, 1), (0.8321810533376991, 1), (0.9984315162410068, 1), (0.9984315162410097, 1)]",Exchange,,[],ser__D_e --> ,
EX_coa,10.70643562963225,0.00514525139569784,"[(8.682166097173649e-12, 1), (7.548073277519052e-12, 1), (0.5959422252362658, 1), (7.853162564686045e-12, 1), (7.787881450838086e-12, 1), (7.730815987372353e-12, 1), (0.7413693439526345, 1), (0.947824012051045, 1), (0.02079103633696433, 1), (0.8519938212919118, 1), (0.5927451059862845, 1), (7.851830297056495e-12, 1), (0.7413693439526414, 1), (0.7413693439527327, 1), (0.7413693439522229, 1), (7.853773187349589e-12, 1), (7.852996031232351e-12, 1)]",Exchange,,[],coa_e --> ,
FAD_22,10.674316600211649,0.005197312353479341,"[(0.11005956533253061, 1), (0.11005956533188596, 1), (0.4169985668189615, 1), (0.020271317383758744, 1), (0.3531678237685546, 1), (0.11005956533197589, 1), (0.3652620517106891, 1), (1.0, 1), (0.11893634524625918, 1), (0.9144875080548011, 1), (0.5380232674203096, 1), (0.1100595653320576, 1), (0.855115647307602, 1), (0.8551156473084626, 1), (0.3652620517107721, 1), (0.020271317383759382, 1), (0.11005956533205616, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + pentdcoa_c --> accoa_c + fadh2_c + nadh_c + trdcalcoa_c,"['Rv3139', 'Rv3516']"
LALDD,10.452523280754281,0.005573697271943611,"[(2.106541615881545e-13, 1), (2.2611438954936922e-13, 1), (0.7947527587999133, 1), (2.1025654816552417e-13, 1), (2.2138562531665228e-13, 1), (2.098861304779997e-13, 1), (2.1073247180374164e-13, 1), (0.9999999999999988, 1), (2.1067136362657037e-13, 1), (0.999999999999988, 1), (0.7947527587998995, 1), (2.0760857736961946e-13, 1), (0.8419907658802843, 1), (0.09974399174688561, 1), (0.09974399175356204, 1), (2.100050704179902e-13, 1), (2.102085462211395e-13, 1)]",Pyruvate Metabolism,LALDD,[],h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c,
DTBTST,10.347409300099251,0.005762895201801571,"[(0.09859159528006593, 1), (0.0985915952800399, 1), (0.733602561452361, 1), (0.041506908304276086, 1), (0.09859159528020128, 1), (0.09859159527998297, 1), (0.8904626347957553, 1), (0.8610277047028474, 1), (0.08825454538151324, 1), (0.9999999999999876, 1), (0.7477548464347448, 1), (0.09859159528006539, 1), (0.8904626347957573, 1), (0.8904626348013365, 1), (0.8904626347958884, 1), (0.09859159528006664, 1), (0.09859159528006606, 1)]",Cofactor and Prosthetic Group Biosynthesis,,['Rv1589'],2.0 amet_c + dtbt_c + s_c --> btn_c + 2.0 dad_5_c + 2.0 met__L_c,
MAN1PT2,10.255419663387103,0.005934512989155502,"[(0.7057550770913017, 1), (0.9999999999999465, 1), (0.19705856082226025, 1), (0.7057550770913086, 1), (0.7057550770911063, 1), (0.7057550770913077, 1), (3.6126657221302594e-13, 1), (3.6770586575585185e-13, 1), (0.7057550770917855, 1), (3.6859404417555197e-13, 1), (0.19705856082238282, 1), (0.7057550770913082, 1), (3.681499549657019e-13, 1), (7.531752999057062e-13, 1), (4.563016631209393e-13, 1), (0.7057550770913081, 1), (0.7057550770913085, 1)]",Fructose and mannose metabolism,mannose-1-phosphate guanylyltransferase (GDP),['Rv3264c'],gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,['Rv3264c']
ALAALAD,10.238697312846002,0.005966334399277382,"[(0.9999999999999948, 2), (0.9999999999999969, 2), (0.3343919305635433, 1), (0.0, 1), (0.8141511517347642, 1), (0.33439193056354216, 1), (0.3343919305636726, 1), (0.33439193056354405, 1), (0.334391930563543, 1), (0.8141511517347523, 1), (0.33439193056354105, 1), (0.9999999999999946, 1), (0.9999999999999803, 1), (0.3343919305635427, 1), (0.33439193056354233, 1)]",Membrane Metabolism,D-alanine-D-alanine dipeptidase,"['Rv2911', 'Rv3330']",alaala_c + h2o_c --> 2.0 ala__D_c,
TSULabc,10.02684858333528,0.006386837972912673,"[(9.406332875329394e-14, 2), (9.435418180970937e-14, 1), (0.42274735215173903, 1), (9.385105856422803e-14, 1), (1.287083974525581e-13, 1), (9.528184543332252e-14, 1), (0.497341486808716, 1), (0.49734148680871654, 1), (9.438760364013847e-14, 1), (0.497341486808718, 1), (0.3584754682579439, 1), (9.320250879053898e-14, 1), (0.49734148680871515, 1), (0.497341486808714, 1), (0.49734148680870566, 1), (9.442102547056756e-14, 1)]",Transport,TSULabc,"['Rv2397c', 'Rv1739c', 'Rv2398c', 'Rv2400c', 'Rv2399c']",atp_c + h2o_c + tsul_e --> adp_c + h_c + pi_c + tsul_c,
EX_glyc3p,9.869105116552603,0.006722018349044901,"[(0.11691861260545816, 1), (0.11691861260543346, 1), (0.7597923988034618, 1), (0.11691861260543929, 1), (0.11691861260549868, 1), (0.11691861260505948, 1), (0.7114587201082536, 1), (0.8774932616976272, 1), (8.248957072964913e-14, 1), (0.9999999999999278, 1), (0.7474424815583436, 1), (0.11691861260543857, 1), (0.7114587201082629, 1), (0.7114587201286757, 1), (0.7114587201081839, 1), (0.11691861260543629, 1), (0.11691861260543995, 1)]",Exchange,,[],glyc3p_e --> ,
EX_asn_L,9.795337734887305,0.006885638460627857,"[(0.03474980634360311, 1), (0.03474980634361341, 1), (0.525953596802798, 1), (0.034749806343605, 1), (0.034749806343551126, 1), (0.0347498063434612, 1), (0.8501932829904171, 1), (0.8260448324114169, 1), (4.111266882489417e-12, 1), (0.7444666689435011, 1), (0.5296086649305449, 1), (0.18455652334617512, 1), (0.8501932829904195, 1), (1.0000000000000002, 1), (0.999999999992979, 1), (0.03474980634360575, 1), (0.03474980634360478, 1)]",Exchange,,[],asn__L_e --> ,
CDAPPA190,9.623616042354515,0.0072844897754244875,"[(3.2894186923984323e-12, 2), (0.9999999999997746, 2), (3.28912628460205e-12, 1), (0.7207833606613564, 1), (3.288116061653427e-12, 1), (1.0555936015306642e-12, 1), (2.813596034218478e-12, 1), (0.9999999999997743, 1), (0.9999999999997796, 1), (3.289272488500241e-12, 1), (0.7207833606613385, 1), (3.287690654297569e-12, 1), (0.9999999999997755, 1), (0.9999999999997548, 1), (3.288408469449809e-12, 1)]",Glycerophospholipid metabolism,CDAPPA190,['Rv2289'],cdpc19c19g_c + h2o_c --> cmp_c + 2.0 h_c + pa190190_c,
FACOAE160,9.623616042353527,0.0072844897754268546,"[(2.629887150437903e-13, 3), (2.626963072474105e-13, 1), (0.7207833606521621, 1), (2.6164879726495766e-13, 1), (2.3532808056222254e-12, 1), (6.584582369903954e-13, 1), (0.9999999999881879, 1), (0.9999999999881952, 1), (0.9999999999881878, 1), (0.7207833606521445, 1), (2.606012872825048e-13, 1), (0.9999999999881867, 1), (0.9999999999881856, 1), (1.0, 1), (2.6194120506133745e-13, 1)]",Fatty Acid Metabolism,Fatty-acid-CoA thioesterase (hexadecanoate),"['Rv1618', 'Rv0098', 'Rv2605c']",h2o_c + pmtcoa_c --> coa_c + h_c + hdca_c,
TREY,9.62361604235107,0.007284489775432741,"[(1.5713680523474306e-12, 2), (1.570387234585579e-12, 2), (0.9999999999999898, 2), (0.7207833606610321, 1), (0.0, 1), (1.575102509971158e-12, 1), (0.9999999999999845, 1), (0.7207833606610127, 1), (1.5720564623128995e-12, 1), (0.9999999999999866, 1), (0.9999999999999952, 1), (0.9999999999999742, 1), (1.5694064168237272e-12, 1), (1.56969882462011e-12, 1)]",Starch and sucrose metabolism,MNXR86764,"['Rv1564c', 'Rv1563c', 'Rv1562c']",2.0 14glucan_c + h2o_c --> tre_c,
