,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
FRD2,8.156862745098039,0.00747404765608892,"[(0.0, 32), (0.002926419021600764, 1), (0.0029264190213348098, 1)]",Citric Acid Cycle,Fumarate reductase,"['Rv3318', 'Rv3317', 'Rv0247c', 'Rv3316', 'Rv0248c', 'Rv3319']",fum_c + mql8_c --> mqn8_c + succ_c,
ATPS4r,7.116242549068193,0.011886409613509884,"[(0.8554100007234323, 1), (0.4759377599734257, 1), (0.8447660618762446, 1), (0.3616788292700479, 1), (0.8484804284874706, 1), (0.3733795947712161, 1), (0.3612727885490479, 1), (0.9833354841400347, 1), (0.84878933284068, 1), (0.8446124735801354, 1), (0.8638205250210625, 1), (0.8432039414634643, 1), (0.8510431790787473, 1), (0.8554191818106945, 1), (0.3814024560266077, 1), (0.3886292810890414, 1), (0.9717436366771547, 1), (0.8447091057659241, 1), (0.8483358585926831, 1), (0.15294002475727497, 1), (0.8483358585929269, 1), (0.4100905218281724, 1), (0.8550997045607077, 1), (0.8480426973775937, 1), (0.13822407338769382, 1), (0.8483358585928992, 1), (0.9636292558848744, 1), (0.8480278799175079, 1), (0.8507475980697689, 1), (0.012297337196287006, 1), (0.5800949368743898, 1), (0.23413108725813758, 1), (0.9946737184022661, 1), (0.9878083152777225, 1)]",Oxidative Phosphorylation,ATP synthase (four protons for one ATP),"['Rv1309', 'Rv1306', 'Rv1307', 'Rv1304', 'Rv1311', 'Rv1310', 'Rv1305', 'Rv1308']",adp_c + 4.0 h_e + pi_c <=> atp_c + h2o_c + 3.0 h_c,
EX_h2o,6.49442638803966,0.015821117675572195,"[(0.0, 3), (0.012527952194462217, 1), (0.6066393900934608, 1), (0.044653052436955436, 1), (0.6472117122379039, 1), (0.6503096299244314, 1), (0.6385256806255728, 1), (0.01657030845683604, 1), (0.05532317658581979, 1), (0.04946526151747761, 1), (0.04670773723031529, 1), (0.4681072814072045, 1), (0.012843474333558494, 1), (0.6223231384388022, 1), (0.654063649918371, 1), (0.04921532928618186, 1), (0.0454254617850051, 1), (0.8433047433601171, 1), (0.06126893183093705, 1), (0.7750278064175601, 1), (0.4466345893722096, 1), (0.4745519745037652, 1), (0.8391794044795975, 1), (0.049287423784841494, 1), (0.07041644529143874, 1), (0.47454667973754944, 1), (0.4762910592703741, 1), (0.9946663476431739, 1), (0.6569701964899168, 1), (0.8301678557569129, 1), (0.02070474301922578, 1), (0.012541054576548303, 1)]",Exchange,,[],h2o_e --> ,
H2Ot,6.494426388039563,0.015821117675572875,"[(0.987472047804397, 1), (0.3933606099060847, 1), (0.9553469475619409, 1), (0.3527882877616886, 1), (0.999999999998843, 1), (0.34969037007516457, 1), (0.36147431937400953, 1), (0.9834296915420279, 1), (0.9446768234130889, 1), (0.9505347384814243, 1), (0.9999999999987493, 1), (0.9532922627685767, 1), (0.5318927185921811, 1), (0.9871565256653012, 1), (0.3776768615607615, 1), (0.34593635008122936, 1), (0.9999999999988455, 1), (0.9507846707127198, 1), (0.9545745382138922, 1), (0.15669525663970185, 1), (0.9387310681679786, 1), (0.22497219358218, 1), (0.5533654106271512, 1), (0.5254480254956279, 1), (0.16082059552021677, 1), (0.9507125762140602, 1), (0.9295835547074874, 1), (0.5254533202618435, 1), (0.523708940729021, 1), (0.005333652356819929, 1), (0.3430298035096869, 1), (0.16983214424289095, 1), (0.9792952569796429, 1), (0.9874589454223102, 1)]",Transport,H2O transport via diffusion,[],h2o_e <=> h2o_c,
HIPA,6.3281552797374525,0.01709874753044377,"[(1.0, 20), (0.35363571511273273, 7), (0.0, 5), (0.907031044694177, 2)]",Cholesterol degradation,HIPA,[],h_c + hip_c + nadh_c --> 5ohhip_c + nad_c,
EX_asp_L,6.078969874016072,0.01922837189580297,"[(0.020814360487473448, 21), (0.4367949323987656, 1), (0.48147652318211065, 1), (0.42837132400919625, 1), (0.49649695168534896, 1), (0.0, 1), (0.4276887163391071, 1), (0.41950383348112413, 1), (0.5071459532469952, 1), (0.47285137406415695, 1), (0.49119517827866693, 1), (0.9733093400310858, 1), (0.48350037562568327, 1), (0.43467525116262296, 1)]",Exchange,,[],asp__L_e --> ,
ASPt2r,6.0789698740159634,0.019228371895804022,"[(0.9791856395125266, 21), (0.5632050676012343, 1), (0.5185234768178894, 1), (0.5716286759908037, 1), (0.503503048314651, 1), (1.0, 1), (0.5723112836608929, 1), (0.5804961665188759, 1), (0.4928540467530048, 1), (0.5271486259358431, 1), (0.508804821721333, 1), (0.026690659968914177, 1), (0.5164996243743167, 1), (0.5653247488373772, 1)]",Transport,L-aspartate reversible transport via proton symport,"['Rv2127', 'Rv0346c']",asp__L_e + h_e <=> asp__L_c + h_c,['Rv0346c']
ASPTA,5.983611618263439,0.020118322705788783,"[(0.9773506749069901, 1), (0.5621496382043896, 1), (0.9687009649363097, 1), (0.5175517793814366, 1), (0.9687009649368375, 1), (0.5619077509352726, 1), (0.5025594987105034, 1), (0.9773506750060288, 1), (0.968700964936347, 1), (0.968700964935285, 1), (1.0, 1), (0.9687009649363794, 1), (0.9687009655165731, 1), (0.9773506750060726, 1), (0.5707586240518185, 1), (0.5707586240518201, 1), (0.968700964936594, 1), (0.9687009649362576, 1), (0.9687009649363308, 1), (0.491930453058243, 1), (0.9687009649363845, 1), (0.5261607652288718, 1), (0.977350675006078, 1), (0.9687009649363333, 1), (0.5035098602914865, 1), (0.9687009649363361, 1), (0.9687009649363066, 1), (0.9687009649367795, 1), (0.9687009649366569, 1), (0.017990932403414095, 1), (0.515531719576614, 1), (0.5642653464324163, 1), (0.9773506750058102, 1), (0.9773506750060776, 1)]","Alanine, Aspartate, and Glutamate Metabolism",aspartate transaminase,['Rv0337c'],akg_c + asp__L_c <=> glu__L_c + oaa_c,
IPDAB,5.4607968760835535,0.025868771935883623,"[(1.0, 21), (0.3536357151127326, 7), (0.0, 4), (0.907031044694177, 2)]",Cholesterol degradation,IPDAB,"['Rv3552', 'Rv3551']",5ohhip_c + atp_c + coa_c + 3.0 h_c --> 5ohhipcoa_c + amp_c + ppi_c,
L_LACt2r,5.377336402997622,0.026942802688348703,"[(0.3340913983543178, 1), (0.7584988596676713, 1), (0.34601118203916437, 1), (0.8921390293001835, 1), (0.14389320652864057, 1), (0.8751154062353058, 1), (0.8769652960563411, 1), (0.21102704796358973, 1), (0.34534074048938845, 1), (0.34958927978314935, 1), (0.33387270552401305, 1), (0.345486926115545, 1), (0.34423887678185205, 1), (0.3343643918619543, 1), (0.8697990658506277, 1), (0.8735295861560401, 1), (0.010980577347224574, 1), (0.3501097439647136, 1), (0.34598719346476314, 1), (0.9474946359582757, 1), (0.3542428630959019, 1), (0.7069273480368276, 1), (0.3376399638404244, 1), (0.34925094577039184, 1), (0.9493484533280291, 1), (0.34984566253253846, 1), (0.22127850652466197, 1), (0.34923683476158873, 1), (0.34750340322662887, 1), (0.9999999999999999, 1), (0.4375042350121957, 1), (0.8869499581312114, 1), (0.2135885010037255, 1), (0.2067335874542573, 1)]",Transport,L lactate reversible transport via proton symport,['Rv0191'],h_e + lac__L_e <=> h_c + lac__L_c,
EX_lac_L,5.377336402997597,0.026942802688349025,"[(0.6659086016456822, 1), (0.24150114033232903, 1), (0.6539888179608356, 1), (0.10786097069981652, 1), (0.8561067934713594, 1), (0.1248845937646942, 1), (0.12303470394365888, 1), (0.7889729520364105, 1), (0.6546592595106115, 1), (0.6504107202168506, 1), (0.666127294475987, 1), (0.654513073884455, 1), (0.655761123218148, 1), (0.6656356081380457, 1), (0.13020093414937228, 1), (0.12647041384395985, 1), (0.9890194226527754, 1), (0.6498902560352864, 1), (0.6540128065352369, 1), (0.05250536404172434, 1), (0.6457571369040981, 1), (0.29307265196317245, 1), (0.6623600361595756, 1), (0.6507490542296082, 1), (0.05065154667197094, 1), (0.6501543374674615, 1), (0.778721493475338, 1), (0.6507631652384113, 1), (0.6524965967733711, 1), (0.0, 1), (0.5624957649878043, 1), (0.11305004186878868, 1), (0.7864114989962745, 1), (0.7932664125457427, 1)]",Exchange,,[],lac__L_e --> ,
OCOAT1r,5.163529889051558,0.029923656090727488,"[(0.054472563250236056, 30), (0.0544728568046078, 1), (0.05447257877475699, 1), (0.05447259429927792, 1), (0.05447391388355734, 1)]",Fatty Acid Metabolism,,"['Rv2504c', 'Rv2503c']",acac_c + succoa_c <=> aacoa_c + succ_c,
PPA,5.0499087126375,0.031653430424609476,"[(0.8803399844607165, 1), (0.3974293012181894, 1), (0.8655969304529811, 1), (0.38918235104867066, 1), (0.8643167006743252, 1), (0.38642981303365176, 1), (0.38727887599331734, 1), (0.9096448986434568, 1), (0.8707557129071309, 1), (0.8718265161831791, 1), (0.875522645977007, 1), (0.8661966003564857, 1), (0.8771811724540746, 1), (0.877770184792434, 1), (0.0011787751744586489, 1), (0.3814750652562582, 1), (0.8960235218679399, 1), (0.8667122259073542, 1), (0.8721604141710987, 1), (0.4760638264672575, 1), (0.8534772183462862, 1), (0.4768795777146156, 1), (0.8757161408697697, 1), (0.8628108978529819, 1), (0.005440671626962644, 1), (0.8785525310476373, 1), (0.889117894549896, 1), (0.8626007728025729, 1), (0.8716883844663347, 1), (0.28366460492861895, 1), (0.4726824936212259, 1), (0.0, 1), (0.9162319169378054, 1), (0.9060680565979482, 1)]",Oxidative Phosphorylation,inorganic diphosphatase,['Rv3628'],h2o_c + ppi_c --> h_c + 2.0 pi_c,
ASPO5,4.913945752037956,0.03386906198072484,"[(0.0, 9), (0.9999999997311615, 2), (0.006205268105752787, 1), (0.006205268105750607, 1), (0.9999999997316746, 1), (0.999999999726248, 1), (0.006205268105750584, 1), (0.9978969475208287, 1), (0.26414662561012825, 1), (0.9978969475203412, 1), (0.006205268105435636, 1), (0.9999999997311677, 1), (0.9978969475217787, 1), (0.9978969475240849, 1), (0.006205268105805456, 1), (0.9978969475208558, 1), (0.006205268105750592, 1), (0.9999999997330997, 1), (0.9978969475210305, 1), (0.9978969475233095, 1), (0.9999999997308059, 1), (0.9999999997300997, 1), (0.006205268105750653, 1), (0.006205268105768886, 1), (0.006205268106614628, 1)]","Alanine, Aspartate, and Glutamate Metabolism",L-aspartate oxidase,['Rv1595'],asp__L_c + fum_c --> h_c + iasp_c + succ_c,
GTPCII2,4.875344864004693,0.03452875659978852,"[(7.792477774160034e-11, 10), (7.792455569699541e-11, 6), (0.07699192305156677, 6), (7.792499978620526e-11, 1), (8.01723132326515e-11, 1), (7.690426073736489e-11, 1), (7.788059086522026e-11, 1), (7.793321543658749e-11, 1), (7.793210521356286e-11, 1), (7.793410361500719e-11, 1), (7.347544794811256e-11, 1), (7.926059808482933e-11, 1), (7.791545186819349e-11, 1), (0.9999999267820712, 1), (7.790657008399648e-11, 1)]",Cofactor and Prosthetic Group Biosynthesis,GTP cyclohydrolase II (25drapp),"['Rv1415', 'Rv1940']",gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c,
DHPPDA2,4.875344864000239,0.03452875659986544,"[(0.0, 27), (0.07699192297964186, 6), (0.9999999267820712, 1)]",Riboflavin Metabolism,diaminohydroxyphosphoribosylaminopryrimidine deaminase (25drapp),"['Rv1409', 'Rv2671']",25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c,['Rv1409']
GTPCII,4.87534482031452,0.034528757354407864,"[(0.9230079881248934, 5), (0.999999907129456, 1), (0.9999999071303148, 1), (0.9999999071302128, 1), (0.9999999071302629, 1), (0.999999907130272, 1), (0.9999999071188599, 1), (0.999999907131524, 1), (0.9999999071288146, 1), (0.9999999071307077, 1), (0.9999999071302657, 1), (0.9999999071309386, 1), (0.9999999071304111, 1), (0.9999999071306184, 1), (0.9999999071303083, 1), (0.9999999071493414, 1), (0.9999999071337745, 1), (0.9999999071303389, 1), (0.9999999071300578, 1), (0.9999999071304174, 1), (0.9999999071303053, 1), (0.9999999071303377, 1), (0.9999999071303248, 1), (0.9999999071303034, 1), (0.9999999071304875, 1), (0.9999999071327437, 1), (0.9999999071300838, 1), (0.0, 1), (0.9230079881248933, 1), (0.9999999071303093, 1)]",Riboflavin Metabolism,GTP cyclohydrolase II,"['Rv1415', 'Rv1940']",gtp_c + 3.0 h2o_c --> 25dhpp_c + for_c + 2.0 h_c + ppi_c,
DHPPDA,4.875344820268449,0.03452875735520364,"[(0.9230080533506821, 6), (0.9999999777968136, 2), (0.9999999777959979, 1), (0.9999999777968127, 1), (0.9999999777968178, 1), (0.9999999777968049, 1), (0.9999999777911136, 1), (0.9999999777972672, 1), (0.9999999777953568, 1), (0.9999999777968496, 1), (0.9999999777968076, 1), (0.9999999777968124, 1), (0.9999999777969538, 1), (0.999999977796808, 1), (0.9999999777968501, 1), (0.9999999777968045, 1), (0.9999999778003166, 1), (0.999999977796814, 1), (0.9999999777968108, 1), (0.9999999777968129, 1), (0.9999999777968497, 1), (0.999999977796885, 1), (0.999999977796811, 1), (0.9999999777968455, 1), (0.9999999777970296, 1), (0.9999999777957517, 1), (0.0, 1), (0.9999999777968513, 1)]",Riboflavin Metabolism,Diaminohydroxyphosphoribosylaminopyrimidine deaminase,['Rv1409'],25dhpp_c + h2o_c + h_c --> 5apru_c + nh4_c,['Rv1409']
FORMCOAL,4.690333796492343,0.037893183596730724,"[(0.9999999999999997, 7), (0.6934244415528712, 1), (0.3674042487811382, 1), (0.6943514751657005, 1), (0.3206597476616341, 1), (0.6963940722038071, 1), (0.31524451772118045, 1), (0.3276775750601789, 1), (0.6955587008927956, 1), (0.6950865052510058, 1), (0.6951432489841891, 1), (0.6973560940432477, 1), (0.6947171625977109, 1), (0.6934458386959657, 1), (0.3090983652123449, 1), (0.3155833695269631, 1), (0.6943261332930685, 1), (0.6934004740329375, 1), (0.9999999999999989, 1), (0.69340047403327, 1), (0.9999999999999994, 1), (0.694141283934921, 1), (0.6941078473265614, 1), (0.6934004740330983, 1), (0.6941191325245157, 1), (0.6954226735681073, 1), (0.9999999999999998, 1), (1.0000000000000002, 1)]",Redox Metabolism,FORMCOAL,[],atp_c + coa_c + for_c <=> amp_c + forcoa_c + ppi_c,
OXCDC,4.690333796492317,0.03789318359673108,"[(0.0, 11), (0.3065755584471286, 1), (0.6325957512188617, 1), (0.30564852483429933, 1), (0.6793402523383657, 1), (0.3036059277961927, 1), (0.6847554822788193, 1), (0.6723224249398209, 1), (0.3044412991072042, 1), (0.30491349474899393, 1), (0.30485675101581067, 1), (0.302643905956752, 1), (0.305282837402289, 1), (0.3065541613040342, 1), (0.6909016347876549, 1), (0.6844166304730367, 1), (0.3056738667069313, 1), (0.3065995259670623, 1), (0.30659952596672985, 1), (0.3058587160650787, 1), (0.3058921526734384, 1), (0.3065995259669015, 1), (0.30588086747548404, 1), (0.30457732643189245, 1)]",Glyoxylate Metabolism,Oxalyl-CoA decarboxylase,['Rv0118c'],h_c + oxalcoa_c --> co2_c + forcoa_c,['Rv0118c']
GLXO1,4.690333796492292,0.03789318359673162,"[(4.3021142204224816e-16, 2), (0.3065755584471289, 1), (0.6325957512188619, 1), (0.30564852483429966, 1), (0.679340252338366, 1), (0.30360592779619305, 1), (0.6847554822788195, 1), (0.6723224249398212, 1), (4.718447854656915e-16, 1), (0.30444129910720463, 1), (0.30491349474899426, 1), (0.304856751015811, 1), (0.30264390595675233, 1), (0.30528283740228934, 1), (0.3065541613040345, 1), (0.6909016347876552, 1), (0.684416630473037, 1), (4.822531263215524e-16, 1), (0.3056738667069317, 1), (0.30659952596706264, 1), (1.2420620087993939e-15, 1), (0.30659952596673024, 1), (6.591949208711867e-16, 1), (0.30585871606507914, 1), (0.3058921526734386, 1), (4.787836793695988e-16, 1), (0.3065995259669018, 1), (0.3058808674754844, 1), (0.3045773264318928, 1), (4.926614671774132e-16, 1), (4.371503159461554e-16, 1), (3.712308238590367e-16, 1), (0.0, 1)]",Glyoxylate Metabolism,GLXO1,[],glx_c + h2o_c + nad_c --> 2.0 h_c + nadh_c + oxa_c,
OXACOAL,4.690333796492292,0.03789318359673162,"[(4.3021142204224816e-16, 2), (0.3065755584471288, 1), (0.6325957512188619, 1), (0.3056485248342996, 1), (0.679340252338366, 1), (0.30360592779619305, 1), (0.6847554822788195, 1), (0.6723224249398212, 1), (4.718447854656915e-16, 1), (0.3044412991072045, 1), (0.30491349474899426, 1), (0.304856751015811, 1), (0.30264390595675233, 1), (0.3052828374022893, 1), (0.3065541613040345, 1), (0.6909016347876552, 1), (0.684416630473037, 1), (4.822531263215524e-16, 1), (0.30567386670693164, 1), (0.30659952596706264, 1), (1.2420620087993939e-15, 1), (0.3065995259667302, 1), (6.591949208711867e-16, 1), (0.30585871606507903, 1), (0.3058921526734386, 1), (4.787836793695988e-16, 1), (0.3065995259669018, 1), (0.3058808674754844, 1), (0.30457732643189267, 1), (4.926614671774132e-16, 1), (4.371503159461554e-16, 1), (3.712308238590367e-16, 1), (0.0, 1)]",Glyoxylate Metabolism,OXACOAL,[],atp_c + coa_c + oxa_c <=> amp_c + oxalcoa_c + ppi_c,
NH4t,4.472561694567592,0.042324052115907417,"[(0.4115576325717171, 1), (0.4277486912149917, 1), (0.4269739061721393, 1), (0.4763728783105462, 1), (0.02609648903694911, 1), (0.4428218350328752, 1), (0.46755369823962856, 1), (0.4203244118625494, 1), (0.43478078462992104, 1), (0.4350944349962952, 1), (0.41149458586404064, 1), (0.43453299151945535, 1), (0.4342068226821954, 1), (0.4121542153824315, 1), (0.4244020742475092, 1), (0.4337548618514888, 1), (0.02314283905881165, 1), (0.4350944349959405, 1), (0.42571381144847464, 1), (0.4784422592445479, 1), (0.42571381144844045, 1), (0.4688137929624078, 1), (0.41215114162820193, 1), (0.42571381144845094, 1), (0.4705395268114576, 1), (0.4345329915194524, 1), (0.4353422267361993, 1), (0.4257138114479948, 1), (0.434206823034395, 1), (1.0, 1), (0.47844225924454886, 1), (0.4357825254621317, 1), (0.4262335363934406, 1), (0.4109437883150427, 1)]",Transport,Ammonia reversible transport,['Rv2920c'],nh4_e <=> nh4_c,
EX_nh4,4.472561694567364,0.042324052115912406,"[(0.5884423674282832, 1), (0.5722513087850082, 1), (0.5730260938278611, 1), (0.5236271216894537, 1), (0.973903510963051, 1), (0.5571781649671247, 1), (0.5324463017603713, 1), (0.5796755881374506, 1), (0.5652192153700789, 1), (0.5649055650037047, 1), (0.5885054141359592, 1), (0.5654670084805443, 1), (0.565793177317806, 1), (0.5878457846175684, 1), (0.5755979257524907, 1), (0.5662451381485111, 1), (0.9768571609411885, 1), (0.5649055650040593, 1), (0.5742861885515252, 1), (0.521557740755452, 1), (0.5742861885515594, 1), (0.5311862070375921, 1), (0.587848858371798, 1), (0.5742861885515491, 1), (0.5294604731885422, 1), (0.5654670084805475, 1), (0.5646577732638002, 1), (0.5742861885520051, 1), (0.5657931769656049, 1), (0.0, 1), (0.521557740755451, 1), (0.5642174745378681, 1), (0.5737664636065594, 1), (0.5890562116849573, 1)]",Exchange,,[],nh4_e <=> ,
ICL,4.424501825837723,0.0433771308744876,"[(0.30995293324944473, 1), (0.6325957512329725, 1), (0.3090563487350657, 1), (0.6793402523506697, 1), (0.3102198699186717, 1), (0.684755482290914, 1), (0.672322424952396, 1), (0.003910520363616367, 1), (0.31268383640844843, 1), (0.3082908697082831, 1), (0.30823412597585914, 1), (0.3060212809167758, 1), (0.3052828374290517, 1), (0.30993144239056775, 1), (0.690901634799512, 1), (0.6844166304851446, 1), (0.0033773749691248106, 1), (0.30905124166676323, 1), (0.3099769009269292, 1), (0.008379711137708096, 1), (0.3099769009266481, 1), (0.0033773749718981998, 1), (0.3092360910250256, 1), (0.3092695276333705, 1), (0.030340503418847305, 1), (0.3099769009267984, 1), (0.02254410582555941, 1), (0.30925814856256617, 1), (0.3045773264586823, 1), (0.003910520365786017, 1), (0.008379711137717068, 1), (0.012646022256343366, 1), (0.003910520363806253, 1), (0.003910520363815395, 1)]",Glyoxylate Metabolism,Isocitrate lyase,"['Rv1916', 'Rv0467', 'Rv1915']",icit_c --> glx_c + succ_c,
Kabc,4.390219840365778,0.04414600433210024,"[(0.0, 16), (0.002682119856477174, 14), (0.8086565764651803, 1), (0.9696355161068896, 1), (0.014195374480258467, 1), (0.9953747384113307, 1)]",Transport,Potassium ABC transporter,"['Rv3529c', 'Rv1031', 'Rv1030', 'Rv1373', 'Rv1029', 'Rv2267c']",atp_c + h2o_c + k_e --> adp_c + h_c + k_c + pi_c,['Rv1031']
