,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
ARGSS,6.807914438502348,0.01973420759543143,"[(0.7058823529411764, 4), (0.7647058823529411, 3), (0.7941176470588235, 2), (0.588235294117647, 2), (0.7352941176470588, 2), (0.676470588235294, 1), (0.8823529411764706, 1), (0.6470588235294117, 1), (0.8235294117647058, 1)]","Alanine, Aspartate, and Glutamate Metabolism",argininosuccinate synthase,['Rv1658'],asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c,
MMM2r,6.509818878406855,0.02213491897973917,"[(0.9999999999999993, 9), (0.999999999999999, 2), (0.6890569582718087, 1), (0.9999999999999987, 1), (0.07856193341890017, 1), (0.20085332121134214, 1), (1.0, 1), (0.25001237309207514, 1)]",Fatty Acid Metabolism,,"['Rv1492', 'Rv1493']",0.001 aqcobal_c + succoa_c <-- mmcoa__R_c,
ASPCT,6.4041745730552995,0.02306545553287557,"[(0.26666666666666666, 10), (0.2, 6), (0.3333333333333333, 1)]",Purine and Pyrimidine Biosynthesis,aspartate carbamoyltransferase,['Rv1380'],asp__L_c + cbp_c --> cbasp_c + h_c + pi_c,
PPA,6.203963339591446,0.0249558684949244,"[(0.44230769230769235, 2), (0.34615384615384615, 2), (0.451923076923077, 2), (0.5, 1), (0.4134615384615385, 1), (0.23076923076923078, 1), (0.3942307692307693, 1), (0.5384615384615385, 1), (0.653846153846154, 1), (0.8846153846153846, 1), (0.46153846153846156, 1), (0.38461538461538464, 1), (0.6923076923076923, 1), (0.375, 1)]",Oxidative Phosphorylation,inorganic diphosphatase,['Rv3628'],h2o_c + ppi_c --> h_c + 2.0 pi_c,
ADOCBLS,5.619195046439629,0.03159325040900476,"[(7.686840796041621e-16, 5), (1.1530261194062432e-15, 4), (0.0, 3), (2.3060522388124863e-15, 2), (1.5373681592083242e-15, 2), (3.8434203980208104e-16, 1)]",Cofactor and Prosthetic Group Biosynthesis,Adenosylcobalamin 5'-phosphate synthase,['Rv2208'],agdpcbi_c + rdmbzi_c --> adocbl_c + gmp_c + h_c,
QULNS,5.619195046439629,0.03159325040900476,"[(0.0036855036855036856, 6), (0.004914004914004914, 6), (0.002457002457002457, 4), (0.006142506142506142, 1)]",Pantothenate and CoA Metabolism,quinolinate synthase,['Rv1594'],dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c,
MBTA1,5.562337956737512,0.03234157750762671,"[(0.2590600676582917, 1), (0.1710316174537546, 1), (0.9999999999999726, 1), (0.026258616038848513, 1), (6.905539466165987e-16, 1), (0.1710316174537349, 1), (0.41123542641035365, 1), (0.4615296162675771, 1), (0.17103161745373757, 1), (4.932528190118562e-16, 1), (0.6161880130776135, 1), (0.2682745148985119, 1), (0.5263252930581714, 1), (0.41585282779458993, 1), (0.7741246126717006, 1), (0.23842099518515245, 1), (0.26827451489850734, 1)]",Mycobactin biosynthesis,MBTA1,"['Rv2383c', 'Rv2379c', 'Rv2381c', 'Rv2384', 'Rv2377c', 'Rv2382c', 'Rv2380c']",acac_c + h_c + n6hlys_c + n6hlysmal_c + nadh_c + salc_c + thr__L_c --> 6.0 h2o_c + mcbtt_c + nad_c,
HACD9,5.495630624755526,0.033245934356847716,"[(0.5, 8), (0.6, 4), (0.45, 2), (0.4, 1), (0.55, 1), (0.7, 1)]","Valine, Leucine, and Isoleucine Metabolism",3-hydroxyacyl-CoA dehydrogenase (2-Methylacetoacetyl-CoA),"['Rv3774', 'Rv1144']",3hmbcoa_c + nad_c --> 2maacoa_c + h_c + nadh_c,
TRDR,5.419761612402488,0.034310423422484776,"[(0.5048076923076923, 2), (0.38076923076923075, 1), (0.4, 1), (0.6192307692307693, 1), (0.47307692307692306, 1), (0.5076923076923077, 1), (0.4423076923076923, 1), (0.5461538461538462, 1), (0.5576923076923077, 1), (0.5019230769230769, 1), (0.5230769230769231, 1), (0.4846153846153846, 1), (0.5134615384615384, 1), (0.49230769230769234, 1), (0.5557692307692308, 1), (0.49423076923076925, 1)]",Purine and Pyrimidine Biosynthesis,thioredoxin reductase (NADPH),['Rv3913'],h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,
MTHFR2,5.384746789386717,0.0348150294586173,"[(0.6415562913907285, 2), (0.7019867549668874, 1), (0.6399006622516556, 1), (0.35761589403973515, 1), (0.7442052980132451, 1), (0.4900662251655629, 1), (0.640728476821192, 1), (0.8013245033112583, 1), (0.40397350993377484, 1), (0.5314569536423841, 1), (0.48344370860927155, 1), (0.5711920529801324, 1), (0.695364238410596, 1), (0.5496688741721855, 1), (0.570364238410596, 1), (0.5480132450331126, 1)]",Folate Metabolism,"5,10-methylenetetrahydrofolate reductase (NADH)",[],2.0 h_c + mlthf_c + nadh_c --> 5mthf_c + nad_c,
TRPTA,5.332963371175256,0.03557719337808602,"[(0.9602098819414079, 7), (0.959772627896808, 6), (0.9584608657630083, 2), (0.959335373852208, 2)]",Other Amino Acid Metabolism,Tryptophan transaminase,[],akg_c + trp__L_c <=> glu__L_c + indpyr_c,
MYC1CYC4,5.229414458267078,0.03716023856755027,"[(0.3181818181818182, 2), (0.3409090909090909, 2), (0.30681818181818177, 2), (0.4659090909090909, 1), (0.5568181818181819, 1), (0.2727272727272727, 1), (0.24999999999999997, 1), (0.4204545454545454, 1), (0.5681818181818181, 1), (0.19318181818181818, 1), (0.40909090909090906, 1), (0.36363636363636365, 1), (0.38636363636363635, 1), (0.7954545454545454, 1)]",Mycolic Acid Biosynthesis,MYC1CYC4,"['Rv0644c', 'Rv0503c']",amet_c + mmmeroacidACP_c --> ahcys_c + h_c + mmmeroacidcyc1ACP_c,
PDIMAT,5.138036950827302,0.03862564239638083,"[(0.0, 9), (0.4921908670860481, 1), (0.45784891121907334, 1), (0.5882933887788505, 1), (0.49219086708600934, 1), (0.5441785710563923, 1), (0.5389170046917079, 1), (0.5030283167878101, 1), (0.5389170046917275, 1)]",Transport,pdima translocase,"['Rv2937', 'Rv2938', 'Rv2942', 'Rv2945c', 'Rv2936']",pdima_c --> pdima_e,"['Rv2936', 'Rv2937', 'Rv2938']"
G16MTM8,4.986491685408757,0.041207051589360694,"[(0.9998523222328878, 4), (0.9998154027911097, 4), (0.9997784833493317, 3), (0.9998892416746659, 3), (0.9998707819537768, 2), (0.9999261611164438, 1)]",Fatty Acid Metabolism,G16MTM8,[],PIM3_c + gdpmann_c --> PIM4_c + gdp_c + h_c,
ALDD1,4.8564144868302295,0.043584349668135396,"[(0.36056682132982376, 1), (0.10209611165538039, 1), (0.9999999999997923, 1), (0.03288329796289046, 1), (0.11945117690241693, 1), (1.0836220411932267e-14, 1), (0.11945117690234067, 1), (0.8745469426394941, 1), (1.3105901424996858e-14, 1), (0.13386413231255243, 1), (0.4279797572458464, 1), (0.4279797572457543, 1), (0.1020961116553696, 1), (0.11945117690234085, 1), (0.44170754794225164, 1), (0.10342921477417931, 1), (1.1478961937755869e-14, 1)]",Redox Metabolism,ALDD1,"['Rv1895', 'Rv3045', 'Rv2259']",fald_c + h2o_c + nad_c --> for_c + 2.0 h_c + nadh_c,
EX_nodcoa,4.785512063954473,0.04494745859911033,"[(0.0, 4), (0.3758159531539975, 1), (0.3833996532695577, 1), (0.7130716993116311, 1), (0.5926487708523702, 1), (0.38403552152700277, 1), (0.9336317369513852, 1), (0.3840355215269997, 1), (0.8164081834321494, 1), (0.36454879691130554, 1), (0.3342709105957126, 1), (0.6049359899419795, 1), (0.7014246325932629, 1), (0.3342709105957218, 1)]",Exchange,nodcoa exchange,[],nodcoa_e --> ,
G16MTM1,4.73926287750186,0.04586345842275787,"[(0.5, 4), (0.375, 4), (0.625, 3), (0.75, 2), (0.25, 2), (0.6875, 1), (1.0, 1)]",Fatty Acid Metabolism,"Glycolipid 1,6-alpha-D-mannosyltransferase",['Rv2610c'],gdpmann_c + ptd1ino160190_c --> PIM1_c + gdp_c + h_c,
METSOXR2,4.650596438224163,0.047681316763711346,"[(5.447559210317758e-16, 2), (3.30744666340721e-16, 2), (2.334668232993325e-16, 1), (3.502002349489987e-16, 1), (3.112890977324433e-16, 1), (2.2373903899519364e-16, 1), (5.058447838152203e-16, 1), (1.0, 1), (0.34718748482124334, 1), (5.642114896400535e-16, 1), (0.6645913065207247, 1), (4.2802250938210955e-16, 1), (6.031226268566089e-16, 1), (6.61489332681442e-16, 1), (0.664591306520709, 1)]",Other Amino Acid Metabolism,L-methionine-R-sulfoxide reductase,['Rv2674'],metsox__R__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,
ASNS1,4.640306730757186,0.04789768861013157,"[(0.4, 4), (0.3, 3), (0.5, 3), (0.45, 2), (0.55, 1), (0.35, 1), (0.525, 1), (0.65, 1), (0.7, 1)]","Alanine, Aspartate, and Glutamate Metabolism",asparagine synthase (glutamine-hydrolysing),['Rv2201'],asp__L_c + atp_c + gln__L_c + h2o_c --> amp_c + asn__L_c + glu__L_c + h_c + ppi_c,
PRPPS,4.495946028375177,0.051057865699980644,"[(0.6725978647686833, 3), (0.704626334519573, 2), (0.7295373665480428, 2), (0.7188612099644128, 1), (0.6868327402135231, 1), (0.7437722419928826, 1), (0.43060498220640575, 1), (0.6583629893238435, 1), (0.7259786476868328, 1), (0.5907473309608542, 1), (0.6761565836298933, 1), (0.6832740213523132, 1), (0.708185053380783, 1)]",Pentose Phosphate Pathway,phosphoribosylpyrophosphate synthetase,['Rv1017c'],atp_c + r5p_c <=> amp_c + h_c + prpp_c,
ADCL,4.375376524123499,0.053885710201504136,"[(0.5, 6), (0.484375, 2), (0.4375, 2), (0.5234375, 1), (0.375, 1), (0.515625, 1), (0.546875, 1), (0.4908801741624208, 1), (0.53125, 1), (0.625, 1)]",Folate Metabolism,4-aminobenzoate synthase,['Rv0812'],4adcho_c --> 4abz_c + h_c + pyr_c,
GK1,4.323529411764713,0.05515798480721172,"[(0.33333333333333337, 9), (0.16666666666666669, 4), (0.41666666666666674, 2), (0.5, 2)]",Purine and Pyrimidine Biosynthesis,guanylate kinase (GMP:ATP),['Rv1389'],atp_c + gmp_c <=> adp_c + gdp_c,
ADSL1r,4.20675595973756,0.05815499896342493,"[(0.7575584711922418, 2), (0.7606959498003422, 2), (0.7592698231602966, 2), (0.7626925270964061, 2), (0.7584141471762692, 1), (0.7604820308043354, 1), (0.755847119224187, 1), (0.7555618938961779, 1), (0.7572732458642327, 1), (0.760410724472333, 1), (0.7588419851682828, 1), (0.7564175698802053, 1), (0.7598402738163148, 1)]",Purine and Pyrimidine Biosynthesis,adenylsuccinate lyase,['Rv0777'],dcamp_c <=> amp_c + fum_c,
MME,4.159965524166282,0.05940934542364555,"[(0.9999999999999994, 2), (0.9999999999999991, 1), (0.21442797615579856, 1), (0.6998302931653784, 1), (0.4857805462318343, 1), (0.0942138833530709, 1), (0.0942138833530679, 1), (0.646014758022055, 1), (0.18014782186266454, 1), (0.26275199088458334, 1), (0.2627519908846122, 1), (0.10896951637586916, 1), (0.09421388335306669, 1), (0.4857805462318352, 1), (0.3027750986409318, 1), (0.9999999999999998, 1)]",Fatty Acid Metabolism,methylmalonyl-CoA epimerase,"['Rv1322A', 'Rv0855', 'Rv1143']",mmcoa__R_c <-- 0.001 aqcobal_c + mmcoa__S_c,
UMPK,4.109818832475914,0.06078917297619427,"[(0.7142857142857142, 7), (0.6428571428571428, 4), (0.5714285714285714, 3), (0.42857142857142855, 2), (0.3571428571428571, 1)]",Purine and Pyrimidine Biosynthesis,UMP kinase,"['Rv1712', 'Rv2883c']",atp_c + ump_c <=> adp_c + udp_c,
PAPR,4.0745016957037485,0.061783624484233614,"[(0.07636334734012215, 2), (0.07642885404320472, 1), (0.07634937257679787, 1), (0.0826153070823227, 1), (0.0586319929497319, 1), (0.07640963874363384, 1), (0.07632491674098038, 1), (0.07636072707199885, 1), (0.07636946129907653, 1), (0.07641662612529598, 1), (0.08648063927554826, 1), (0.11027311054649186, 1), (0.128147706260956, 1), (0.0763703347217843, 1), (0.0764078918982183, 1), (0.03535047396283237, 1)]",Other Amino Acid Metabolism,,['Rv2392'],paps_c + trdrd_c <=> 2.0 h_c + pap_c + so3_c + trdox_c,
TDPDRR,3.980981428952594,0.0645109660245022,"[(0.4305751797890497, 1), (0.3956898263392473, 1), (0.970819704079716, 1), (0.4141283874631298, 1), (1.6707019257922886e-16, 1), (0.3956898263392465, 1), (0.9495257051880873, 1), (0.9708197040797133, 1), (0.39568982633924316, 1), (0.9011891795815286, 1), (0.4387369588513851, 1), (0.4243780090460088, 1), (0.42000665684947996, 1), (0.9495257051880907, 1), (0.41412838746313735, 1), (0.4109286114416786, 1), (2.0883774072403608e-16, 1)]",Arabinogalactan biosynthesis,dTDP-4-dehydrorhamnose reductase,['Rv3266c'],dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c,['Rv3266c']
ADNK4,3.953080810734292,0.06535197065553934,"[(0.9389053667383795, 3), (0.9376418169174843, 2), (0.9396209350537315, 2), (0.940968278279531, 1), (0.9355789053763327, 1), (0.9543579171326226, 1), (0.9375580235125799, 1), (0.9354951119714284, 1), (0.9369262486021323, 1), (0.9394533482439229, 1), (0.9429473964157783, 1), (0.9408844848746267, 1), (0.9402527099641791, 1)]",Nucleotide Salvage Pathway,ADNK4,['Rv2202c'],adn_c + dgtp_c --> amp_c + dgdp_c + h_c,
FASm1801,3.91480697588517,0.06652680300622377,"[(0.7099812692221716, 2), (0.7317760323125188, 1), (0.689273353734208, 1), (0.7100043936392436, 1), (0.6923450471352701, 1), (0.7099041878319318, 1), (0.743157099581448, 1), (0.7100660587514356, 1), (0.37106981261514027, 1), (0.5865277146138608, 1), (0.6779616597164946, 1), (0.626548372426445, 1), (0.5419900873332151, 1), (0.7099118959709557, 1), (0.7100891831685076, 1), (0.7091873309027001, 1)]",Membrane Metabolism,FASm1801,"['Rv1663', 'Rv1662']",3.0 h_c + m1ocdca_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + dmarach_c + h2o_c + 2.0 nadp_c,
FAD_15,3.746795204321995,0.07198863391996334,"[(0.3717041015625, 4), (0.369873046875, 3), (0.3680419921875, 2), (0.3865966796875, 2), (0.37548828125, 2), (0.3828125, 1), (0.312255859375, 1), (0.345703125, 1), (0.3660888671875, 1)]",Beta oxidation of unsaturated fatty acids,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + hdcoa_c + nad_c --> accoa_c + c5tetdcoa_c + fadh2_c + nadh_c,"['Rv3139', 'Rv3516']"
FAS181,3.7451794971629746,0.07204367921284402,"[(0.44713185406019534, 1), (0.24993982137882764, 1), (0.5523635098793873, 1), (0.3733668098626576, 1), (0.16065710330258004, 1), (0.34709029585798146, 1), (0.4830985079916859, 1), (0.6524865941130267, 1), (0.3470902958579774, 1), (0.4043062799851684, 1), (0.4471318540600747, 1), (0.44713185406007366, 1), (0.3470902958579842, 1), (0.4830985079917778, 1), (0.3733668098626586, 1), (0.3011748039393229, 1), (0.44713185406007355, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C181 ,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",4.0 h_c + hdca_c + malcoa_c + 3.0 nadph_c + o2_c --> co2_c + coa_c + 3.0 h2o_c + 3.0 nadp_c + ocdcea_c,['Rv1484']
NNAM,3.641263534090669,0.07569111160984654,"[(0.9999999999999999, 4), (1.0, 3), (0.1733507445705681, 1), (0.008578097431086507, 1), (0.4981151021258226, 1), (0.008578097431092502, 1), (0.23299796384527327, 1), (0.20345715335516745, 1), (0.2034571533552263, 1), (0.19908503686383494, 1), (0.008578097431114817, 1), (0.17335074457056932, 1)]",Pantothenate and CoA Metabolism,Nicotinamidase,['Rv2043c'],h2o_c + ncam_c <=> nac_c + nh4_c,['Rv2043c']
DM_ncam_c,3.623805410272912,0.07632516608113254,"[(0.0, 9), (0.7988312851196259, 1), (0.3221339058826692, 1), (0.9833918113928717, 1), (0.7988312851196376, 1), (0.9833918113929287, 1), (0.7988312851196415, 1), (0.8196860030039369, 1), (0.7900911920388508, 1)]",Intracellular demand,ncam_c Demand reaction,[],ncam_c --> ,
PRAIi,3.5522161150742035,0.07899203076153434,"[(0.00145985401459854, 11), (0.0012773722627737226, 3), (0.00072992700729927, 2), (0.0, 1)]",Histidine Metabolism,phosphoribosylanthranilate isomerase (irreversible),['Rv1603'],pran_c --> 2cpr5p_c,
ADPT,3.5503187813279746,0.07906420307125536,"[(0.12111017661900757, 3), (0.1217830109335576, 3), (0.12447434819175777, 1), (0.12153069806560134, 1), (0.12136248948696383, 1), (0.12245584524810765, 1), (0.12127838519764507, 1), (0.12481076534903279, 1), (0.1216148023549201, 1), (0.12506307821698906, 1), (0.12169890664423885, 1), (0.12035323801513877, 1), (0.12195121951219512, 1)]",Purine and Pyrimidine Biosynthesis,adenine phosphoribosyltransferase,['Rv2584c'],ade_c + prpp_c --> amp_c + ppi_c,
ACCC,3.4943188982755795,0.08123010839918124,"[(0.8550000000000001, 6), (0.8541666666666667, 2), (0.7725000000000001, 1), (0.7366666666666668, 1), (0.8191666666666667, 1), (0.7116666666666668, 1), (0.8300000000000001, 1), (0.9550000000000001, 1), (0.8566666666666668, 1), (0.7791666666666668, 1), (0.8233333333333335, 1)]",Fatty Acid Metabolism,Acyl-CoA Carboxylase,"['Rv3280', 'Rv3799c', 'Rv3285']",co2_c + hexccoa_c --> chexccoa_c + h2o_c,['Rv3280']
ADSL2r,3.467844818342754,0.08227858054806063,"[(0.5809044318515342, 14), (0.5809270087824262, 2), (0.5808818549206421, 1)]",Purine and Pyrimidine Biosynthesis,adenylosuccinate lyase,['Rv0777'],25aics_c <=> aicar_c + fum_c,
DNMPPA,3.444022770398482,0.08323581767011058,"[(0.3333333333333333, 11), (0.5, 3), (0.16666666666666666, 2), (0.6666666666666666, 1)]",Folate Metabolism,Dihydroneopterin monophosphate dephosphorylase,[],dhpmp_c + h2o_c --> dhnpt_c + pi_c,
MSHS,3.389769820971855,0.08546581653885357,"[(0.5833333333333334, 6), (0.5, 5), (0.6666666666666666, 2), (0.33333333333333337, 1), (0.0, 1), (0.4166666666666667, 1), (1.0, 1)]",Sulfur metabolism,mycothiol synthase,['Rv0819'],accoa_c + cigam_c --> coa_c + msh_c,['Rv0819']
UAPGR,3.319786681285149,0.08844853298225484,"[(0.9324487334137515, 5), (0.933655006031363, 4), (0.9312424607961399, 3), (0.9300361881785283, 2), (0.9348612786489746, 2), (0.9360675512665861, 1)]",Alternate Carbon Metabolism,UDP-N-acetylenolpyruvoylglucosamine reductase,['Rv0482'],h_c + nadph_c + uaccg_c --> nadp_c + uamr_c,
DCPE,3.3105468645152563,0.08885155754809454,"[(2.4841582059641297e-17, 7), (5.810240301449958e-17, 4), (0.3471630181090511, 1), (0.00409313752699665, 1), (1.0, 1), (9.136322396935787e-17, 1), (0.0, 1), (0.3682646515055658, 1)]",Arabinogalactan biosynthesis,"decaprenylphosphoryl  ribose, arabinofuranose isomerization","['Rv3791', 'Rv3790']",decdr__tb_c <=> decda__tb_c,['Rv3790']
UAGPT3,3.29170984402352,0.0896800107333745,"[(0.49917248326977043, 4), (0.49914849727758986, 4), (0.4991365042814996, 2), (0.49915449377563503, 1), (0.50550478520544, 1), (0.5016670264565494, 1), (0.4664316039432971, 1), (0.5054448202249886, 1), (0.47506656112830103, 1), (0.4605310498668777, 1)]",Peptidoglycan Metabolism,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,['Rv2153c'],uacgam_c + uagmda_c --> h_c + uaagmda_c + udp_c,
OCTSCOAt,3.2739041562570375,0.09047160512829824,"[(0.5, 13), (0.625, 2), (1.0, 1), (0.375, 1)]",Transport,OCTSCOA_IN,[],octscoa_e --> octscoa_c,
