,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
MR,13.40131180834258,0.0023180611804303423,"[(0.9999999999999988, 2), (0.9999999999999991, 1), (0.5518545822485802, 1), (0.9999999999999984, 1), (0.624625850037809, 1), (0.5344626452832402, 1), (0.46795730889524023, 1), (0.4878338082840715, 1), (0.9999999999999982, 1), (0.999999999999999, 1), (0.9999999999999993, 1), (0.9999999999999992, 1), (0.5344626452824732, 1), (0.6263464096390722, 1), (0.46795730889513465, 1), (0.5344626452832498, 1)]",Pyruvate Metabolism,,['Rv2298'],h_c + mthgxl_c + nadh_c --> lald__L_c + nad_c,
LALDD,12.747105138910262,0.0027905206189635045,"[(0.9999999999999992, 2), (0.4679573088975105, 1), (0.9359792260357949, 1), (0.4679573088975131, 1), (0.8433314588580288, 1), (0.9334946636121887, 1), (0.48783380828637257, 1), (0.4878338082863696, 1), (0.48783380828636846, 1), (0.4878338082863667, 1), (0.4679573088975124, 1), (0.4878338082863699, 1), (0.9334946636129566, 1), (0.8614873986456288, 1), (0.9999999999999991, 1), (0.9334946636121787, 1)]",Pyruvate Metabolism,LALDD,[],h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c,
OIVD3,11.028091239005448,0.0046554714490462815,"[(0.5663177253522325, 2), (0.6621153130269837, 1), (0.9999999999996103, 1), (0.39326896030439273, 1), (0.9999999999996123, 1), (0.9999999999996093, 1), (0.549487084036872, 1), (0.8915794313377424, 1), (0.5663177253522385, 1), (0.5663177253522355, 1), (0.5663177253522464, 1), (0.5494870840360878, 1), (0.5494870840348807, 1), (0.8915794313377654, 1), (0.8776058943742913, 1), (0.6621153130264399, 1)]",Lipid metabolism,2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate),['Rv3140'],2mbcoa_c + fad_c --> 2mb2coa_c + fadh2_c,
FAD_22,10.517291817041446,0.005460656343360003,"[(0.7114919156723813, 1), (0.6363951242336436, 1), (0.5586187931112597, 1), (0.9482560984316164, 1), (0.5811040221060961, 1), (0.6197320142198515, 1), (0.8451386883140977, 1), (0.40001297354908893, 1), (0.5154841288645629, 1), (0.2966470643371758, 1), (0.5105721141966015, 1), (0.6197320142220353, 1), (0.4181601581806219, 1), (0.396629255046257, 1), (0.8451386883140883, 1), (0.9988090705353923, 1), (0.7114919156746019, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + pentdcoa_c --> accoa_c + fadh2_c + nadh_c + trdcalcoa_c,"['Rv3139', 'Rv3516']"
FAD_11,9.360889420237259,0.00794701146786889,"[(0.19428937143565336, 1), (0.9999999999998631, 1), (0.071324966914109, 1), (0.07132496691410758, 1), (0.07132496691410829, 1), (0.07132496691410767, 1), (0.07132496691411448, 1), (0.9931890284667871, 1), (0.8481361854583127, 1), (0.8354720290161963, 1), (0.9999999999999813, 1), (0.9930901032911857, 1), (0.9931890284667874, 1), (0.9871735123252631, 1), (0.07132496691410775, 1), (0.07132496691410846, 1), (0.19428937143552627, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv1323', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + occoa_c --> accoa_c + fadh2_c + hexcoa_c + nadh_c,"['Rv3139', 'Rv3516']"
UAGCVT,9.107142858837173,0.008653172389311339,"[(0.46755921730175076, 10), (0.466529351184346, 4), (0.4685890834191555, 2), (0.46961894953656025, 1)]",Alternate Carbon Metabolism,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,['Rv1315'],pep_c + uacgam_c --> pi_c + uaccg_c,
NNAM,8.70004068982418,0.00994184239236507,"[(0.46524500966558574, 5), (7.632783294297951e-15, 1), (4.9960036108132044e-15, 1), (0.6940077658925162, 1), (5.662137425588298e-15, 1), (0.7025649602426737, 1), (0.628346436139732, 1), (0.6199109501634893, 1), (0.6307937916733699, 1), (0.6199109501634923, 1), (0.6307937916726332, 1), (0.7025649602426738, 1), (0.4652450096655858, 1)]",Pantothenate and CoA Metabolism,Nicotinamidase,['Rv2043c'],h2o_c + ncam_c <=> nac_c + nh4_c,['Rv2043c']
CYSS,8.674736829800757,0.010028941544726623,"[(0.9999999999999996, 9), (0.9999999999999999, 1), (0.3355465247714192, 1), (0.9999999999999994, 1), (0.3746892143356394, 1), (0.33554652477159275, 1), (0.33554652477141944, 1), (0.4771374283376908, 1), (0.9999999999999997, 1)]",Cysteine and methionine metabolism,cysteine synthase,"['Rv2334', 'Rv1336']",acser_c + h2s_c --> ac_c + cys__L_c + h_c,
FADD17,8.490326881077497,0.010690808480143517,"[(0.9999999999999998, 10), (0.3970970549045332, 1), (0.9999999999999999, 1), (0.9999999999999997, 1), (0.5620983953872533, 1), (0.4430127590655083, 1), (0.44301275906646764, 1), (0.5641465037787652, 1)]",Cholesterol degradation,MNXR86378,"['Rv3506', 'Rv3515c']",atp_c + cchol_c + coa_c + 3.0 h_c --> adp_c + cholc8coa_c + pi_c,
DM_ncam_c,8.342335280371294,0.01125835885832833,"[(1.0, 8), (0.4851711281771496, 1), (0.3693314235704497, 1), (0.23825485058229323, 1), (0.9584897683130671, 1), (0.831578366779841, 1), (0.8426500637063639, 1), (0.8340681925023328, 1), (0.750614385726465, 1), (0.8315783667784353, 1)]",Intracellular demand,ncam_c Demand reaction,[],ncam_c --> ,
OMPDC,8.051708804472122,0.012476625477313251,"[(0.4000000000000001, 9), (0.5000000000000001, 5), (0.6000000000000001, 3)]",Purine and Pyrimidine Biosynthesis,orotidine-5'-phosphate decarboxylase,['Rv1385'],h_c + orot5p_c --> co2_c + ump_c,
DHAD1,7.5,0.015231027044400821,"[(0.3333333333333333, 17)]","Valine, Leucine, and Isoleucine Metabolism","dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)",['Rv0189c'],23dhmb_c --> 3mob_c + h2o_c,
NDPK4,7.5,0.015231027044400821,"[(0.3333333333333333, 17)]",Purine and Pyrimidine Biosynthesis,nucleoside-diphosphate kinase (ATP:dTDP),['Rv2445c'],atp_c + dtdp_c <=> adp_c + dttp_c,
OCTSCOAt,7.5,0.015231027044400821,"[(0.3333333333333333, 17)]",Transport,OCTSCOA_IN,[],octscoa_e --> octscoa_c,
DMATT,7.319173363949458,0.01628159292556197,"[(0.3333333333333333, 8), (0.16666666666666666, 4), (0.6666666666666666, 2), (0.5, 2), (0.0, 1)]",Cofactor and Prosthetic Group Biosynthesis,dimethylallyltranstransferase,"['Rv3383c', 'Rv2173', 'Rv3398c']",dmpp_c + ipdp_c --> grdp_c + ppi_c,
SERAT,6.777384598230851,0.019965752712611015,"[(0.9999999999999989, 2), (0.21339990718165824, 1), (0.3003174847957615, 1), (0.21339990718166812, 1), (0.44435640783602615, 1), (0.213399907181668, 1), (0.29427470688865554, 1), (0.44941547770363954, 1), (0.3415355030737147, 1), (0.9999999999999987, 1), (0.29427470689824364, 1), (0.9999999999999988, 1), (0.2942747068940652, 1), (0.9999999999999992, 1), (0.4415839965210735, 1), (0.21339990718176982, 1)]",Cysteine and methionine metabolism,serine O-acetyltransferase,['Rv2335'],accoa_c + ser__L_c --> acser_c + coa_c,
EX_met_L,6.623318548794365,0.021183137028189136,"[(0.8921438331561791, 1), (0.9013121903724312, 1), (0.17506239895383346, 1), (1.0, 1), (0.8921438331561736, 1), (0.8921438331487368, 1), (0.999999999999996, 1), (0.8263137790809862, 1), (0.2529047405202439, 1), (0.2529047405207979, 1), (0.23075596684787247, 1), (0.8921438331561716, 1), (0.9013121903724508, 1), (0.8921438331546911, 1), (0.9999999999999964, 1), (0.9999999999999971, 1), (0.8921438331561591, 1)]",Exchange,,[],met__L_e --> ,
3HIBD,6.576189352571059,0.02157249772419948,"[(0.44318181818181823, 2), (0.48863636363636365, 1), (0.35795454545454547, 1), (0.6022727272727273, 1), (0.42613636363636365, 1), (0.4375, 1), (0.20454545454545459, 1), (0.5681818181818182, 1), (0.7784090909090909, 1), (0.5227272727272727, 1), (0.5909090909090909, 1), (0.4715909090909091, 1), (0.40340909090909094, 1), (0.5, 1), (0.6931818181818182, 1), (0.6136363636363636, 1)]",Alternate Carbon Metabolism,,['Rv0751c'],3hmp_c + nad_c --> 2mop_c + h_c + nadh_c,
FAD_20,6.544725606779875,0.021837037462170673,"[(0.8905393156214069, 2), (0.8905393156214234, 1), (0.6762218663447208, 1), (0.8905393156214086, 1), (0.6679044867728852, 1), (0.8905393156214155, 1), (0.6762218663449472, 1), (0.4776557946045636, 1), (0.47765579460980884, 1), (0.676221866345034, 1), (0.667904486716064, 1), (0.6762218663449554, 1), (0.6679044867335978, 1), (0.8905393156213982, 1), (0.8905393156214091, 1), (0.8905393156213964, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv0468', 'Rv1323', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + nodcoa_c --> accoa_c + fadh2_c + hepdcoa_c + nadh_c,"['Rv3139', 'Rv3516']"
FAD_2,6.544725606779684,0.021837037462172273,"[(0.8905393156214085, 2), (0.8905393156214279, 1), (0.6762218663447179, 1), (0.8905393156214124, 1), (0.6679044867728859, 1), (0.8905393156214056, 1), (0.6762218663449504, 1), (0.47765579460456237, 1), (0.47765579460980406, 1), (0.6762218663450279, 1), (0.6679044867160642, 1), (0.6762218663449543, 1), (0.6679044867335984, 1), (0.8905393156214095, 1), (0.8905393156214046, 1), (0.8905393156214008, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv1323', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + hexscoa_c + nad_c --> accoa_c + fadh2_c + nadh_c + tetscoa_c,"['Rv3139', 'Rv3516']"
FAD_5,6.544725606779684,0.021837037462172273,"[(0.8905393156214085, 3), (0.8905393156214279, 1), (0.6762218663447179, 1), (0.8905393156214124, 1), (0.6679044867728859, 1), (0.8905393156214065, 1), (0.6762218663449504, 1), (0.47765579460456237, 1), (0.47765579460980406, 1), (0.6762218663450279, 1), (0.6679044867160642, 1), (0.6762218663449543, 1), (0.6679044867335984, 1), (0.8905393156214046, 1), (0.8905393156214008, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + eiscoa_c + fad_c + nad_c --> accoa_c + fadh2_c + nadh_c + octdcoa_c,"['Rv3139', 'Rv3516']"
FAD_23,6.544725606779684,0.021837037462172273,"[(0.8905393156214085, 3), (0.8905393156214279, 1), (0.6762218663447179, 1), (0.8905393156214124, 1), (0.8905393156214066, 1), (0.6679044867728859, 1), (0.6762218663449504, 1), (0.47765579460456237, 1), (0.47765579460980406, 1), (0.6762218663450279, 1), (0.6679044867160642, 1), (0.6762218663449543, 1), (0.6679044867335984, 1), (0.8905393156214046, 1), (0.8905393156214008, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv1323', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + trdcalcoa_c --> accoa_c + fadh2_c + nadh_c + undcoa_c,"['Rv3139', 'Rv3516']"
FAD_24,6.544725606779684,0.021837037462172273,"[(0.8905393156214085, 3), (0.8905393156214279, 1), (0.6762218663447179, 1), (0.8905393156214124, 1), (0.8905393156214066, 1), (0.6679044867728859, 1), (0.6762218663449504, 1), (0.47765579460456237, 1), (0.47765579460980406, 1), (0.6762218663450279, 1), (0.6679044867160642, 1), (0.6762218663449543, 1), (0.6679044867335984, 1), (0.8905393156214046, 1), (0.8905393156214008, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv0859', 'Rv1935c', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + undcoa_c --> accoa_c + fadh2_c + nadh_c + nndccoa_c,"['Rv3139', 'Rv3516']"
FAD_25,6.544725606779684,0.021837037462172273,"[(0.8905393156214085, 3), (0.8905393156214279, 1), (0.6762218663447179, 1), (0.8905393156214124, 1), (0.8905393156214066, 1), (0.6679044867728859, 1), (0.6762218663449504, 1), (0.47765579460456237, 1), (0.47765579460980406, 1), (0.6762218663450279, 1), (0.6679044867160642, 1), (0.6762218663449543, 1), (0.6679044867335984, 1), (0.8905393156214046, 1), (0.8905393156214008, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + nndccoa_c --> accoa_c + fadh2_c + hepcoa_c + nadh_c,"['Rv3139', 'Rv3516']"
FAD_26,6.544725606779684,0.021837037462172273,"[(0.8905393156214085, 3), (0.8905393156214279, 1), (0.6762218663447179, 1), (0.8905393156214124, 1), (0.8905393156214066, 1), (0.6679044867728859, 1), (0.6762218663449504, 1), (0.47765579460456237, 1), (0.47765579460980406, 1), (0.6762218663450279, 1), (0.6679044867160642, 1), (0.6762218663449543, 1), (0.6679044867335984, 1), (0.8905393156214046, 1), (0.8905393156214008, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + hepcoa_c + nad_c --> accoa_c + fadh2_c + nadh_c + ptcoa_c,"['Rv3139', 'Rv3516']"
