,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
EX_phdca,9.601055842652436,0.00450625549040414,"[(0.41704166256477004, 1), (0.48484833835174135, 1), (0.31957224925484257, 1), (0.7843501654794494, 1), (0.5818822246342269, 1), (0.3157743781823191, 1), (0.27716969049049184, 1), (0.7843501654794408, 1), (0.41613359046726106, 1), (0.23614925947428284, 1), (0.3195722492552756, 1), (0.1739171062128519, 1), (0.9370850609183524, 1), (0.5493273962672547, 1), (0.9370850609183611, 1), (0.2771696904904875, 1), (0.9425849314784742, 1), (0.784350165479437, 1), (0.7867027372753627, 1), (0.786702737275179, 1), (0.937085060918357, 1), (0.47934846779154916, 1), (0.7965018060764574, 1), (0.17217580075251068, 1), (0.7843501654794419, 1), (0.9670140024254553, 1), (0.7843501654794235, 1), (0.7867027372753639, 1), (0.937085060918355, 1)]",Exchange,,[],phdca_e --> ,
FAD_8,9.037240992438283,0.005659004487559852,"[(0.45597165106447374, 1), (0.45597165106457876, 1), (0.12178120855254997, 1), (0.6208742393131409, 1), (0.24865155344886206, 1), (0.3001416601909028, 1), (0.2486515534488937, 1), (0.24865155344889242, 1), (0.30014166019090854, 1), (4.440892098500626e-16, 1), (0.12178120855292439, 1), (0.09062802540581122, 1), (0.6208742393131385, 1), (0.12178120855292034, 1), (0.5478523538343065, 1), (0.12178120855291982, 1), (0.43519848130484184, 1), (0.6208742393131388, 1), (0.7397641990465531, 1), (0.24865155344889345, 1), (0.6208742393131347, 1), (0.45597165106458337, 1), (0.4373010959051903, 1), (0.09062802540580589, 1), (0.6208742393131299, 1), (0.7397641990465433, 1), (0.620874239313132, 1), (0.7397641990465516, 1), (0.6841342658066263, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv0468', 'Rv1323', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + tdcoa_c --> accoa_c + dodcoa_c + fadh2_c + nadh_c,"['Rv3139', 'Rv3516']"
MCD,9.03592537214833,0.005662043275467321,"[(0.9999999999996148, 5), (0.9999999999996159, 3), (0.35350134391551713, 3), (0.3535013439155186, 2), (0.9999999999996139, 2), (0.353501343915518, 1), (0.35350134391555965, 1), (0.35350134391546406, 1), (0.20272244063820605, 1), (0.2027224406382077, 1), (4.912736883966318e-15, 1), (7.13318293321663e-15, 1), (0.9999999999996152, 1), (0.9999999999996134, 1), (0.9999999999996283, 1), (0.35350134391551785, 1), (0.9999999999991018, 1), (4.6629367034256575e-15, 1), (0.9999999999996221, 1)]",Fatty Acid Metabolism,Malonyl-CoA Decarboxylase cytoplasmic,"['Rv3280', 'Rv3799c', 'Rv3285', 'Rv3281', 'Rv2247']",h_c + malcoa_c --> accoa_c + co2_c,"['Rv2247', 'Rv3280']"
TMMYCO,8.807628433410615,0.006217245316710772,"[(6.295976519387112e-15, 11), (6.435887108706825e-15, 7), (6.1560659300673985e-15, 3), (0.11448565942937815, 1), (6.365931814046969e-15, 1), (0.1144856594293899, 1), (6.33095416671704e-15, 1), (3.078032965033699e-15, 1), (0.015932583086561387, 1), (6.016155340747684e-15, 1), (0.13218300097959915, 1)]",Mycolic acid pathway,TMMYCO,"['Rv1288', 'Rv0774c', 'Rv0519c']",c78mycolatepp_c + tre6p_c --> ppm_c + tre6mmp_c,
PDIMAT,8.295384050410227,0.00769119384373289,"[(6.6856242764146145e-15, 14), (0.2680249944225992, 1), (0.4064895343488087, 1), (0.5969187173088857, 1), (0.5969187173089192, 1), (0.596918717308878, 1), (0.5969187173088683, 1), (0.7202026944051778, 1), (0.7202026944077237, 1), (0.596918717308956, 1), (0.4029244153280644, 1), (0.5969187173088691, 1), (0.7202026944051606, 1), (0.5969187173088837, 1), (0.7202026944051758, 1), (0.596918717308881, 1)]",Transport,pdima translocase,"['Rv2937', 'Rv2938', 'Rv2942', 'Rv2945c', 'Rv2936']",pdima_c --> pdima_e,"['Rv2936', 'Rv2937', 'Rv2938']"
HSDy,8.15131447189434,0.008171465722878498,"[(0.8346972176759411, 2), (0.8363338788870703, 2), (0.8199672667757774, 2), (0.8723404255319149, 2), (0.8461538461538461, 1), (0.8265139116202946, 1), (0.7659574468085106, 1), (0.972176759410802, 1), (0.8690671031096563, 1), (0.839607201309329, 1), (0.7708674304418985, 1), (0.8412438625204582, 1), (0.8330605564648118, 1), (0.8248772504091653, 1), (0.8166939443535188, 1), (0.8150572831423896, 1), (0.8134206219312602, 1), (0.8739770867430442, 1), (0.8379705400981997, 1), (0.8756137479541735, 1), (0.8985270049099836, 1), (0.8342880523731587, 1), (0.867430441898527, 1), (0.8657937806873977, 1), (0.7643207855973814, 1)]",Glycolysis/Gluconeogenesis,homoserine dehydrogenase (NADPH),['Rv1294'],hom__L_c + nadp_c <-- aspsa_c + h_c + nadph_c,
IPDDI,7.816447750240517,0.009419048247142923,"[(0.5393258426966292, 13), (0.5449438202247191, 4), (0.5337078651685393, 2), (0.547752808988764, 1), (0.5617977528089888, 1), (0.30337078651685395, 1), (0.6179775280898876, 1), (0.5561797752808989, 1), (0.4044943820224719, 1), (0.550561797752809, 1), (0.5955056179775281, 1), (0.449438202247191, 1), (0.5168539325842696, 1)]",Polyprenyl Metabolism,isopentenyl-diphosphate D-isomerase,['Rv1745c'],ipdp_c <=> dmpp_c,
FADB2,7.228500951743091,0.012143224870187262,"[(0.8456362358140003, 3), (0.8584915135080848, 2), (0.8454353721000302, 2), (0.8457868835994778, 1), (0.8892236617455057, 1), (0.8520638746610425, 1), (0.830973184694185, 1), (0.8327809581199157, 1), (0.8339861404037361, 1), (0.8666264939238727, 1), (0.8443651451240334, 1), (0.8315757758360953, 1), (0.850657828663252, 1), (0.819724816711861, 1), (0.8444310535301799, 1), (0.8502561012353119, 1), (0.8508586923772221, 1), (0.8426232801044492, 1), (0.8512604198051623, 1), (0.8686351310635735, 1), (0.8485989755950588, 1), (0.8496535100934017, 1), (0.859094104649995, 1), (0.8669277894948278, 1), (0.8367982323993172, 1)]",Cholesterol degradation,FADB2,['Rv3502c'],hcholc8coa_c + nad_c --> h_c + nadh_c + ocholc8coa_c,
FAD_14,6.836597898903431,0.014432987588386393,"[(8.671362239365266e-14, 3), (0.07627610182407833, 1), (0.20661397375435514, 1), (2.5857788132910287e-13, 1), (0.7230557577640767, 1), (0.0, 1), (0.18426152326745332, 1), (0.01939520322871289, 1), (0.06823702268295853, 1), (0.07414694903271002, 1), (0.003391343045860107, 1), (0.09019124831455501, 1), (0.7230557577640658, 1), (8.280702512575289e-14, 1), (8.632330961155787e-14, 1), (0.7230557577640776, 1), (0.9035316067250235, 1), (0.13262423079465824, 1), (0.7230557577640686, 1), (0.20661397375442525, 1), (8.554094932389233e-14, 1), (0.1395308676701915, 1), (0.7230557577640412, 1), (0.9035316067250048, 1), (0.7230557577640621, 1), (0.903531606725042, 1), (0.8190849515858604, 1)]",Beta oxidation of unsaturated fatty acids,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + odecoa_c --> accoa_c + fadh2_c + hdcoa_c + nadh_c,"['Rv3139', 'Rv3516']"
PUNP6,6.75,0.0150003448262223,"[(0.9940542549238202, 29)]",Purine and Pyrimidine Biosynthesis,purine-nucleoside phosphorylase (Deoxyinosine),['Rv3307'],din_c + pi_c <=> 2dr1p_c + hxan_c,
NMNAT,6.746572192623943,0.015023299865940675,"[(7.532488628921713e-16, 4), (1.757580680081733e-15, 3), (1.5064977257843426e-15, 2), (0.59451157440945, 2), (1.0043318171895617e-15, 2), (0.1578156983282146, 1), (0.9999999999997825, 1), (1.0, 1), (0.9999999999994934, 1), (0.9999999999997831, 1), (8.160196014665189e-16, 1), (0.9999999999997838, 1), (0.7373568156061174, 1), (0.9999999999997848, 1), (1.2554147714869523e-15, 1), (0.7373568156061142, 1), (0.7373568156061288, 1), (0.7373568156047383, 1), (0.04933183440941078, 1), (0.7373568156061182, 1), (5.021659085947809e-16, 1)]",Nicotinate and nicotinamide metabolism,nicotinamide-nucleotide adenylyltransferase,['Rv2421c'],atp_c + nmn_c --> nad_c + ppi_c,
KSTD,6.677988090713117,0.015490776045394493,"[(0.1735159817351598, 3), (0.1506849315068493, 2), (0.1415525114155251, 2), (0.136986301369863, 2), (0.1187214611872146, 2), (0.14692856949758312, 1), (0.1004566210045662, 1), (0.182648401826484, 1), (0.0639269406392694, 1), (0.1598173515981735, 1), (0.228310502283105, 1), (0.0730593607305936, 1), (0.14383561643835616, 1), (0.1404109589041096, 1), (0.0547945205479452, 1), (0.0, 1), (0.1278538812785388, 1), (0.17123287671232876, 1), (0.17579908675799086, 1), (0.2146118721461187, 1), (0.16666666666666666, 1), (0.1689497716894977, 1), (0.2191780821917808, 1)]",Cholesterol degradation,MNXR85993,['Rv3537'],andrstndn_c + nad_c --> andrs14dn317dn_c + h_c + nadh_c,
FAD_11,6.545923266287444,0.016436524493755014,"[(0.6873439195310249, 4), (0.687343919531025, 2), (0.5180019501436414, 1), (0.8883525271699815, 1), (0.7314525575907392, 1), (0.9999999999999145, 1), (0.9999999999999132, 1), (0.8365579958232208, 1), (0.6873439195310251, 1), (0.9999999999999091, 1), (0.6873439195310267, 1), (0.9999999999998894, 1), (0.5842761800553122, 1), (0.14884446430019238, 1), (0.10821012979299716, 1), (0.10821012979272848, 1), (0.14884446430014386, 1), (0.9009036595538275, 1), (0.5578824142131946, 1), (0.7803720112720591, 1), (0.6873439195310252, 1), (0.10821012979301659, 1), (0.6873439195310256, 1), (0.10821012979299272, 1), (0.14884446430015585, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv1323', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + occoa_c --> accoa_c + fadh2_c + hexcoa_c + nadh_c,"['Rv3139', 'Rv3516']"
BIRA,6.419678840310846,0.017400100811818392,"[(5.522603751198307e-13, 1), (5.529622299518449e-13, 1), (1.0, 1), (5.51521253659568e-13, 1), (0.9999999999996096, 1), (0.6790184565021811, 1), (0.9999999999998279, 1), (5.550491611337632e-13, 1), (0.6790184565021822, 1), (0.2474583344738078, 1), (0.6042038153981696, 1), (5.521920529680417e-13, 1), (5.522914306433711e-13, 1), (0.99999999999983, 1), (5.53657873679151e-13, 1), (0.9999999999998272, 1), (5.517448534290593e-13, 1), (5.508007655134295e-13, 1), (5.520429864550476e-13, 1), (5.511237429582502e-13, 1), (5.519187643608858e-13, 1), (5.522168973868741e-13, 1), (0.0, 1), (0.2474583344738085, 1), (5.519436087797181e-13, 1), (5.524404971563653e-13, 1), (5.504777880686088e-13, 1), (5.517945422667239e-13, 1), (5.530367632083419e-13, 1)]",Mycolic acid pathway,BIRA,['Rv3279c'],accb_c + atp_c + h2o_c --> amp_c + bccp_c + h_c + ppi_c,
PHTHS2,6.389799396879541,0.0176371265072189,"[(0.2702702702702703, 15), (0.3783783783783784, 5), (0.16216216216216217, 3), (0.4864864864864865, 2), (0.21621621621621623, 2), (0.32432432432432434, 1), (0.05405405405405406, 1)]",Membrane Metabolism,PHTHS2,"['Rv2951c', 'Rv2952']",amet_c + nadph_c + pphthdl_c --> ahcys_c + nadp_c + pphthiocerol_c,
PHTHDLS,6.315215473123235,0.018244399186711457,"[(0.3333333333333333, 12), (0.6666666666666666, 8), (0.16666666666666666, 5), (0.29166666666666663, 1), (1.0, 1), (0.41666666666666663, 1), (0.5, 1)]",Membrane Metabolism,PHTHDLS,[],h_c + prephth_c --> co2_c + phthdl_c,
PC6AR,6.286848754125358,0.018481362975288164,"[(0.3700757375139029, 2), (0.36988506964673484, 2), (0.3696361421534876, 1), (0.369620253164557, 1), (0.37043588792966475, 1), (0.36905354589269634, 1), (0.369810921031725, 1), (0.36991684762459615, 1), (0.37075366770827817, 1), (0.36964938297759653, 1), (0.36969969810921033, 1), (0.3696939052486627, 1), (0.3698374026799428, 1), (0.3688893596737461, 1), (0.3692918807266564, 1), (0.3698003283724379, 1), (0.3698638843281606, 1), (0.36888406334410256, 1), (0.3698532916688735, 1), (0.3700333668767544, 1), (0.3685450982469149, 1), (0.36966792013134897, 1), (0.37001218155818016, 1), (0.3697314760870717, 1), (0.3686563211694296, 1), (0.3693024733859435, 1), (0.36969440177956675, 1)]",Cofactor and Prosthetic Group Biosynthesis,precorrin-6A reductase,['Rv2070c'],h_c + nadph_c + pre6a_c --> nadp_c + pre6b_c,
FRD3,6.207026825950667,0.019166503793201468,"[(0.0010035122930255895, 13), (0.0005017561465127947, 6), (0.0015052684395383841, 5), (0.0, 3), (0.002007024586051179, 1), (0.0010662318113396887, 1)]",Citric Acid Cycle,Fumarate reductase,"['Rv3318', 'Rv3317', 'Rv0247c', 'Rv3316', 'Rv0248c', 'Rv3319']",2dmmql8_c + fum_c --> 2dmmq8_c + succ_c,
TDMS4,6.098609876493294,0.02014220236003245,"[(0.6666666666666666, 10), (0.6770833333333333, 8), (0.671875, 6), (0.6875, 2), (0.6640625, 1), (0.6692708333333333, 1), (0.6653645833333333, 1)]",Fatty Acid Metabolism,TDMS4,[],2.0 h_c + kmycolate_c + mycolate_c + tre_c --> 2.0 h2o_c + tdm4_c,
NADDP,6.044646514744774,0.020648103476274948,"[(1.5064977257844416e-15, 4), (5.021659085948139e-16, 3), (1.0043318171896278e-15, 3), (2.0086636343792555e-15, 3), (0.7373568156061655, 2), (1.7575806800818486e-15, 1), (3.0129954515688833e-15, 1), (0.7373568156061646, 1), (0.73735681560617, 1), (0.049331834409414715, 1), (0.9999999999998501, 1), (0.049331834409422064, 1), (0.737356815606164, 1), (0.7373568156061641, 1), (0.7373568156061644, 1), (0.9999999999998481, 1), (0.7373568156061637, 1), (0.7373568156061728, 1), (0.7373568156061653, 1)]",Nicotinate and nicotinamide metabolism,NAD diphosphatase,['Rv3199c'],h2o_c + nad_c --> amp_c + h_c + nmn_c,
DXPRIi,6.012621687640217,0.020954932497374536,"[(0.8275862068965518, 3), (0.6896551724137931, 3), (0.37931034482758624, 2), (0.5172413793103449, 2), (0.6551724137931034, 2), (0.5862068965517242, 2), (0.31034482758620696, 2), (0.5, 1), (0.24137931034482762, 1), (0.6206896551724138, 1), (0.6379310344827587, 1), (0.560344827586207, 1), (0.2758620689655173, 1), (0.896551724137931, 1), (0.9310344827586208, 1), (0.103448275862069, 1), (0.5086206896551725, 1), (0.36206896551724144, 1), (0.0862068965517242, 1), (0.3448275862068966, 1)]",Polyprenyl Metabolism,1-deoxy-D-xylulose reductoisomerase,['Rv2870c'],dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c,
GMHEPK,5.918836431477413,0.021882729777367643,"[(6.856838332563689e-16, 1), (9.6403073586539e-16, 1), (8.418296566711856e-16, 1), (0.9282876011527016, 1), (8.825633497359204e-16, 1), (6.381611913475117e-16, 1), (1.113387610436084e-15, 1), (8.554075543594305e-16, 1), (4.752264190885725e-16, 1), (7.289633821376497e-16, 1), (8.146738612946958e-16, 1), (7.238716705045578e-16, 1), (0.1594971738331825, 1), (1.0726539173713493e-15, 1), (5.023822144650624e-16, 1), (5.566938052180421e-16, 1), (0.1594971738331819, 1), (7.60362270541716e-16, 1), (9.097191451124102e-16, 1), (3.8018113527085804e-16, 1), (7.196285774769812e-16, 1), (7.332064751652262e-16, 1), (5.295380098415522e-16, 1), (8.206141915333029e-16, 1), (0.9282876011526994, 1), (1.0454981219948595e-15, 1), (7.467843728534711e-16, 1), (0.0, 1), (3.122916468296334e-16, 1)]",Membrane Metabolism,,['Rv0115'],atp_c + gmhep7p_c --> adp_c + gmhep17bp_c + h_c,
TTDCAt2,5.905951872913133,0.022013689726723823,"[(5.853949321549888e-13, 2), (0.20782302606151049, 1), (0.4316559297718898, 1), (5.727684630508781e-13, 1), (0.8275878581092769, 1), (0.33527499441591935, 1), (0.7217895456176996, 1), (0.10331916868668643, 1), (0.8275878581093955, 1), (0.24063774697736973, 1), (0.07289884952241296, 1), (5.855395889205024e-13, 1), (0.8275878581092573, 1), (5.85415597407205e-13, 1), (5.875441183854758e-13, 1), (0.10331916868676957, 1), (0.8275878581092437, 1), (0.9230859985671198, 1), (0.9230859985673235, 1), (0.8275878581093195, 1), (0.42028147513071096, 1), (5.853536016505564e-13, 1), (0.02831998901075583, 1), (0.8275878581092072, 1), (0.9230859985671074, 1), (0.8275878581091972, 1), (0.9230859985671349, 1), (0.8275878581092687, 1)]",Transport,Tetradecanoate transport via proton symport,[],h_e + ttdca_e --> h_c + ttdca_c,
FACOAE180,5.875168644961639,0.022330081682625177,"[(9.83735278171786e-13, 7), (9.84497863658741e-13, 6), (9.82972692684831e-13, 2), (0.9999999999999732, 1), (9.799223507370115e-13, 1), (0.5966186943505393, 1), (0.692114116877528, 1), (0.6344847798781071, 1), (9.814475217109213e-13, 1), (0.5646493049576232, 1), (0.16345669890460934, 1), (0.2781611280443801, 1), (0.6344847798782265, 1), (0.9999999999999631, 1), (1.0233897234934393e-12, 1), (0.27816112804437515, 1), (9.860230346326507e-13, 1)]",Fatty Acid Metabolism,Fatty-acid-CoA thioesterase (octadecanoate),"['Rv1618', 'Rv2605c', 'Rv0098']",h2o_c + stcoa_c --> coa_c + h_c + ocdca_c,
PPDIMAT,5.86909091882475,0.022393139093285146,"[(2.8189256484623115e-16, 8), (0.34643250824256233, 1), (0.5181268447339905, 1), (0.7064147066008105, 1), (0.682763488393253, 1), (0.4646102303422622, 1), (0.7064147066008116, 1), (0.7621989893984568, 1), (0.7054479504904959, 1), (0.8580723214249344, 1), (0.8828360875811766, 1), (0.7064147066007938, 1), (0.7983045737397145, 1), (0.7983045737414958, 1), (0.7621989893985165, 1), (0.5136289898097758, 1), (0.8411601258917621, 1), (0.7064147066007948, 1), (0.8641607396004097, 1), (0.7064147066008005, 1), (0.7983045737397138, 1), (0.7621989893984599, 1)]",Transport,ppdima translocase,"['Rv2937', 'Rv2938', 'Rv2942', 'Rv2945c', 'Rv2936']",ppdima_c --> ppdima_e,"['Rv2936', 'Rv2937', 'Rv2938']"
P5CR,5.854012282022027,0.022550431042694774,"[(0.001251757826242428, 3), (0.0009721148983331824, 2), (0.0008789005890301006, 2), (0.001558033413952554, 2), (0.001158543516939346, 1), (0.0013716047953463903, 1), (0.0020507604358698866, 1), (0.0012650741561428683, 1), (0.0007057654847233341, 1), (0.0008655842591296603, 1), (5.3253911801239614e-05, 1), (0.001204774651869343, 1), (0.0011718598468397864, 1), (0.0011685307643646762, 1), (0.0011851761767402266, 1), (0.0007191046302248174, 1), (0.0016246150634547554, 1), (0.0017844110222600385, 1), (0.0009454822385323019, 1), (0.0009587985684327421, 1), (0.0008922169189305409, 1), (0.0010919618674371447, 1), (0.0012384414963419878, 1), (0.00135828846544595, 1)]",Arginine and Proline Metabolism,pyrroline-5-carboxylate reductase,['Rv0500'],1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c,
ECHA193,5.788605697151426,0.02324695088490656,"[(0.0, 18), (1.0, 8), (0.25, 3)]",Cholesterol degradation,ECHA193,['Rv3541c'],cholenec3coa_c + h2o_c <=> hcholc3coa_c,
