,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
FACOAE140,3.6764019462309308,0.07443377719827027,"[(0.0, 11), (0.47618138461211623, 1), (0.9999999999999999, 1), (0.4903021066696584, 1), (0.41447822415226515, 1), (0.5661259891833037, 1), (0.4144782241463471, 1)]",Fatty Acid Metabolism,Fatty-acid-CoA thioesterase (tetradecanoate),"['Rv2605c', 'Rv0098', 'Rv1618']",2.0 h_c + tdcoa_c --> coa_c + 2.0 h2o_c + ttdca_c,
G5SD,3.5294117647058805,0.07986469403148282,"[(0.0, 14), (0.0007216180386837641, 1), (0.0007216180386727313, 1), (0.0007216180386607084, 1)]",Urea Cycle,glutamate-5-semialdehyde dehydrogenase,['Rv2427c'],glu5p_c + h_c + nadph_c --> glu5sa_c + nadp_c + pi_c,
FAO11,3.2435283553271317,0.0918414040112512,"[(0.0, 7), (0.8761225339228654, 1), (0.8761225339257727, 1), (0.8761225339252668, 1), (0.7769833273881103, 1), (0.7769833273873561, 1), (0.8761225339247477, 1), (0.8761225339223533, 1), (0.024776658665653664, 1), (0.8827666645381818, 1), (0.8543639443111015, 1)]",Fatty Acid Metabolism,FAO11,"['Rv0468', 'Rv1323', 'Rv0859', 'Rv1144', 'Rv0860']",atp_c + 8.0 coa_c + 6.0 fad_c + 7.0 h2o_c + hdcea_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 6.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c,
MYCSacp56,3.214788062950085,0.0931603505193442,"[(0.7042547762393951, 8), (0.7058665156364441, 1), (0.8615770637989044, 1), (0.6641193330287933, 1), (0.7056645750999451, 1), (0.7912082672119141, 1), (0.8614807724952698, 1), (0.9999393820762634, 1), (0.7914574146270752, 1), (0.7066992223262787, 1)]",Mycolic Acid Biosynthesis,MYCSacp56,"['Rv1483', 'Rv0098', 'Rv2246', 'Rv2245']",42.0 h_c + hexc_c + 15.0 malACP_c + 30.0 nadph_c --> 14.0 ACP_c + 15.0 co2_c + 16.0 h2o_c + mmeroacidACP_c + 30.0 nadp_c,"['Rv1483', 'Rv2245']"
VALTA,3.154482522134633,0.09600236390448386,"[(0.4845287889421954, 1), (0.4988175997038672, 1), (0.9999999999999818, 1), (0.9968718717100608, 1), (0.48776954800388117, 1), (0.5084219478516037, 1), (0.996871871709765, 1), (0.9230252275450843, 1), (0.4995204427436448, 1), (0.9968718717097147, 1), (0.9968718717097705, 1), (0.4934274178967548, 1), (0.6384912204913713, 1), (0.9935016839076637, 1), (0.6228171676136061, 1), (0.0, 1), (0.5021439878647767, 1)]","Valine, Leucine, and Isoleucine Metabolism",valine transaminase,['Rv2210c'],akg_c + val__L_c <=> 3mob_c + glu__L_c,
G5SD2,3.1512605054480964,0.09615710985428581,"[(0.0, 8), (0.0003026695957419088, 2), (0.0003026695957419089, 1), (0.00030266959569591576, 1), (0.000302669595684679, 1), (0.0003026695957516335, 1), (0.0003026695961136198, 1), (0.0003026695957511494, 1), (0.00030266959574083686, 1)]",Urea Cycle,Glutamate 5 semialdehyde dehydrogenase,['Rv2427c'],glu5p_c + h_c + nadh_c --> glu5sa_c + nad_c + pi_c,
HIPB,2.674007019566852,0.12280487657244392,"[(0.08766827292561793, 14), (0.31967467136379674, 1), (1.0, 1), (0.3196746713637968, 1)]",Cholesterol degradation,HIPB,[],h_c + hipcoa_c + nadh_c --> 5ohhipcoa_c + nad_c,
FADD3,2.674007019566852,0.12280487657244392,"[(0.08766827292561793, 14), (0.31967467136379674, 1), (1.0, 1), (0.3196746713637968, 1)]",Cholesterol degradation,MNXR22341,"['Rv3561', 'Rv3551', 'Rv3552']",atp_c + coa_c + 3.0 h_c + hip_c --> amp_c + hipcoa_c + ppi_c,
AHC,2.6470588257816092,0.12456048961824556,"[(0.9944522072704955, 1), (0.9944522072435082, 1), (0.994452207270496, 1), (0.9944522072331272, 1), (0.8867413372019626, 1), (0.9944522072781123, 1), (0.9944522072709281, 1), (0.9944522072757398, 1), (0.9944522072749282, 1), (0.9944522072754478, 1), (0.9944522072696078, 1), (0.994452207269868, 1), (0.9944522072705135, 1), (0.9944522072754847, 1), (0.9944522072708895, 1), (0.9944522072702651, 1), (0.8867413372139819, 1)]",Cysteine and methionine metabolism,,['Rv3248c'],ahcys_c + h2o_c <=> adn_c + hcys__L_c,
MTHFR2,2.647058824284888,0.12456048971659879,"[(0.9944522072664886, 1), (0.994452207315831, 1), (0.9944522072664893, 1), (0.9944522072046743, 1), (0.8867413372049978, 1), (0.994452207278053, 1), (0.9944522072669216, 1), (0.9944522072756649, 1), (0.9944522072742924, 1), (0.994452207275592, 1), (0.994452207265143, 1), (0.9944522072655563, 1), (0.994452207266545, 1), (0.9944522072756269, 1), (0.994452207266883, 1), (0.9944522072662586, 1), (0.8867413372254035, 1)]",Folate Metabolism,"5,10-methylenetetrahydrofolate reductase (NADH)",[],2.0 h_c + mlthf_c + nadh_c --> 5mthf_c + nad_c,
METS,2.6470588242812854,0.12456048971683552,"[(0.9944522072664885, 1), (0.9944522073158311, 1), (0.9944522072664894, 1), (0.994452207204674, 1), (0.8867413372049977, 1), (0.9944522072780531, 1), (0.9944522072669215, 1), (0.9944522072756803, 1), (0.9944522072742923, 1), (0.9944522072755921, 1), (0.9944522072651434, 1), (0.9944522072655562, 1), (0.9944522072665449, 1), (0.994452207275627, 1), (0.9944522072668829, 1), (0.9944522072662583, 1), (0.8867413372254034, 1)]",Cysteine and methionine metabolism,methionine synthase,"['Rv2124c', 'Rv1133c']",5mthf_c + hcys__L_c --> h_c + met__L_c + thf_c,
PDHc,2.64705882421394,0.12456048972126084,"[(0.011604353583972937, 1), (0.011604353583873737, 1), (0.01160435358396551, 1), (0.011604353583820734, 1), (0.010347465608781699, 1), (0.01160435358397112, 1), (0.01160435358392406, 1), (0.011604353583949569, 1), (0.011604353583963539, 1), (0.011604353583960378, 1), (0.011604353583954393, 1), (0.011604353583970039, 1), (0.011604353583973239, 1), (0.011604353583970847, 1), (0.011604353583924065, 1), (0.011604353583948296, 1), (0.010347465608813545, 1)]",Citric Acid Cycle,,"['Rv0462', 'Rv0843']",dhlam_c + nad_c --> h_c + lpam_c + nadh_c,
FADE233,2.64705882410481,0.12456048972843192,"[(0.9947003008110517, 1), (0.994700300802931, 1), (0.9947003008104439, 1), (0.9947003007985918, 1), (0.8918061879322626, 1), (0.9947003008109032, 1), (0.9947003008070507, 1), (0.9947003008044663, 1), (0.9947003008102825, 1), (0.9947003008100238, 1), (0.9947003008095338, 1), (0.9947003008107621, 1), (0.9947003008110971, 1), (0.9947003008108808, 1), (0.9947003008070511, 1), (0.9947003008090347, 1), (0.8918061879348695, 1)]",Lipid metabolism,R02661,['Rv3140'],fad_c + ibcoa_c --> 2mp2coa_c + fadh2_c,
BKDC,2.64705882410481,0.12456048972843192,"[(0.9947003008110515, 1), (0.9947003008029308, 1), (0.9947003008104437, 1), (0.9947003007985916, 1), (0.8918061879322625, 1), (0.994700300810903, 1), (0.9947003008070505, 1), (0.994700300804466, 1), (0.9947003008102823, 1), (0.9947003008100237, 1), (0.9947003008095335, 1), (0.994700300810762, 1), (0.994700300811097, 1), (0.9947003008108807, 1), (0.994700300807051, 1), (0.9947003008090345, 1), (0.8918061879348694, 1)]",Lipid metabolism,BKDC,['Rv2495c'],2mpdhl_c + coa_c + h_c <=> dhlam_c + ibcoa_c,
3HIBD,2.647058824104218,0.12456048972847103,"[(0.9947003008110515, 1), (0.9947003008029309, 1), (0.9947003008104439, 1), (0.9947003007985917, 1), (0.8918061879322625, 1), (0.994700300810903, 1), (0.9947003008070505, 1), (0.9947003008044661, 1), (0.9947003008102823, 1), (0.9947003008100237, 1), (0.9947003008095338, 1), (0.994700300810762, 1), (0.9947003008110968, 1), (0.9947003008108808, 1), (0.9947003008070509, 1), (0.9947003008090345, 1), (0.8918061879348695, 1)]",Alternate Carbon Metabolism,,['Rv0751c'],3hmp_c + nad_c --> 2mop_c + h_c + nadh_c,
MMSAD1,2.647058824103626,0.12456048972850978,"[(0.9947003008110519, 1), (0.9947003008029309, 1), (0.9947003008104439, 1), (0.9947003007985918, 1), (0.8918061879322625, 1), (0.994700300810903, 1), (0.9947003008070505, 1), (0.9947003008044663, 1), (0.9947003008102825, 1), (0.9947003008100237, 1), (0.9947003008095338, 1), (0.9947003008107621, 1), (0.994700300811097, 1), (0.9947003008108807, 1), (0.994700300807051, 1), (0.9947003008090345, 1), (0.8918061879348695, 1)]",Alternate Carbon Metabolism,MMSAD1,['Rv0753c'],2mop_c + coa_c + nad_c --> co2_c + nadh_c + ppcoa_c,
ECOAH12,2.647058824103626,0.12456048972850978,"[(0.9947003008110517, 1), (0.994700300802931, 1), (0.9947003008104439, 1), (0.994700300798592, 1), (0.8918061879322626, 1), (0.9947003008109032, 1), (0.9947003008070507, 1), (0.9947003008044664, 1), (0.9947003008102825, 1), (0.9947003008100238, 1), (0.9947003008095336, 1), (0.9947003008107623, 1), (0.994700300811097, 1), (0.9947003008108808, 1), (0.9947003008070511, 1), (0.9947003008090347, 1), (0.8918061879348695, 1)]","Valine, Leucine, and Isoleucine Metabolism",3-hydroxyacyl-CoA dehydratase (3-hydroxyisobutyryl-CoA) (mitochondria),"['Rv1472', 'Rv1070c', 'Rv2486', 'Rv3774', 'Rv0905']",2mp2coa_c + h2o_c --> 3hibutcoa_c,
BKDA2,2.6470588241008626,0.12456048972869142,"[(0.9947003008110515, 1), (0.9947003008029308, 1), (0.9947003008104436, 1), (0.9947003007985916, 1), (0.8918061879322625, 1), (0.994700300810903, 1), (0.9947003008070504, 1), (0.994700300804466, 1), (0.9947003008102823, 1), (0.9947003008100235, 1), (0.9947003008095334, 1), (0.994700300810762, 1), (0.9947003008110968, 1), (0.9947003008108805, 1), (0.9947003008070509, 1), (0.9947003008090344, 1), (0.8918061879348694, 1)]",Lipid metabolism,BKDA2,"['Rv2496c', 'Rv2497c']",3mob_c + lpam_c --> 2mpdhl_c + co2_c,
3HBCOAHL,2.6470588241008626,0.12456048972869142,"[(0.9947003008110519, 1), (0.994700300802931, 1), (0.994700300810444, 1), (0.9947003007985921, 1), (0.8918061879322627, 1), (0.9947003008109033, 1), (0.9947003008070509, 1), (0.9947003008044665, 1), (0.9947003008102825, 1), (0.9947003008100239, 1), (0.9947003008095336, 1), (0.9947003008107623, 1), (0.9947003008110972, 1), (0.9947003008108809, 1), (0.9947003008070512, 1), (0.9947003008090348, 1), (0.8918061879348698, 1)]","Valine, Leucine, and Isoleucine Metabolism",3-hydroxyisobutyryl-CoA hydrolase,['Rv1071c'],3hibutcoa_c + h2o_c --> 3hmp_c + coa_c + h_c,
PHTHDLS,2.6470588235657426,0.12456048976385534,"[(0.7570636090597044, 2), (0.7570636090591917, 1), (0.7570636090600318, 1), (0.7570636090591915, 1), (0.7570636090602809, 1), (0.9999999999987012, 1), (0.7570636090582169, 1), (0.7570636090584302, 1), (0.7570636090588908, 1), (0.7570636090584041, 1), (0.7570636090589897, 1), (0.7570636090596179, 1), (0.7570636090591862, 1), (0.7570636090584044, 1), (0.7570636090589316, 1), (0.999999999997635, 1)]",Membrane Metabolism,PHTHDLS,[],h_c + prephth_c --> co2_c + phthdl_c,
ARACHTA,2.6470588235654944,0.12456048976387168,"[(0.7570636090596888, 2), (0.757063609059176, 1), (0.7570636090600157, 1), (0.7570636090591754, 1), (0.7570636090602649, 1), (0.9999999999986804, 1), (0.757063609058201, 1), (0.7570636090584144, 1), (0.7570636090588752, 1), (0.7570636090583885, 1), (0.7570636090589737, 1), (0.757063609059602, 1), (0.7570636090591704, 1), (0.7570636090583884, 1), (0.7570636090589158, 1), (0.9999999999976141, 1)]",Membrane Metabolism,ARACHTA,[],ACP_c + arachcoa_c <=> arachACP_c + coa_c,
PREPTHS,2.6470588235651404,0.12456048976389501,"[(0.7570636090596886, 2), (0.7570636090591757, 1), (0.7570636090600157, 1), (0.7570636090591756, 1), (0.757063609060265, 1), (0.9999999999986802, 1), (0.757063609058201, 1), (0.7570636090584143, 1), (0.757063609058875, 1), (0.7570636090583883, 1), (0.7570636090589737, 1), (0.7570636090596019, 1), (0.7570636090591705, 1), (0.7570636090583885, 1), (0.7570636090589157, 1), (0.9999999999976144, 1)]",Membrane Metabolism,PREPTHS,"['Rv2935', 'Rv2931', 'Rv2932', 'Rv2934', 'Rv2933']",arachACP_c + 14.0 h_c + 2.0 malcoa_c + 2.0 mmcoa__S_c + 10.0 nadph_c --> 2.0 co2_c + 4.0 coa_c + 5.0 h2o_c + 10.0 nadp_c + prephthACP_c,['Rv2931']
EX_pdima,2.647058823565087,0.12456048976389848,"[(0.7570636090597048, 2), (0.7570636090591918, 1), (0.757063609060032, 1), (0.7570636090591916, 1), (0.7570636090602811, 1), (0.9999999999987012, 1), (0.7570636090582171, 1), (0.7570636090584306, 1), (0.7570636090588913, 1), (0.7570636090584042, 1), (0.75706360905899, 1), (0.7570636090596182, 1), (0.7570636090591867, 1), (0.7570636090584044, 1), (0.7570636090589319, 1), (0.9999999999976353, 1)]",Exchange,,[],pdima_e --> ,
PHTHS,2.647058823565087,0.12456048976389848,"[(0.7570636090597047, 2), (0.7570636090591918, 1), (0.757063609060032, 1), (0.7570636090591917, 1), (0.7570636090602811, 1), (0.9999999999987014, 1), (0.7570636090582172, 1), (0.7570636090584303, 1), (0.7570636090588913, 1), (0.7570636090584043, 1), (0.7570636090589898, 1), (0.7570636090596181, 1), (0.7570636090591866, 1), (0.7570636090584044, 1), (0.7570636090589317, 1), (0.9999999999976353, 1)]",Membrane Metabolism,PHTHS,"['Rv2952', 'Rv2951c']",amet_c + nadph_c + phthdl_c --> ahcys_c + nadp_c + phthiocerol_c,
PDIMAS,2.647058823565034,0.12456048976390201,"[(0.7570636090597048, 2), (0.7570636090591919, 1), (0.757063609060032, 1), (0.7570636090591917, 1), (0.7570636090602813, 1), (0.9999999999987012, 1), (0.7570636090582172, 1), (0.7570636090584305, 1), (0.7570636090588913, 1), (0.7570636090584043, 1), (0.7570636090589901, 1), (0.7570636090596182, 1), (0.7570636090591866, 1), (0.7570636090584045, 1), (0.7570636090589318, 1), (0.9999999999976353, 1)]",Membrane Metabolism,PDIMAS,"['Rv2941', 'Rv2939']",2.0 h_c + phthiocerol_c + 2.0 tamocta_c --> 2.0 h2o_c + pdima_c,
PDIMAT,2.647058823565034,0.12456048976390201,"[(0.7570636090597048, 2), (0.7570636090591918, 1), (0.757063609060032, 1), (0.7570636090591917, 1), (0.7570636090602813, 1), (0.9999999999987012, 1), (0.7570636090582172, 1), (0.7570636090584305, 1), (0.7570636090588913, 1), (0.7570636090584042, 1), (0.75706360905899, 1), (0.7570636090596182, 1), (0.7570636090591866, 1), (0.7570636090584044, 1), (0.7570636090589318, 1), (0.9999999999976353, 1)]",Transport,pdima translocase,"['Rv2942', 'Rv2945c', 'Rv2936', 'Rv2937', 'Rv2938']",pdima_c --> pdima_e,"['Rv2936', 'Rv2937', 'Rv2938']"
FASm220,2.647058823559674,0.12456048976425416,"[(0.9944522072762081, 2), (0.9944522072757533, 1), (0.9944522072748763, 1), (0.9944522072757536, 1), (0.9944522072748276, 1), (0.8867413371972018, 1), (0.994452207275206, 1), (0.9944522072753006, 1), (0.9944522072751616, 1), (0.994452207275289, 1), (0.9944522072755486, 1), (0.9944522072755988, 1), (0.9944522072757513, 1), (0.9944522072752895, 1), (0.9944522072755229, 1), (0.8867413371967295, 1)]",Membrane Metabolism,FASm220,['Rv2940c'],arach_c + 3.0 h_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + mbhn_c + 2.0 nadp_c,
PREPPACPH,2.6470588235331816,0.12456048976599489,"[(0.9510166146463277, 11), (0.0, 2), (0.9510166146448104, 2), (0.9510166146448106, 1), (0.9510166146448122, 1)]",Membrane Metabolism,PREPPACPH,['Rv2928'],h2o_c + prepphthACP_c --> ACP_c + h_c + prepphth_c,
PHTHDLS2,2.647058823533178,0.12456048976599522,"[(0.9510166146463277, 11), (0.9510166146448102, 3), (0.0, 2), (0.9510166146448122, 1)]",Membrane Metabolism,PHTHDLS2,[],h_c + prepphth_c --> co2_c + pphthdl_c,
PHTHS2,2.647058823533178,0.12456048976599522,"[(0.9510166146463277, 11), (0.0, 2), (0.9510166146448107, 2), (0.9510166146448101, 1), (0.9510166146448125, 1)]",Membrane Metabolism,PHTHS2,"['Rv2952', 'Rv2951c']",amet_c + nadph_c + pphthdl_c --> ahcys_c + nadp_c + pphthiocerol_c,
PPDIMAS,2.647058823533178,0.12456048976599522,"[(0.9510166146463277, 11), (0.0, 2), (0.9510166146448107, 2), (0.9510166146448102, 1), (0.9510166146448126, 1)]",Membrane Metabolism,PPDIMAS,"['Rv2941', 'Rv2939']",2.0 h_c + pphthiocerol_c + 2.0 tamocta_c --> 2.0 h2o_c + ppdima_c,
EX_ppdima,2.647058823533175,0.12456048976599537,"[(0.9510166146463278, 11), (0.0, 2), (0.9510166146448107, 2), (0.9510166146448098, 1), (0.9510166146448125, 1)]",Exchange,,[],ppdima_e --> ,
PPDIMAT,2.647058823533175,0.12456048976599537,"[(0.9510166146463278, 11), (0.0, 2), (0.9510166146448106, 2), (0.9510166146448098, 1), (0.9510166146448125, 1)]",Transport,ppdima translocase,"['Rv2942', 'Rv2945c', 'Rv2936', 'Rv2937', 'Rv2938']",ppdima_c --> ppdima_e,"['Rv2936', 'Rv2937', 'Rv2938']"
PREPTHS2,2.647058823533162,0.12456048976599643,"[(0.9510166146463277, 9), (0.9510166146448104, 4), (0.0, 2), (0.9510166146463276, 2)]",Membrane Metabolism,PREPTHS2,"['Rv2935', 'Rv2931', 'Rv2932', 'Rv2934', 'Rv2933']",14.0 h_c + 2.0 malcoa_c + 2.0 mmcoa__S_c + 10.0 nadph_c + phdcaACP_c --> 2.0 co2_c + 4.0 coa_c + 5.0 h2o_c + 10.0 nadp_c + prepphthACP_c,['Rv2931']
ALAALAr,2.647058823529411,0.12456048976624287,"[(0.0006550162955113424, 15), (8.168812848374785e-15, 1), (1.267029883789128e-12, 1)]",Arabinogalactan biosynthesis,D-alanine-D-alanine ligase (reversible),['Rv2981c'],2.0 ala__D_c + atp_c <=> adp_c + alaala_c + h_c + pi_c,['Rv2981c']
FASm240,2.6470588234651045,0.12456048977046844,"[(0.994452207276434, 2), (0.9944522072759792, 1), (0.9944522072762084, 1), (0.9944522072759789, 1), (0.9944522072764301, 1), (0.8867413371970309, 1), (0.9944522072751146, 1), (0.9944522072753038, 1), (0.9944522072751969, 1), (0.9944522072752806, 1), (0.9944522072758001, 1), (0.9944522072758416, 1), (0.9944522072759743, 1), (0.9944522072752809, 1), (0.9944522072757483, 1), (0.8867413371960857, 1)]",Membrane Metabolism,FASm240,['Rv2940c'],3.0 h_c + mbhn_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + dmlgnc_c + h2o_c + 2.0 nadp_c,
FASm260,2.6470588234651045,0.12456048977046844,"[(0.9944522072759789, 2), (0.9944522072764338, 2), (0.9944522072762084, 1), (0.9944522072764304, 1), (0.886741337197031, 1), (0.9944522072751149, 1), (0.9944522072753039, 1), (0.9944522072751969, 1), (0.9944522072752806, 1), (0.9944522072758001, 1), (0.9944522072758416, 1), (0.9944522072759743, 1), (0.9944522072752809, 1), (0.9944522072757483, 1), (0.8867413371960857, 1)]",Membrane Metabolism,FASm260,['Rv2940c'],dmlgnc_c + 3.0 h_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + tmhexc_c,
FASm280,2.6470588234651045,0.12456048977046844,"[(0.9944522072759789, 2), (0.9944522072764338, 2), (0.9944522072762084, 1), (0.9944522072764304, 1), (0.886741337197031, 1), (0.9944522072751149, 1), (0.9944522072753039, 1), (0.9944522072751969, 1), (0.9944522072752806, 1), (0.9944522072758001, 1), (0.9944522072758416, 1), (0.9944522072759743, 1), (0.9944522072752809, 1), (0.9944522072757483, 1), (0.8867413371960859, 1)]",Membrane Metabolism,FASm280,['Rv2940c'],3.0 h_c + mmcoa__S_c + 2.0 nadph_c + tmhexc_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + tamocta_c,
METAT,2.647058823434662,0.12456048977246897,"[(0.9944522072684971, 1), (0.99445220732769, 1), (0.9944522072684978, 1), (0.9944522072189392, 1), (0.886741337203478, 1), (0.9944522072789195, 1), (0.9944522072689301, 1), (0.99445220727571, 1), (0.9944522072746109, 1), (0.9944522072755195, 1), (0.9944522072673816, 1), (0.9944522072677178, 1), (0.9944522072685344, 1), (0.9944522072755553, 1), (0.994452207268891, 1), (0.9944522072682671, 1), (0.8867413372196766, 1)]",Cysteine and methionine metabolism,methionine adenosyltransferase,['Rv1392'],atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,
FACOAL200,2.6470588220240967,0.12456048986516044,"[(0.7570636090630537, 2), (0.7570636090408855, 2), (0.7570636090486896, 1), (0.7570636089943584, 1), (0.7570636090486892, 1), (0.7570636089848969, 1), (0.9999999999778125, 1), (0.7570636090406982, 1), (0.7570636090409114, 1), (0.757063609041372, 1), (0.757063609041471, 1), (0.7570636090491155, 1), (0.7570636090486843, 1), (0.7570636090414128, 1), (0.9999999999767462, 1)]",Membrane Metabolism,fatty-acid--CoA ligase,"['Rv2930', 'Rv3801c', 'Rv3561', 'Rv1427c', 'Rv3515c', 'Rv3506', 'Rv0270', 'Rv0119', 'Rv0035', 'Rv0852', 'Rv1750c', 'Rv1925', 'Rv2948c', 'Rv2941', 'Rv0404', 'Rv1193', 'Rv1058', 'Rv1549', 'Rv3089', 'Rv1521', 'Rv0166', 'Rv2187', 'Rv0551c', 'Rv1206', 'Rv2505c', 'Rv3513c', 'Rv1550', 'Rv2950c', 'Rv3826', 'Rv0214', 'Rv1529', 'Rv1185c', 'Rv2590', 'Rv0099']",arach_c + atp_c + coa_c <=> amp_c + arachcoa_c + ppi_c,['Rv2930']
