,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
RBFK,10.715401979510279,0.005130824629827551,"[(0.3076923076923077, 5), (0.38461538461538464, 4), (0.3125, 2), (0.5384615384615385, 1), (0.4807692307692308, 1), (0.46153846153846156, 1), (0.2884615384615385, 1), (0.23076923076923078, 1), (0.30528846153846156, 1)]",Riboflavin Metabolism,riboflavin kinase,['Rv2786c'],atp_c + ribflv_c --> adp_c + fmn_c + h_c,
UPPRT,10.535909436141598,0.00542864938901422,"[(0.9999999999999999, 6), (0.06490872587960639, 1), (0.19484392344745305, 1), (0.011360892155836244, 1), (0.1575309425101814, 1), (0.3004508047250619, 1), (0.9670669398244072, 1), (0.16889183466601976, 1), (0.06490872587990604, 1), (0.9430788085788684, 1), (0.022906869171773425, 1), (0.06490872587957974, 1)]",Purine and Pyrimidine Biosynthesis,uracil phosphoribosyltransferase,['Rv3309c'],prpp_c + ura_c --> ppi_c + ump_c,
DNTPPA,10.403950615713407,0.005660227940012192,"[(0.6666666666666667, 10), (0.33333333333333337, 3), (1.0, 2), (0.9947916666666666, 1), (0.9791666666666666, 1)]",Folate Metabolism,Dihydroneopterin triphosphate pyrophosphatase,[],ahdt_c + h2o_c --> dhpmp_c + h_c + ppi_c,
SHKK,10.307477703863013,0.00583668578956118,"[(0.46153846153846156, 4), (0.8461538461538463, 2), (0.6153846153846154, 2), (0.5384615384615385, 2), (0.6923076923076923, 2), (0.9615384615384616, 1), (0.7692307692307693, 1), (0.4567307692307693, 1), (0.3076923076923077, 1), (0.46634615384615385, 1)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",shikimate kinase,['Rv2539c'],atp_c + skm_c --> adp_c + h_c + skm5p_c,
PPK2,9.909687268165495,0.006633903888861238,"[(0.41639372682095416, 1), (0.424561272929165, 1), (0.3846030614560971, 1), (0.42030572591409515, 1), (0.4593340434199101, 1), (0.4357612990625306, 1), (0.420649273836024, 1), (0.395257788170449, 1), (0.3873423684585896, 1), (0.39536411458200643, 1), (0.3876355414812517, 1), (0.4378638851204321, 1), (0.3964863985150513, 1), (0.4124313528285464, 1), (0.396254433905979, 1), (0.4084689788361387, 1), (0.41062193979330697, 1)]",Purine and Pyrimidine Biosynthesis,,['Rv2984'],atp_c + ppi_c --> adp_c + pppi_c,
FADE52,8.886745752509652,0.009325326207058464,"[(0.9817351598173515, 6), (0.9771689497716893, 4), (0.9726027397260273, 2), (0.9731735159817351, 2), (0.9737442922374429, 1), (0.9728881278538811, 1), (0.9863013698630136, 1)]",Cholesterol degradation,MNXR22325,"['Rv3546', 'Rv3522']",coa_c + ocholc5coa_c --> accoa_c + cholc3coa_c,
METOX2s,8.57178971261275,0.010392438423435733,"[(0.9999999999999998, 3), (0.6547894585193502, 1), (0.15528714269055177, 1), (0.520724116552798, 1), (0.3303920722856778, 1), (0.6547894585193492, 1), (0.1552871426905904, 1), (0.67483306205364, 1), (1.0, 1), (0.8248950704054399, 1), (0.5207241165526569, 1), (0.9020409575794914, 1), (0.5645871799886877, 1), (0.6547894585193427, 1), (0.654789458519347, 1)]",Cysteine and methionine metabolism,Methionine oxidation 2 (spontaneous),['none'],h2o2_c + met__L_c --> h2o_c + metsox__R__L_c,
PKS2,8.19916361818939,0.01184056623646306,"[(0.2883708021093534, 1), (0.5616847071884541, 1), (0.6494587843463782, 1), (0.30058284762697757, 1), (0.39938939772411886, 1), (0.49625312239800173, 1), (0.36525117957257847, 1), (0.46827298247188004, 1), (0.6860949208992507, 1), (0.4707882320288649, 1), (0.5566194837635304, 1), (0.704690535664724, 1), (0.46116083819039694, 1), (0.4451845684152096, 1), (0.4632597835137386, 1), (0.4673882875381627, 1), (0.14432417429919514, 1)]",Lipid metabolism,PKS2,['Rv3825c'],23.0 h_c + hdcaMAS_c + malcoa_c + 7.0 mmcoa__S_c + 15.0 nadph_c --> 8.0 co2_c + 7.0 coa_c + 7.0 h2o_c + hphthiocnylcoa_c + mas_c + 15.0 nadp_c,
GTPDPDP,7.5,0.015231027044400821,"[(0.6666666666666666, 17)]",Purine and Pyrimidine Biosynthesis,"guanosine-5'-triphosphate,3'-diphosphate diphosphatase",[],gdptp_c + h2o_c <=> h_c + pi_c + ppgpp_c,
FBPA,7.480734705794954,0.015339160551474834,"[(0.16842728148937944, 1), (0.15643715260594707, 1), (0.16842728148937441, 1), (0.17299636558342057, 1), (0.14386374408379043, 1), (0.15088418799032044, 1), (0.1627393182254082, 1), (0.23594375143208587, 1), (0.15643715260594718, 1), (0.23417865722468958, 1), (0.1599673410207324, 1), (0.16842728148944336, 1), (0.2341786572246975, 1), (0.16146361574328005, 1), (0.23386816364156962, 1), (0.15088418799032732, 1), (0.14798283426648812, 1)]",Mycolic acid pathway,MNXR90624,"['Rv3804c', 'Rv0129c', 'Rv3803c', 'Rv1886c']",h2o_c + 2.0 tre6mm_c --> 2.0 h_c + tdm3_c + tre_c,['Rv0129c']
EX_akg,7.299009646156884,0.016403827085250983,"[(0.25101907085203756, 2), (0.3588338868210592, 1), (0.2510190708520792, 1), (0.3588338868210482, 1), (0.25101907085204045, 1), (0.3588338868210431, 1), (0.3117356968609971, 1), (0.9761925027260626, 1), (0.25101907085205233, 1), (0.9334550788745369, 1), (0.3588338868212635, 1), (0.9334550788745364, 1), (0.4149753423318445, 1), (0.9332919393796103, 1), (1.6764367671839864e-14, 1), (0.358833886821052, 1)]",Exchange,,[],akg_e --> ,
PHTHS2,7.295680525989755,0.016424109939007496,"[(0.030453697949036667, 4), (0.040397762585456805, 3), (0.035425730267246734, 3), (0.0329397141081417, 2), (0.022995649471721565, 2), (0.036047234307022995, 1), (0.04536979490366687, 1), (0.03418272218769422, 1)]",Membrane Metabolism,PHTHS2,"['Rv2951c', 'Rv2952']",amet_c + nadph_c + pphthdl_c --> ahcys_c + nadp_c + pphthiocerol_c,
PDIMAT,7.220943210899747,0.016887141141276596,"[(1.0, 5), (0.9861623622423434, 4), (0.5308726389461611, 1), (0.7333235653707539, 1), (0.5110424460378933, 1), (0.17674894943312092, 1), (0.7251370758141984, 1), (0.5233048859750998, 1), (0.0, 1), (0.5233048859750142, 1)]",Transport,pdima translocase,"['Rv2937', 'Rv2938', 'Rv2942', 'Rv2945c', 'Rv2936']",pdima_c --> pdima_e,"['Rv2936', 'Rv2937', 'Rv2938']"
MAN1PT,7.0152987427446964,0.018240829162769975,"[(0.19414886046272473, 1), (6.982192601867609e-13, 1), (0.194148860464876, 1), (0.19414886046261648, 1), (0.19414886046284852, 1), (0.19414886046301516, 1), (0.1941488604627093, 1), (0.9999999999995692, 1), (0.19414886046240742, 1), (0.9999999999999999, 1), (0.19414886046271018, 1), (0.19414886046271151, 1), (0.9999999999994996, 1), (0.19414886046262625, 1), (0.9614074070261085, 1), (1.4355183708403274e-13, 1), (0.19414886046279012, 1)]",Fructose and mannose metabolism,Mannose 1 phosphate guanylyltransferase,['Rv3264c'],gtp_c + h_c + man1p_c --> gdpmann_c + ppi_c,['Rv3264c']
NAGINS,6.838235379761911,0.01950730682557057,"[(0.778846854727021, 12), (0.7789926379473723, 3), (0.7789197463371966, 1), (0.7788559661782929, 1)]",Redox Metabolism,MNXR21171,[],h2o_c + iacgam3p_c <=> 2.0 h_c + iacgam_c + pi_c,
EX_urea,6.6718777166332455,0.02079042156407164,"[(0.45142834831415957, 1), (0.4514283483144702, 1), (0.4514283483142064, 1), (0.15560569607017327, 1), (0.4514283483137811, 1), (0.45142834831436707, 1), (0.4958986659395348, 1), (0.9128140811480582, 1), (0.45142834831425294, 1), (0.9999999999999942, 1), (0.4514283483142181, 1), (0.45142834832192125, 1), (1.0, 1), (0.49589866593949006, 1), (0.8426222608076139, 1), (0.4514283483141426, 1), (0.45142834831435474, 1)]",Exchange,,[],urea_e --> ,
EX_for,6.671877716536822,0.020790421564843075,"[(0.35033710064987955, 1), (0.3503371006502918, 1), (0.350337100649871, 1), (0.0, 1), (0.3503371006492765, 1), (0.350337100650006, 1), (0.4030024459966668, 1), (0.8967473863263039, 1), (0.3503371006499221, 1), (1.0, 1), (0.350337100649883, 1), (0.3503371006482928, 1), (0.9999999999999999, 1), (0.4030024459966687, 1), (0.8136205580024145, 1), (0.3503371006498639, 1), (0.3503371006499416, 1)]",Exchange,,[],for_e --> ,
METAT,6.414993498335963,0.022968111107126626,"[(0.588235294117647, 3), (0.3529411764705882, 2), (0.38235294117647056, 2), (0.5294117647058822, 2), (0.3676470588235294, 2), (0.2941176470588235, 1), (0.7647058823529411, 1), (0.7058823529411764, 1), (0.2352941176470588, 1), (0.338235294117647, 1), (0.5588235294117647, 1)]",Cysteine and methionine metabolism,methionine adenosyltransferase,['Rv1392'],atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,
HEMEOS,6.315125427436811,0.023885053891921568,"[(0.9996641252343733, 3), (0.9995931541929423, 2), (0.9996272181737121, 2), (0.9999422984564242, 2), (0.9996544571849132, 1), (0.9996803924457428, 1), (0.9996140116479371, 1), (0.9999575723054825, 1), (0.9996641252343735, 1), (0.9996881826544295, 1), (0.9999492641069347, 1), (0.9995330677138766, 1)]",Cofactor and Prosthetic Group Biosynthesis,Heme O synthase,['Rv1451'],frdp_c + h2o_c + pheme_c --> hemeO_c + ppi_c,['Rv1451']
EX_arg_L,6.299647652150847,0.024030918723500654,"[(0.18829808465240938, 1), (0.0872269495812138, 1), (0.15990067113150652, 1), (0.12509016760904978, 1), (0.1882980846524016, 1), (0.08722694958119759, 1), (0.14297635330005987, 1), (0.9888408158421695, 1), (0.08722694958119692, 1), (1.0, 1), (0.08722694958119215, 1), (0.1882980846536827, 1), (0.9999999999999999, 1), (0.25800362612188, 1), (0.9467688327832611, 1), (0.028397413520867665, 1), (0.18829808465240716, 1)]",Exchange,,[],arg__L_e --> ,
MMM2r,6.290200074573111,0.024120460170091017,"[(1.6530768407155158e-15, 7), (0.0, 2), (1.549759538170796e-15, 2), (0.9999999999997752, 1), (0.9999999999999499, 1), (0.30810279868276286, 1), (1.7563941432602355e-15, 1), (8.265384203577579e-16, 1), (0.9999999999997028, 1)]",Fatty Acid Metabolism,,"['Rv1492', 'Rv1493']",0.001 aqcobal_c + succoa_c <-- mmcoa__R_c,
COCHL,6.274751968826844,0.02426770526929198,"[(5.717648576819556e-14, 2), (0.9999999999999977, 2), (6.228351168147128e-14, 1), (1.0, 1), (5.81756864903582e-14, 1), (4.851674617611934e-14, 1), (0.08106565020028533, 1), (0.9999999999999974, 1), (0.9999999999999978, 1), (5.46229728115577e-14, 1), (2.637889906509372e-13, 1), (0.9999999999999971, 1), (0.9999999999999968, 1), (2.731148640577885e-14, 1), (5.850875339774575e-14, 1)]",Cofactor and Prosthetic Group Biosynthesis,cobaltochelatase,['Rv2062c'],atp_c + cobalt2_c + h2o_c + hgbam_c --> adp_c + co2dam_c + 2.0 h_c + pi_c,
MECDPS,6.271512356176469,0.024298715617102073,"[(0.41666666666666663, 4), (0.75, 3), (0.6666666666666666, 2), (0.5, 2), (0.6614583333333333, 2), (0.5833333333333333, 1), (0.8333333333333333, 1), (0.6770833333333333, 1), (0.671875, 1)]",Polyprenyl Metabolism,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",['Rv3581c'],2p4c2me_c --> 2mecdp_c + cmp_c,
TMN,6.2270457607566305,0.024729025279894477,"[(0.9999999999991344, 2), (1.5251322427189962e-10, 1), (0.9999999999991345, 1), (1.5012624476895553e-10, 1), (1.4215895127733802e-10, 1), (1.454019127322681e-10, 1), (1.4217449439968277e-10, 1), (0.08106565033377622, 1), (1.48719481174453e-10, 1), (0.9999999999962054, 1), (1.4539558446102774e-10, 1), (0.9999999999999999, 1), (0.9999999999991341, 1), (0.9614074070312734, 1), (1.4537426817895494e-10, 1), (1.3132539500304574e-10, 1)]",Cofactor and Prosthetic Group Biosynthesis,thiaminase,[],h2o_c + thm_c --> 4ahmmp_c + 4mhetz_c + h_c,
ACHBS,6.1627145290153456,0.025367263712397614,"[(0.6133333333333334, 6), (0.6266666666666667, 5), (0.64, 3), (0.6666666666666667, 1), (0.6116666666666667, 1), (0.6150000000000001, 1)]","Valine, Leucine, and Isoleucine Metabolism",2-aceto-2-hydroxybutanoate synthase,"['Rv3470c', 'Rv3002c', 'Rv3003c']",2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,
GLYALDDr,6.130936564014177,0.025689556686593364,"[(0.1739234298216652, 1), (1.653122083666858e-13, 1), (0.1739234298214677, 1), (0.17392342982167874, 1), (0.1739234298216763, 1), (2.9309887850104133e-13, 1), (0.10367972065764908, 1), (0.9999999999999997, 1), (3.163025397157071e-13, 1), (1.0, 1), (0.17392342982173936, 1), (0.1739234298219844, 1), (0.9999999999999999, 1), (0.10367972065763498, 1), (0.9999999999999998, 1), (2.476907567938724e-13, 1), (0.17392342982166542, 1)]",Glycerolipid metabolism,D-Glyceraldehyde dehydrogenase,"['Rv0458', 'Rv2858c']",glyald_c + h2o_c + nad_c --> glyc__R_c + 2.0 h_c + nadh_c,
GLUSy,5.965375229299187,0.027447335390374576,"[(5.21205301140526e-12, 2), (5.2098325653560096e-12, 1), (5.138001135662762e-12, 1), (0.06740747798313562, 1), (5.217382081923461e-12, 1), (5.309752637572274e-12, 1), (5.172084982518754e-12, 1), (0.12437447747805419, 1), (0.9999999999999987, 1), (5.217604126528386e-12, 1), (0.9999999999999993, 1), (5.429878768836716e-12, 1), (0.9999999999999994, 1), (0.08106565020501555, 1), (0.9614074070266952, 1), (5.2027271379984086e-12, 1)]","Alanine, Aspartate, and Glutamate Metabolism",glutamate synthase (NADPH),"['Rv3859c', 'Rv3858c']",akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c,
OIVD3,5.835873529465711,0.02891976951862314,"[(0.3056951320534369, 1), (0.0339354873569786, 1), (0.2717596446989945, 1), (0.4823913790811354, 1), (0.30569513205346743, 1), (0.5424087701220994, 1), (0.05294370759322886, 1), (0.9599936431609957, 1), (0.03393548735696239, 1), (0.9999999999999717, 1), (0.33653655104431757, 1), (0.30569513205394483, 1), (0.9999999999999716, 1), (0.999999999999968, 1), (0.8971055070928639, 1), (0.1597949927568787, 1), (0.30569513205322163, 1)]",Lipid metabolism,2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate),['Rv3140'],2mbcoa_c + fad_c --> 2mb2coa_c + fadh2_c,
VIUB,5.833687347294108,0.028945400776284626,"[(0.014618457291466602, 2), (0.9999999999999999, 2), (0.014618457291467046, 1), (0.014618457291469489, 1), (0.014618457291461051, 1), (0.008460348061710699, 1), (0.002398795418594335, 1), (0.09449905274644599, 1), (0.014618457291464937, 1), (0.9991485891979865, 1), (0.01461845729158906, 1), (0.09449905274644144, 1), (0.9619715711986442, 1), (0.014618457291440734, 1), (0.0146184572914545, 1)]",Transport,VIUB,"['Rv1349', 'Rv1348', 'Rv2895c']",atp_c + fe3_e + h2o_c + 0.0005 mcbts_c + 0.0005 mcbtt_c --> adp_c + fe3_c + pi_c,
R05224,5.775638915066324,0.02963570296355092,"[(0.9999999999999998, 4), (0.8676181665144852, 2), (0.8676181665144805, 1), (0.8676181665144853, 1), (0.8676181665144858, 1), (0.867618166514486, 1), (0.8783497859206877, 1), (0.8676181665144855, 1), (0.8676181665144849, 1), (0.8676181665146229, 1), (0.878349785920687, 1), (0.8676181665144819, 1), (0.867618166514487, 1)]",Cofactor and Prosthetic Group Biosynthesis,"Hydrogenobyrinate  <=> Hydrogenobyrinate a,c diamide",['Rv2848c'],2.0 atp_c + 2.0 gln__L_c + h2o_c + hgbyr_c --> 2.0 adp_c + 2.0 glu__L_c + 2.0 h_c + hgbam_c + ppi_c,
TSULabc,5.775638915062791,0.029635702963593476,"[(0.3114002534098902, 2), (0.3114002534098932, 1), (0.3114002534098729, 1), (0.3114002534098921, 1), (0.31140025340988986, 1), (0.3114002534098911, 1), (0.36722203959493593, 1), (0.999999999999998, 1), (0.9999999999999982, 1), (0.3114002534098893, 1), (0.31140025341003463, 1), (0.9999999999999978, 1), (0.3672220395949335, 1), (0.9999999999999981, 1), (0.31140025340987165, 1), (0.3114002534098951, 1)]",Transport,TSULabc,"['Rv2397c', 'Rv1739c', 'Rv2398c', 'Rv2400c', 'Rv2399c']",atp_c + h2o_c + tsul_e --> adp_c + h_c + pi_c + tsul_c,
ADCPS1,5.773580074213222,0.029660534624227013,"[(0.9639101568611129, 3), (0.963910156861113, 3), (0.9999999999999999, 3), (0.9639101568611131, 2), (0.963910156861112, 1), (0.9668358034607913, 1), (0.9639101568611204, 1), (0.9668358034607911, 1), (0.9986071993732631, 1), (0.9639101568611119, 1)]",Cofactor and Prosthetic Group Biosynthesis,ADCPS1,['Rv2236c'],adcobhex_c + appl_c + atp_c --> adocbi_c + adp_c + h_c + pi_c,
L_LACD,5.773580074208182,0.029660534624287832,"[(0.999999999999989, 2), (3.8191672047105385e-13, 1), (0.0, 1), (3.4516833835596117e-13, 1), (3.531619441332623e-13, 1), (3.361755318564974e-13, 1), (3.473887844052115e-13, 1), (0.08106565020054635, 1), (3.576028362317629e-13, 1), (3.425038030968608e-13, 1), (5.622169396701793e-13, 1), (0.9999999999999892, 1), (0.08106565020053214, 1), (0.9614074070264972, 1), (2.9831692671677956e-13, 1), (3.58046925441613e-13, 1)]",Pyruvate Metabolism,L LACD,"['Rv1872c', 'Rv0694']",2.0 ficytc_c + lac__L_c --> 2.0 focytc_c + pyr_c,
ARBabc,5.773580074207343,0.029660534624297935,"[(7.960299086562372e-14, 1), (5.1514348342607263e-14, 1), (8.393286066166183e-14, 1), (7.80486786311485e-14, 1), (8.715250743307479e-14, 1), (7.827072323607354e-14, 1), (0.08106565020031176, 1), (0.9999999999999993, 1), (8.359979375427429e-14, 1), (0.9999999999999999, 1), (8.093525849517391e-14, 1), (3.12194714524594e-13, 1), (0.9999999999999983, 1), (0.08106565020030687, 1), (0.9614074070264969, 1), (5.562217353372034e-14, 1), (8.681944052568724e-14, 1)]",Transport,ARBabc,[],arab__L_e + atp_c + h2o_c --> adp_c + arab__L_c + h_c + pi_c,
PROabc,5.773580074207313,0.02966053462429832,"[(3.9690473130349346e-13, 1), (3.7403413699621524e-13, 1), (4.036770917537069e-13, 1), (3.965716643961059e-13, 1), (4.0190073491430667e-13, 1), (3.992361996552063e-13, 1), (0.0810656502006043, 1), (0.9999999999999993, 1), (4.2177372705509697e-13, 1), (0.9999999999999999, 1), (3.993472219576688e-13, 1), (6.064038160502605e-13, 1), (0.9999999999999989, 1), (0.08106565020059808, 1), (0.9614074070265094, 1), (3.7481129311345285e-13, 1), (4.0611958240788226e-13, 1)]",Transport,L-proline transport via ABC system,"['Rv3759c', 'Rv3757c', 'Rv3756c', 'Rv3758c']",atp_c + h2o_c + pro__L_e --> adp_c + h_c + pi_c + pro__L_c,
CAATPS,5.773580074207305,0.0296605346242984,"[(9.35918009759007e-14, 1), (1.0913492332065289e-13, 1), (1.312283615106935e-13, 1), (1.1790568521519162e-13, 1), (1.6364687382974807e-13, 1), (1.1390888232654106e-13, 1), (0.0810656502003676, 1), (0.9999999999999984, 1), (1.361133428190442e-13, 1), (0.9999999999999992, 1), (1.305622276959184e-13, 1), (3.3939517862791035e-13, 1), (0.9999999999999963, 1), (0.0810656502003465, 1), (0.9614074070264974, 1), (9.758860386455126e-14, 1), (1.2634338020234281e-13, 1)]",Transport,CAATPS,['Rv0107c'],atp_c + 2.0 ca2_c + h2o_c --> adp_c + 2.0 ca2_e + h_e + pi_c,
TREP,5.773580074207279,0.029660534624298702,"[(1.6930901125533637e-13, 1), (8.79296635503124e-14, 1), (1.6997514507011147e-13, 1), (1.630917623174355e-13, 1), (1.6842083283563625e-13, 1), (1.7541523789077473e-13, 1), (0.08106565020038536, 1), (0.9999999999999993, 1), (1.5709655798445965e-13, 1), (0.9999999999999998, 1), (1.5865087021893487e-13, 1), (3.7425618160114027e-13, 1), (0.999999999999998, 1), (0.08106565020038203, 1), (0.9614074070265004, 1), (1.3566925360919413e-13, 1), (1.6642243139131097e-13, 1)]",Alternate Carbon Metabolism,,['Rv3401'],pi_c + tre_c --> g1p_c + glc__D_c,
DCTPD2,5.773580074207278,0.029660534624298747,"[(5.96189764223709e-14, 2), (6.139533326177116e-14, 2), (2.964295475749168e-14, 1), (6.050715484207103e-14, 1), (5.3512749786932545e-14, 1), (0.08106565020028644, 1), (0.9999999999999994, 1), (6.45039577307216e-14, 1), (0.9999999999999998, 1), (5.828670879282072e-14, 1), (2.682298827494378e-13, 1), (0.999999999999999, 1), (0.0810656502002911, 1), (0.9614074070264961, 1), (3.452793606584237e-14, 1)]",Purine and Pyrimidine Biosynthesis,DCTPD2,['Rv0321'],ctp_c + h2o_c + h_c --> nh4_c + utp_c,
ACP1_FMN,5.773580074207273,0.029660534624298778,"[(5.4067861299245124e-14, 2), (2.609024107869118e-14, 1), (5.5844218138645374e-14, 1), (5.939693181744587e-14, 1), (5.4289905904170155e-14, 1), (0.08106565020028111, 1), (0.9999999999999997, 1), (5.850875339774575e-14, 1), (0.9999999999999998, 1), (6.117328865684613e-14, 1), (2.646771690706373e-13, 1), (0.9999999999999991, 1), (0.08106565020028456, 1), (0.9614074070264966, 1), (2.808864252301646e-14, 1), (6.272760089132134e-14, 1)]",Riboflavin Metabolism,ACP1 FMN,['Rv3310'],fmn_c + h2o_c --> pi_c + ribflv_c,
GUACYC,5.773580074207242,0.029660534624299167,"[(6.561418075534675e-14, 2), (6.006306563222097e-14, 1), (3.086420008457935e-14, 1), (5.651035195342047e-14, 1), (5.828670879282072e-14, 1), (5.739853037312059e-14, 1), (0.08106565020028733, 1), (0.9999999999999994, 1), (6.09512440519211e-14, 1), (0.9999999999999999, 1), (5.306866057708248e-14, 1), (2.6756374893466273e-13, 1), (0.999999999999999, 1), (0.08106565020028644, 1), (0.9614074070264962, 1), (3.008704396734174e-14, 1)]",Purine and Pyrimidine Biosynthesis,guanylate cyclase,['Rv2435c'],gtp_c --> 35cgmp_c + ppi_c,
FUSA1,5.773580074207241,0.029660534624299167,"[(6.006306563222097e-14, 4), (3.097522238704187e-14, 1), (7.09432512735475e-14, 1), (5.828670879282072e-14, 1), (0.08106565020028611, 1), (0.9999999999999996, 1), (0.9999999999999998, 1), (5.084821452783217e-14, 1), (2.6911806116913795e-13, 1), (0.9999999999999989, 1), (0.08106565020028977, 1), (0.9614074070264962, 1), (3.275157922644212e-14, 1), (6.916689443414725e-14, 1)]",Miscellaneous,,['Rv0684'],gtp_c + h2o_c --> gdp_c + h_c + pi_c,
HCYSMT,5.77358007420724,0.029660534624299205,"[(2.8976820942716586e-13, 1), (2.573496971081113e-13, 1), (2.886579864025407e-13, 1), (2.8199664825478976e-13, 1), (2.871036741680655e-13, 1), (2.8277380437202737e-13, 1), (0.0810656502004925, 1), (0.9999999999999996, 1), (2.8832491949515315e-13, 1), (0.9999999999999998, 1), (2.8477220581635265e-13, 1), (4.933831121434196e-13, 1), (0.9999999999999992, 1), (0.08106565020049294, 1), (0.9614074070265051, 1), (2.5857094243519896e-13, 1), (2.8888003100746573e-13, 1)]",Cysteine and methionine metabolism,homocysteine S-methyltransferase,['Rv2458'],amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c,
ASNN,5.773580074207239,0.029660534624299205,"[(6.317169010117141e-14, 1), (3.241851231905457e-14, 1), (6.228351168147128e-14, 1), (5.906386491005833e-14, 1), (6.084022174945858e-14, 1), (5.6288307348495437e-14, 1), (0.08106565020028866, 1), (0.9999999999999994, 1), (6.250555628639631e-14, 1), (1.0, 1), (5.806466418789569e-14, 1), (2.686739719592879e-13, 1), (0.999999999999999, 1), (0.08106565020028955, 1), (0.9614074070264964, 1), (3.419486915845482e-14, 1), (6.394884621840902e-14, 1)]","Alanine, Aspartate, and Glutamate Metabolism",L-asparaginase,['Rv1538c'],asn__L_c + h2o_c --> asp__L_c + nh4_c,
