,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
EX_glc,15.058493799369543,0.0006065728945383935,"[(0.8062006592112668, 1), (0.8521558570702267, 1), (0.8491055101321965, 1), (0.46017089087155416, 1), (0.9183434507188444, 1), (0.8062006592111883, 1), (0.8521558570702152, 1), (0.46017089087156304, 1), (0.9969496530607214, 1), (0.9969496530633044, 1), (0.9183434507188408, 1), (0.9170837664084932, 1), (0.4632296588429997, 1), (0.9183434507188526, 1), (0.0030503469380358528, 1), (0.9213937976568694, 1), (0.00305034693799322, 1), (0.46322965884301215, 1), (0.46017089087155194, 1), (0.46017089087155905, 1), (0.003050346938022308, 1), (0.8062006592112723, 1), (0.5143356720905771, 1), (0.8521558570702081, 1), (0.00305034693805295, 1), (0.3993824833556059, 1), (0.46017089087155083, 1), (0.39938248335564497, 1), (0.0030503469380391834, 1)]",Exchange,,[],glc__D_e <=> ,
EX_gal,14.898840200409312,0.0006403864103951865,"[(0.7997229044635761, 1), (0.8522202541409785, 1), (0.848735661814019, 1), (0.41468083829553837, 1), (0.917943444151108, 1), (0.7997229044634802, 1), (0.8522202541409643, 1), (0.41468083829554436, 1), (0.9965154076717793, 1), (0.9965154076746366, 1), (0.9179434441510994, 1), (0.9052798657913357, 1), (0.4245238850975356, 1), (0.9179434441511126, 1), (0.003484592326962188, 1), (0.9214280364785652, 1), (0.003484592326917557, 1), (0.4245238850975487, 1), (0.41212892811859403, 1), (0.41212892811876023, 1), (0.0034845923269497536, 1), (0.7997229044635805, 1), (0.45602479001614005, 1), (0.8522202541409568, 1), (0.0034845923269832824, 1), (0.35811733762544284, 1), (0.41468083829553215, 1), (0.3581173376254879, 1), (0.0034845923269628543, 1)]",Exchange,,[],gal_e --> ,
EX_skm,14.829404401136054,0.0006557227277529786,"[(0.819822337254392, 1), (0.852020440371234, 1), (0.8498832417554434, 1), (0.54770702980835, 1), (0.919184600298148, 1), (0.8060231502042431, 1), (0.8520204403712315, 1), (0.5477070298083563, 1), (0.9978628013829698, 1), (0.9978628013851134, 1), (0.919184600298167, 1), (0.9419054739480188, 1), (0.5400876858058191, 1), (0.9191846002981482, 1), (0.0021371986158047473, 1), (0.9213217989139396, 1), (0.002137198615783875, 1), (0.5400876858058299, 1), (0.5517317227973249, 1), (0.551731722797331, 1), (0.00213719861579853, 1), (0.8060231502043276, 1), (0.6227218738705661, 1), (0.8520204403712273, 1), (0.0021371986157991962, 1), (0.4650719761683271, 1), (0.5477070298083501, 1), (0.4650719761683614, 1), (0.0021371986157958656, 1)]",Exchange,,[],skm_e --> ,
EX_malt,14.728937688782642,0.0006786192156084034,"[(0.8213373975234484, 1), (0.8520053787569697, 1), (0.8499697443345422, 1), (0.5664686820770908, 1), (0.919278156488795, 1), (0.8213373975233942, 1), (0.8520053787569659, 1), (0.5664686820770993, 1), (0.9979643655763324, 1), (0.9979643655784354, 1), (0.9192781564887894, 1), (0.9446662485592034, 1), (0.5536744489247125, 1), (0.9192781564887971, 1), (0.002035634422435262, 1), (0.9213137909112472, 1), (0.0020356344224075062, 1), (0.5536744489247237, 1), (0.5724317970832472, 1), (0.5724317970832538, 1), (0.002035634422425714, 1), (0.8213373975234524, 1), (0.6505922296621774, 1), (0.8520053787569578, 1), (0.002035634422441479, 1), (0.49580782464447104, 1), (0.5664686820770887, 1), (0.49580782464449746, 1), (0.0020356344224350398, 1)]",Exchange,,[],malt_e --> ,
EX_tre,14.728937688782636,0.0006786192156084051,"[(0.8213373975234484, 1), (0.8520053787569697, 1), (0.8499697443345422, 1), (0.5664686820770912, 1), (0.9192781564887949, 1), (0.8213373975233943, 1), (0.852005378756966, 1), (0.5664686820770999, 1), (0.9979643655763324, 1), (0.9979643655784356, 1), (0.9192781564887893, 1), (0.9446662485592034, 1), (0.5536744489247132, 1), (0.9192781564887971, 1), (0.002035634422435262, 1), (0.9213137909112472, 1), (0.0020356344224079503, 1), (0.5536744489247234, 1), (0.5724317970832483, 1), (0.5724317970832542, 1), (0.0020356344224286005, 1), (0.8213373975234526, 1), (0.6505922296621768, 1), (0.8520053787569588, 1), (0.002035634422445698, 1), (0.4958078246444715, 1), (0.5664686820770911, 1), (0.49580782464449735, 1), (0.0020356344224377043, 1)]",Exchange,,[],tre_e --> ,
EX_rib_D,14.615305027002327,0.0007055615394844603,"[(0.8232316566177584, 1), (0.8519865474270303, 1), (0.8500778973238874, 1), (0.5797711223745444, 1), (0.919395128512008, 1), (0.8232316566176406, 1), (0.8519865474270227, 1), (0.5797711223745533, 1), (0.9980913498956203, 1), (0.9980913498976622, 1), (0.9193951285120031, 1), (0.9481180072260997, 1), (0.5649929947442701, 1), (0.9193951285120088, 1), (0.0019086501031513325, 1), (0.9213037786151348, 1), (0.001908650103023879, 1), (0.5649929947442808, 1), (0.5864804803689753, 1), (0.5864804803689823, 1), (0.0019086501031502223, 1), (0.8232316566177611, 1), (0.6676438043155762, 1), (0.8519865474270187, 1), (0.0019086501031606584, 1), (0.5078747954733975, 1), (0.5797711223745436, 1), (0.5078747954734234, 1), (0.0019086501031548853, 1)]",Exchange,,[],rib__D_e --> ,
EX_id3acald,14.475186730191673,0.0007403849094934786,"[(0.0014890706219696792, 2), (0.7204939511703491, 1), (0.7441403454663887, 1), (0.7426512748444235, 1), (0.5705548951327502, 1), (0.8032087017256564, 1), (0.716755002973201, 1), (0.7441403454663875, 1), (0.5705548951327575, 1), (0.871959870671511, 1), (0.8719598706726152, 1), (0.8032087017256588, 1), (0.82875231046819, 1), (0.5506830591770782, 1), (0.8032087017256575, 1), (0.0014890706219798933, 1), (0.8046977723476216, 1), (0.10296334887024883, 1), (0.5506830591770837, 1), (0.5792789560675214, 1), (0.8939039572557567, 1), (0.0014890706219674588, 1), (0.7167550029758913, 1), (0.6735319113573917, 1), (0.7441403454663851, 1), (0.49218558290430126, 1), (0.5705548951327526, 1), (0.49218558290432135, 1)]",Exchange,,[],id3acald_e --> ,
EX_trp_L,14.28825882586979,0.0007897620440900296,"[(0.7219341178699039, 1), (0.7395664564350298, 1), (0.735861106688334, 1), (0.5733120328089407, 1), (0.7958648482457124, 1), (0.7181411467875366, 1), (0.7395664564350284, 1), (0.5733120328089476, 1), (0.8639874152973426, 1), (0.8639874152978667, 1), (0.795864848245716, 1), (0.8317566681070057, 1), (0.5537491787693751, 1), (0.7958648482457138, 1), (0.00125882144536682, 1), (0.7995701979924072, 1), (0.10664579788285633, 1), (0.553749178769381, 1), (0.5767841180230181, 1), (0.9009643090243019, 1), (0.0037053497467161023, 1), (0.7181411467905053, 1), (0.6690521275340922, 1), (0.7395664564350256, 1), (0.003705349746700559, 1), (0.4949198975184802, 1), (0.5733120328089432, 1), (0.49491989751850207, 1), (0.0037053497467012253, 1)]",Exchange,,[],trp__L_e --> ,
FACOAE180,14.213258098770655,0.0008105636636078461,"[(0.9999999999996703, 4), (0.6139901249542288, 2), (0.9999999999996706, 2), (1.3322676295501878e-15, 2), (0.6139901249542277, 1), (0.613990124954228, 1), (0.9999999999996699, 1), (0.4676580919521879, 1), (0.46765809195219665, 1), (0.7208965608532634, 1), (0.7208965608540701, 1), (0.4216448925385381, 1), (0.46158103795402217, 1), (0.6258776256595273, 1), (0.42164489253854875, 1), (0.4870421016592176, 1), (0.48704210165922524, 1), (4.9960036108132044e-15, 1), (0.6139901249542297, 1), (0.6660645540442345, 1), (0.41076849262159, 1), (0.4676580919521973, 1), (0.410768492621589, 1)]",Fatty Acid Metabolism,Fatty-acid-CoA thioesterase (octadecanoate),"['Rv1618', 'Rv2605c', 'Rv0098']",h2o_c + stcoa_c --> coa_c + h_c + ocdca_c,
PAPPT2,14.123605433361204,0.0008362088745209608,"[(0.6000000000000001, 9), (0.4, 7), (0.2, 7), (1.0, 4), (0.1, 1), (0.30000000000000004, 1)]",Peptidoglycan Metabolism,PAPPT2,['Rv2156c'],uGgla_c + udcpp_c --> uaGgla_c + ump_c,
EX_4abz,14.114968384143143,0.0008387254132099329,"[(0.6604939174117597, 1), (0.674678183416831, 1), (0.6738515822592104, 1), (0.5328201057381473, 1), (0.7287989300975541, 1), (0.6551568261727758, 1), (0.6746781834181644, 1), (0.5328201057373527, 1), (0.7911809464562715, 1), (0.7911809464569909, 1), (0.7287989300971078, 1), (0.7635148225613094, 1), (0.513188417573512, 1), (0.7287989300975548, 1), (0.0008266011589643796, 1), (0.7296255312563684, 1), (0.0008266011552382491, 1), (0.5131884175735177, 1), (0.5411221034767935, 1), (0.9902276406655673, 1), (0.0008266011589588285, 1), (0.6551568261728171, 1), (0.6179156569656514, 1), (0.6746781834174405, 1), (0.0008266011589586064, 1), (0.45918561823946147, 1), (0.5328201057381502, 1), (0.4591856182394798, 1), (0.0008266011589581623, 1)]",Exchange,,[],4abz_e --> ,
TBSYNLDPS,14.094574463887527,0.00084470002852095,"[(0.6631075045940606, 1), (0.6708633865700091, 1), (0.6930567510299067, 1), (0.4696224357291616, 1), (0.7475972798188263, 1), (0.6545898325825972, 1), (0.6688625214414212, 1), (0.46962243572917006, 1), (0.8095174323462976, 1), (0.8095174323487946, 1), (0.7475972798188131, 1), (0.779568185911385, 1), (0.4448486008744671, 1), (0.7475972798187356, 1), (1.021405182655144e-13, 1), (0.7234030502303515, 1), (0.0, 1), (0.44484860087447686, 1), (0.47955954715535454, 1), (0.47955954715535953, 1), (9.170442183403793e-14, 1), (1.0, 1), (0.5480478749171626, 1), (0.6799706949344679, 1), (9.781064846947629e-14, 1), (0.4385423980492663, 1), (0.4696224357291615, 1), (0.4385423980492795, 1), (9.814371537686384e-14, 1)]",Others,"halima-5(6),13-dien-15-yl-diphosphate lyase (cyclizing)",['Rv3377c'],ggdp_c --> tbsinyldp_c,
EX_glyc3p,13.997569153509266,0.0008737552441264178,"[(0.820299249515694, 1), (0.8232789605798252, 1), (0.8571715316353585, 1), (0.5891243203920984, 1), (0.9240605460434659, 1), (0.8202992495156971, 1), (0.8202992495156995, 1), (0.5891243203921068, 1), (0.9999999999969829, 1), (1.0, 1), (0.9240605460446182, 1), (0.9631277178783955, 1), (0.5636588001166609, 1), (0.9240605460434721, 1), (7.238654120556021e-14, 1), (0.8871882639238152, 1), (6.261657858885883e-14, 1), (0.5636588001166706, 1), (0.598989959822739, 1), (0.5989899598227452, 1), (6.350475700855895e-14, 1), (0.820299249515698, 1), (0.6512781621761216, 1), (0.8368416675860251, 1), (7.72715225139109e-14, 1), (0.5470818932297896, 1), (0.589124320392099, 1), (0.5470818932298099, 1), (7.571721027943568e-14, 1)]",Exchange,,[],glyc3p_e --> ,
MALTabc,13.984088019111438,0.0008778778697682955,"[(0.9842519685039369, 6), (0.9834231247409863, 4), (0.9844591794446746, 4), (0.9839411520928304, 2), (0.9843555739743057, 2), (0.9836303356817239, 2), (0.9846145876502278, 1), (0.9844073767094902, 1), (0.9854952341483629, 1), (0.9850808122668876, 1), (0.9840447575631992, 1), (0.9846663903854123, 1), (0.9870493162038955, 1), (0.9841483630335681, 1), (0.9825942809780356, 1)]",Transport,maltose transport via ABC system,"['Rv1237', 'Rv2316', 'Rv1236', 'Rv2317', 'Rv1238', 'Rv2318', 'Rv2040c', 'Rv1235', 'Rv2041c', 'Rv2038c', 'Rv2039c']",atp_c + h2o_c + malt_e --> adp_c + h_c + malt_c + pi_c,
IPPS,13.669886940458483,0.0009801694732882369,"[(0.7321428571428571, 2), (0.7142857142857143, 2), (0.625, 1), (0.5892857142857143, 1), (0.6785714285714286, 1), (0.6919642857142857, 1), (0.8035714285714286, 1), (0.6428571428571429, 1), (0.6473214285714286, 1), (0.5401785714285714, 1), (0.59375, 1), (0.5178571428571429, 1), (0.6294642857142857, 1), (0.9821428571428571, 1), (0.5580357142857143, 1), (0.0, 1), (0.35714285714285715, 1), (0.75, 1), (0.07142857142857151, 1), (0.6160714285714286, 1), (0.9464285714285714, 1), (0.6205357142857143, 1), (0.48214285714285715, 1), (0.28571428571428575, 1), (0.5357142857142857, 1), (0.5535714285714286, 1), (0.3035714285714286, 1)]","Valine, Leucine, and Isoleucine Metabolism",2-isopropylmalate synthase,['Rv3710'],3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c,
EX_glyc,13.499114153946298,0.0010411118253536794,"[(0.7818606031947031, 1), (0.7884874656229646, 1), (0.8638643732797702, 1), (0.35584260614078356, 1), (0.9276190154827014, 1), (0.7818606031947108, 1), (0.7818606031947148, 1), (0.35584260614079233, 1), (0.9999999999946863, 1), (1.0, 1), (0.9276190154852648, 1), (0.9179962299106588, 1), (0.35379422151812345, 1), (0.9276190154827177, 1), (1.4854784069484595e-13, 1), (0.8456152453976679, 1), (1.3100631690576847e-13, 1), (0.35379422151814055, 1), (0.35584260614077834, 1), (0.3558426061407908, 1), (1.2612133559741778e-13, 1), (0.781860603194716, 1), (0.31754248645431393, 1), (0.8186508578279239, 1), (1.6053824936079764e-13, 1), (0.3730705972140823, 1), (0.3558426061407768, 1), (0.3730705972141296, 1), (1.532107773982716e-13, 1)]",Exchange,,[],glyc_e <=> ,
EX_lys_L,13.429833078619318,0.0010669928558415206,"[(0.8290506735282759, 1), (0.7952135656524623, 1), (0.8276688223951741, 1), (0.40788695623405635, 1), (0.8895919081931984, 1), (0.7820791079258813, 1), (0.7896965788793964, 1), (0.4078869562340639, 1), (0.9598935169726731, 1), (0.9598935169716365, 1), (0.889591908193242, 1), (0.9801646101903677, 1), (0.4066079673846785, 1), (0.8895919081932007, 1), (0.0, 1), (0.8516196646774212, 1), (0.030297427045870462, 1), (0.4066079673847015, 1), (0.34585290548240233, 1), (0.4078869562340497, 1), (0.030297427056420245, 1), (0.7820791079259188, 1), (0.3839727823694955, 1), (0.8203251531689049, 1), (0.030297427056215298, 1), (0.3886449624085121, 1), (0.40788695623405413, 1), (0.38864496240857316, 1), (0.030297427056223736, 1)]",Exchange,,[],lys__L_e --> ,
DM_psd5p_c,13.390188956340422,0.0010821147301256716,"[(0.9161760837851317, 1), (0.9247799932538868, 1), (0.9136654427841683, 1), (0.8374847582170086, 1), (0.9485488291057096, 1), (0.9161760837851097, 1), (0.9255133195832242, 1), (0.8374847582170124, 1), (0.98815212320036, 1), (0.988152123199963, 1), (0.9485488291056432, 1), (0.9814565452739674, 1), (0.8263921925017697, 1), (0.9485488291057101, 1), (0.49570428534569, 1), (0.960396705904764, 1), (0.4977178755403001, 1), (0.8263921925017733, 1), (0.8382179241452138, 1), (0.8423407546506061, 1), (0.4977178755431646, 1), (0.9233734066321657, 1), (0.89428383558748, 1), (0.9214421225910101, 1), (0.4977178755431506, 1), (0.7867184655064148, 1), (0.8374847582170105, 1), (0.786718465506427, 1), (0.49771787554314784, 1)]",Intracellular demand,psd5p_c Demand reaction,[],psd5p_c --> ,
EX_thr_L,13.3297815106568,0.0011056038337039246,"[(0.8381767402647895, 1), (0.7946937942854277, 1), (0.8158277787293382, 1), (0.5242378204748553, 1), (0.878893863998377, 1), (0.7823650585543889, 1), (0.7914161484817441, 1), (0.5242378204748639, 1), (0.9504931261587733, 1), (0.9504931261581362, 1), (0.8788938639984654, 1), (0.995286312268028, 1), (0.5006117444592062, 1), (0.8788938639983791, 1), (0.0, 1), (0.8544822337507854, 1), (0.01799972316489651, 1), (0.5006117444592263, 1), (0.4955224085999681, 1), (0.5323768826988705, 1), (0.01799972317116305, 1), (0.7823650585544379, 1), (0.5284157137310315, 1), (0.8096126064618614, 1), (0.017999723171032045, 1), (0.48615461075067434, 1), (0.5242378204748627, 1), (0.4861546107507204, 1), (0.017999723171031157, 1)]",Exchange,,[],thr__L_e --> ,
