,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
GLYCL,9.240971946279238,0.005209159191141591,"[(0.9999999999694237, 6), (0.9999999999694054, 6), (0.999999999969442, 4), (0.9999999999693872, 3), (0.9999999999693688, 2), (0.9999999999693476, 2), (0.1596151756741332, 1), (0.0, 1), (0.9999999999698992, 1), (0.9999999999693505, 1), (0.0760617765234417, 1), (0.9999999999692591, 1)]",Folate Metabolism,Glycine Cleavage System,['Rv1826'],gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c,
FAS181,9.167126627671697,0.005367552452875652,"[(0.0, 1), (0.99999999999993, 1), (0.9640974822931102, 1), (0.05877736663763811, 1), (0.9542998963142774, 1), (0.999999999999933, 1), (0.9999999999999297, 1), (0.05524442557985887, 1), (0.8439761355942723, 1), (0.5727965740204635, 1), (0.9319953546889146, 1), (0.9999999999999298, 1), (0.9999999999999326, 1), (0.9999999999999445, 1), (0.999999999999928, 1), (0.9733884052036539, 1), (0.9593085199917418, 1), (0.9733884052036282, 1), (0.911156596009808, 1), (0.8124864558124123, 1), (0.07682846141901001, 1), (0.999999999999941, 1), (0.9319953546889412, 1), (0.9593085199918764, 1), (0.9999999999999288, 1), (0.999999999999931, 1), (0.051904355469233554, 1), (0.9999999999999303, 1), (0.5932048295430717, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C181 ,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",4.0 h_c + hdca_c + malcoa_c + 3.0 nadph_c + o2_c --> co2_c + coa_c + 3.0 h2o_c + 3.0 nadp_c + ocdcea_c,['Rv1484']
UAAGLS1,9.089321601376774,0.005540123368580637,"[(0.42857142857142855, 9), (0.7142857142857142, 7), (0.5714285714285714, 6), (0.2857142857142857, 4), (0.8571428571428571, 3)]",Peptidoglycan Metabolism,UAAGLS1,[],atp_c + lys__L_c + uamag_c --> adp_c + h_c + pi_c + uAgl_c,
OTSB1,9.0,0.005745712642685752,"[(0.9999999999999224, 23), (0.9999999999999418, 2), (1.0, 1), (0.9999999999999221, 1), (0.999999999999903, 1), (0.999999999999923, 1)]",Mycolic acid pathway,MNXR90564,"['Rv3400', 'Rv2006']",h2o_c + tre6mmp_c --> h_c + pi_c + tre6mm_c,
EX_pheme,8.88903297519164,0.006012760383690349,"[(0.14790455080123288, 1), (0.95120662471443, 1), (0.8143297270917913, 1), (0.17658484144459163, 1), (0.9404960731972374, 1), (0.9512066247144213, 1), (0.936784299018914, 1), (0.18232591090326977, 1), (0.7963091171630512, 1), (0.5275527767044015, 1), (0.7647622126312406, 1), (0.9357877806255945, 1), (0.9438707920028638, 1), (0.9479122976964329, 1), (0.943870792000244, 1), (0.80655976564697, 1), (0.8025532203550286, 1), (0.8065597656469604, 1), (0.7332387439703862, 1), (0.8061214957353188, 1), (0.244452524868356, 1), (0.9438707920002564, 1), (0.7647622126312701, 1), (0.802553220352661, 1), (0.9438707920002427, 1), (0.9479122976964458, 1), (0.17454024601477958, 1), (0.9809885165162644, 1), (0.6281363120702358, 1)]",Exchange,,[],pheme_e --> ,
PYRDC,8.805389551681147,0.006222975176364771,"[(0.9999999999935368, 3), (0.9999999999935352, 2), (0.157345713059601, 1), (0.9999999999935394, 1), (0.9999999999935371, 1), (0.06580348144940373, 1), (0.9999999999935506, 1), (0.9999999999935327, 1), (0.08209278607996251, 1), (0.9999999999935402, 1), (0.9999999999935358, 1), (0.9999999999935346, 1), (0.9660565716141789, 1), (0.9999999999935363, 1), (0.9999999999935385, 1), (0.9999999999935246, 1), (0.9999999999935215, 1), (0.9999999999935292, 1), (0.9999999999935233, 1), (0.11997624401714813, 1), (0.9999999999935683, 1), (0.999999999993535, 1), (0.9660565716141144, 1), (0.1569987243802663, 1), (0.9999999999935137, 1), (0.9999999999935348, 1)]",Glycolysis/Gluconeogenesis,Pyruvate decarboxylase,['Rv0853c'],h_c + pyr_c --> acald_c + co2_c,
HISTD,8.716541109950123,0.006455066142506208,"[(0.8157894736842105, 5), (0.631578947368421, 3), (0.7368421052631579, 3), (0.7105263157894737, 3), (0.5526315789473684, 2), (0.763157894736842, 2), (0.6842105263157894, 2), (0.7894736842105263, 2), (0.6578947368421052, 2), (0.2894736842105263, 1), (0.6052631578947368, 1), (0.42105263157894735, 1), (0.9210526315789473, 1), (0.5789473684210527, 1)]",Histidine Metabolism,histidinol dehydrogenase,['Rv1599'],h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c,
NAGINS,8.604395604395599,0.006761562413366536,"[(0.33333333333333337, 23), (0.0, 3), (0.6666666666666667, 3)]",Redox Metabolism,MNXR21171,[],h2o_c + iacgam3p_c <=> 2.0 h_c + iacgam_c + pi_c,
EX_skm,8.603833418225545,0.006763138234267491,"[(0.9180898661891975, 2), (0.40377607971211615, 1), (0.9299326475484475, 1), (0.9299326475484528, 1), (0.3519095672462753, 1), (0.8756827587191417, 1), (0.929932647548456, 1), (0.9322324851113911, 1), (0.3550295106505772, 1), (0.888464923190294, 1), (0.8691623230211103, 1), (0.8720177392137793, 1), (0.9201690604328518, 1), (0.9180898661893196, 1), (0.9169347582760549, 1), (0.9322324851113916, 1), (0.932232485111386, 1), (0.8798744311838956, 1), (0.8909889628153284, 1), (0.35295924629161335, 1), (0.9180898661891859, 1), (0.8720177392137809, 1), (0.9180898661891967, 1), (0.9180898661891946, 1), (0.9169347582760563, 1), (0.36332267297962595, 1), (0.8884649231903018, 1), (0.8648001534913534, 1)]",Exchange,,[],skm_e --> ,
FAO11,8.576469594121384,0.006840325224112753,"[(0.04234514717777138, 2), (0.041735199066440964, 2), (0.04173519906646539, 2), (0.0883902170618085, 1), (0.04531747262191721, 1), (0.04531747262191099, 1), (0.09493964126664411, 1), (0.04611928435708834, 1), (0.04531747262193142, 1), (0.045223897299439875, 1), (0.09556682144604256, 1), (0.042345147177779374, 1), (0.04173519906645895, 1), (0.04173519906646117, 1), (0.04173519906646361, 1), (0.04522389729943588, 1), (0.04173519906647516, 1), (0.045223897299444094, 1), (0.04522389729944454, 1), (0.046119284357094115, 1), (0.09494213319710987, 1), (0.04173519906646317, 1), (0.041735199066464945, 1), (0.041735199066469164, 1), (0.08778391102000072, 1), (0.04439512278552393, 1)]",Fatty Acid Metabolism,FAO11,"['Rv0860', 'Rv0468', 'Rv1323', 'Rv0859', 'Rv1144']",atp_c + 8.0 coa_c + 6.0 fad_c + 7.0 h2o_c + hdcea_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 6.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c,
FAO10,8.576469594120912,0.006840325224114098,"[(0.04173519906646028, 3), (0.04522389729944365, 2), (0.041735199066458506, 2), (0.0417351990664645, 2), (0.08839021706180694, 1), (0.045317472621916544, 1), (0.04531747262190988, 1), (0.09493964126664167, 1), (0.04611928435708035, 1), (0.0453174726219332, 1), (0.09556682144604345, 1), (0.04234514717777005, 1), (0.042345147177767606, 1), (0.04173519906642453, 1), (0.04173519906643319, 1), (0.04522389729943255, 1), (0.04173519906647516, 1), (0.04522389729944187, 1), (0.046119284357093004, 1), (0.09494213319709699, 1), (0.04173519906645651, 1), (0.08778391101999805, 1), (0.04234514717776805, 1), (0.04439512278552771, 1)]",Fatty Acid Metabolism,FAO10,"['Rv0860', 'Rv0468', 'Rv1323', 'Rv0859', 'Rv1144']",atp_c + 9.0 coa_c + 7.0 fad_c + 8.0 h2o_c + 8.0 nad_c + ocdcea_c --> 9.0 accoa_c + amp_c + 7.0 fadh2_c + 8.0 h_c + 8.0 nadh_c + ppi_c,
EX_rib_D,8.553874844916162,0.0069047829738672056,"[(0.58838415234267, 1), (0.934688547029953, 1), (0.9346885470299627, 1), (0.5319066048833851, 1), (0.9163197008821101, 1), (0.934688547030434, 1), (0.9368322805602733, 1), (0.5364344543771096, 1), (0.9097320915235052, 1), (0.9097320915235002, 1), (0.9237055001471131, 1), (0.923705500147112, 1), (0.9237055001470986, 1), (0.920690729846671, 1), (0.9237055001471122, 1), (0.9368322805602736, 1), (0.923705500147119, 1), (0.9368322805602747, 1), (0.9368322805602629, 1), (0.9163197008821269, 1), (0.5322204477581021, 1), (0.9237055001470811, 1), (0.9237055001471159, 1), (0.9237055001471132, 1), (0.9237055001471113, 1), (0.920690729846632, 1), (0.5498239391611708, 1), (0.9097320915234788, 1), (0.8969239318973067, 1)]",Exchange,,[],rib__D_e --> ,
EX_malt,8.544859089487346,0.0069306872645205075,"[(0.573690844473616, 1), (0.9319959682762028, 1), (0.931995968276211, 1), (0.5167677768158738, 1), (0.9128698343538686, 1), (0.9319959682762129, 1), (0.9342280809666068, 1), (0.5208674900865549, 1), (0.9071538384675684, 1), (0.9071538384675616, 1), (0.921703325274502, 1), (0.9217033252745018, 1), (0.9217033252744927, 1), (0.9185642658013, 1), (0.9217033252745008, 1), (0.9342280809666074, 1), (0.9217033252745077, 1), (0.9342280809666063, 1), (0.9342280809665967, 1), (0.9128698343538867, 1), (0.5157258127347055, 1), (0.921703325274468, 1), (0.9217033252745043, 1), (0.9217033252745032, 1), (0.9217033252744994, 1), (0.9185642658013045, 1), (0.5348791206395267, 1), (0.9071538384675422, 1), (0.8938176400837647, 1)]",Exchange,,[],malt_e --> ,
EX_tre,8.544859089487145,0.006930687264521074,"[(0.5736908444736158, 1), (0.9319959682762026, 1), (0.931995968276211, 1), (0.5167677768158772, 1), (0.9128698343538684, 1), (0.9319959682762128, 1), (0.9342280809666075, 1), (0.5208674900865549, 1), (0.9071538384675684, 1), (0.9071538384675623, 1), (0.9217033252745023, 1), (0.9217033252745018, 1), (0.9217033252744932, 1), (0.9185642658013004, 1), (0.9217033252745009, 1), (0.9342280809666074, 1), (0.9217033252745076, 1), (0.9342280809666056, 1), (0.934228080966598, 1), (0.9128698343538876, 1), (0.5157258127347053, 1), (0.9217033252744684, 1), (0.9217033252745043, 1), (0.9217033252745034, 1), (0.9217033252744998, 1), (0.9185642658013045, 1), (0.5348791206395274, 1), (0.9071538384675425, 1), (0.8938176400837651, 1)]",Exchange,,[],tre_e --> ,
EX_glc,8.49346078296704,0.007080402474497053,"[(0.4773328945280092, 1), (0.9143381766413807, 1), (0.91433817664139, 1), (0.417488128545757, 1), (0.8902457888217484, 1), (0.9143381766413887, 1), (0.9171498752738763, 1), (0.4187801466998937, 1), (0.8902457888217847, 1), (0.890245788821779, 1), (0.908573166437812, 1), (0.9085731664378094, 1), (0.9085731664377937, 1), (0.9046190250245819, 1), (0.9085731664378096, 1), (0.9171498752738774, 1), (0.9085731664378162, 1), (0.9171498752738758, 1), (0.9171498752738642, 1), (0.890245788821772, 1), (0.4075548528584503, 1), (0.908573166437767, 1), (0.9085731664378117, 1), (0.9085731664378104, 1), (0.9085731664378087, 1), (0.9046190250245868, 1), (0.43687177689588674, 1), (0.8902457888217525, 1), (0.8734467396879222, 1)]",Exchange,,[],glc__D_e <=> ,
EX_lcts,8.49346078296532,0.00708040247450212,"[(0.47733289452800864, 1), (0.9143381766413805, 1), (0.9143381766413892, 1), (0.4174881285457557, 1), (0.8902457888217482, 1), (0.9143381766413922, 1), (0.9171498752738764, 1), (0.4187801466998933, 1), (0.8902457888217855, 1), (0.8902457888215902, 1), (0.9085731664378126, 1), (0.9085731664378093, 1), (0.9085731664375529, 1), (0.9046190250245812, 1), (0.908573166437809, 1), (0.9171498752738765, 1), (0.9085731664378157, 1), (0.9171498752738757, 1), (0.9171498752738645, 1), (0.8902457888217719, 1), (0.4075548528584503, 1), (0.9085731664377688, 1), (0.9085731664378119, 1), (0.9085731664378112, 1), (0.9085731664378124, 1), (0.9046190250245871, 1), (0.4368717768958943, 1), (0.8902457888217529, 1), (0.8734467396879224, 1)]",Exchange,,[],lcts_e --> ,
EX_gal,8.47883632317647,0.007123642276069353,"[(0.9041512419674059, 2), (0.4448818341804469, 1), (0.908391453384297, 1), (0.908391453384307, 1), (0.38405310985641283, 1), (0.8826265496486088, 1), (0.9083914533843135, 1), (0.9113983427446368, 1), (0.3843995632313486, 1), (0.8845515607926018, 1), (0.884551560792736, 1), (0.9041512419674038, 1), (0.9041512419668726, 1), (0.8999226003885015, 1), (0.9041512419674028, 1), (0.9113983427446376, 1), (0.904151241967411, 1), (0.9113983427446354, 1), (0.9113983427446236, 1), (0.8826265496486352, 1), (0.3711254523909264, 1), (0.9041512419673586, 1), (0.9041512419674054, 1), (0.904151241967403, 1), (0.8999226003885081, 1), (0.4038652400390508, 1), (0.8845515607925675, 1), (0.8665863060812208, 1)]",Exchange,,[],gal_e --> ,
FAS80_L,8.46740492442232,0.00715764150800548,"[(0.051210269881204695, 1), (0.9921950416582338, 1), (0.9921950416582442, 1), (0.06680599849526381, 1), (0.7805036534867027, 1), (0.9921950416582433, 1), (0.9999999999999211, 1), (0.06703977419115492, 1), (0.8614243504478273, 1), (0.7805036534867079, 1), (0.7805036534867013, 1), (0.9823644617972728, 1), (0.9736480274397779, 1), (0.9823644617972742, 1), (0.9736480274392372, 1), (0.9999999999999136, 1), (0.9736480274391807, 1), (0.9999999999999103, 1), (0.780503653486706, 1), (0.8446705891552708, 1), (0.0670008570329782, 1), (0.9736480274392345, 1), (0.7805036534867086, 1), (0.9736480274392436, 1), (0.9736480274392191, 1), (0.9823644617972731, 1), (0.05598217685018558, 1), (0.861424350447901, 1), (0.7805036534867148, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C80   lumped reaction,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",accoa_c + 8.0 h_c + 3.0 malcoa_c + 6.0 nadph_c --> 3.0 co2_c + 4.0 coa_c + 2.0 h2o_c + 6.0 nadp_c + octa_c,['Rv1484']
PPDIMAT,8.462740265683008,0.0071715658638691684,"[(0.22486646468051685, 1), (0.7118838449526692, 1), (0.7130968379627677, 1), (0.15021959181035804, 1), (0.5945060490209318, 1), (0.6556182887094251, 1), (0.7143035405638098, 1), (0.15918178533027638, 1), (0.592346130473886, 1), (0.534159555551678, 1), (0.562620115591381, 1), (0.6531403634985471, 1), (0.6467256764111233, 1), (0.7081905803157742, 1), (0.704760889076028, 1), (0.7131448491707733, 1), (0.7057723451054979, 1), (0.6580379843205227, 1), (0.49534530758805656, 1), (0.638848996442259, 1), (0.23919124180633733, 1), (0.7057723451040676, 1), (0.5045849029260798, 1), (0.6968012544277942, 1), (0.6968012544278184, 1), (0.6481324555943662, 1), (0.15445025897054876, 1), (0.6448883003529844, 1), (0.5526568246718491, 1)]",Transport,ppdima translocase,"['Rv2937', 'Rv2938', 'Rv2942', 'Rv2945c', 'Rv2936']",ppdima_c --> ppdima_e,"['Rv2936', 'Rv2937', 'Rv2938']"
P5CR,8.43271592157738,0.007261900018000622,"[(1.8318679906315083e-14, 1), (0.9999999999998723, 1), (0.9999999999998712, 1), (0.0, 1), (0.8119006843917882, 1), (0.9999999999998725, 1), (0.9999999999998707, 1), (2.120525977034049e-14, 1), (0.9089916534201603, 1), (0.8038832665413805, 1), (0.7378017647849073, 1), (0.9999999999998728, 1), (0.988678170244868, 1), (0.9999999999998743, 1), (0.9886781702441498, 1), (0.9999999999998652, 1), (0.9886781702441172, 1), (0.9999999999998685, 1), (0.7148948566411295, 1), (0.8952475085338587, 1), (0.03291156828475783, 1), (0.9886781702441441, 1), (0.7378017647849343, 1), (0.9886781702441562, 1), (0.9886781702441352, 1), (0.9999999999998754, 1), (2.55351295663786e-15, 1), (0.9089916534202381, 1), (0.8549528782452078, 1)]",Arginine and Proline Metabolism,pyrroline-5-carboxylate reductase,['Rv0500'],1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c,
NADTRHD,8.432715921577287,0.007261900018000921,"[(0.9999999999998973, 7), (1.8096635301390052e-14, 1), (6.328271240363392e-15, 1), (0.8119006843918051, 1), (0.9999999999998943, 1), (1.5210055437364645e-14, 1), (0.9089916534201817, 1), (0.803883266541401, 1), (0.7378017647849247, 1), (0.9886781702448906, 1), (0.9999999999999003, 1), (0.9886781702441781, 1), (0.988678170244148, 1), (0.7148948566411437, 1), (0.8952475085338859, 1), (0.03291156828476394, 1), (0.988678170244166, 1), (0.7378017647849457, 1), (0.9886781702441813, 1), (0.988678170244157, 1), (0.0, 1), (0.9089916534202632, 1), (0.854952878245234, 1)]",Cofactor and Prosthetic Group Biosynthesis,NAD transhydrogenase,"['Rv0157', 'Rv2713', 'Rv0155', 'Rv0156']",nad_c + nadph_c --> nadh_c + nadp_c,
NADH2r,8.432715921577211,0.007261900018001137,"[(0.9999999999999887, 1), (1.3722356584366935e-13, 1), (1.3435086376745176e-13, 1), (0.9999999999999976, 1), (0.18809931560822685, 1), (1.3805623311213822e-13, 1), (1.3898604489526178e-13, 1), (0.9999999999999909, 1), (0.0910083465798494, 1), (0.19611673345862046, 1), (0.2621982352151112, 1), (1.2945200467129325e-13, 1), (0.011321829755147741, 1), (1.2935486015663855e-13, 1), (0.011321829755848126, 1), (1.383337888682945e-13, 1), (0.011321829755877089, 1), (1.4055423491754482e-13, 1), (0.28510514335887954, 1), (0.10475249146615136, 1), (0.9670884317152315, 1), (0.011321829755863766, 1), (0.26219823521507324, 1), (0.011321829755841381, 1), (0.011321829755868207, 1), (1.3389289676979388e-13, 1), (0.9999999999999998, 1), (0.09100834657976499, 1), (0.1450471217547975, 1)]",Oxidative Phosphorylation,NADH2r,"['Rv3145', 'Rv3155', 'Rv3158', 'Rv3156', 'Rv3149', 'Rv3150', 'Rv3148', 'Rv3151', 'Rv3154', 'Rv3153', 'Rv3152', 'Rv0082', 'Rv3146', 'Rv3147', 'Rv3157']",h_c + nadh_c + q_c <=> nad_c + qh2_c,['Rv3156']
ORNTA,8.432715921577076,0.0072619000180015455,"[(6.561418075534675e-14, 1), (0.9999999999998657, 1), (0.9999999999998636, 1), (1.63202784619898e-14, 1), (0.8119006843917804, 1), (0.9999999999998619, 1), (0.9999999999998604, 1), (2.930988785010413e-14, 1), (0.9089916534201543, 1), (0.8038832665413782, 1), (0.7378017647848889, 1), (0.999999999999875, 1), (0.9886781702448549, 1), (0.999999999999879, 1), (0.9886781702441514, 1), (0.9999999999998553, 1), (0.9886781702441144, 1), (0.9999999999998513, 1), (0.7148948566411224, 1), (0.8952475085338512, 1), (0.03291156828478026, 1), (0.9886781702441291, 1), (0.7378017647849155, 1), (0.9886781702441553, 1), (0.9886781702441213, 1), (0.9999999999998709, 1), (5.218048215738236e-15, 1), (0.9089916534202339, 1), (0.8549528782452092, 1)]",Arginine and Proline Metabolism,ornithine transaminase,"['Rv2322c', 'Rv2321c']",akg_c + orn_c --> glu5sa_c + glu__L_c,
G5SD,8.43271592157707,0.007261900018001561,"[(6.894484982922222e-14, 1), (0.9999999999998698, 1), (0.9999999999998717, 1), (7.771561172376096e-15, 1), (0.8119006843917895, 1), (0.9999999999998722, 1), (0.9999999999998648, 1), (2.475797344914099e-14, 1), (0.9089916534201568, 1), (0.803883266541382, 1), (0.737801764784902, 1), (0.9999999999998708, 1), (0.9886781702448612, 1), (0.9999999999998752, 1), (0.9886781702441528, 1), (0.999999999999866, 1), (0.9886781702441206, 1), (0.9999999999998546, 1), (0.7148948566411242, 1), (0.895247508533858, 1), (0.032911568284785475, 1), (0.9886781702441392, 1), (0.7378017647849227, 1), (0.9886781702441575, 1), (0.9886781702441269, 1), (0.9999999999998758, 1), (1.6653345369377348e-15, 1), (0.9089916534202419, 1), (0.854952878245212, 1)]",Urea Cycle,glutamate-5-semialdehyde dehydrogenase,['Rv2427c'],glu5p_c + h_c + nadph_c --> glu5sa_c + nadp_c + pi_c,
KGD2,8.416047966189847,0.00731258332304062,"[(0.9475436636334857, 2), (1.8984813721090177e-14, 1), (0.9902477425023419, 1), (0.9902477425023308, 1), (3.47499806707674e-14, 1), (0.7729431478213789, 1), (0.990247742502293, 1), (0.9999999999999446, 1), (1.2656542480726785e-14, 1), (0.8273177352948337, 1), (0.7525842441809455, 1), (0.7691671308483434, 1), (0.9555936384125312, 1), (0.9475436636340355, 1), (0.9609602882652672, 1), (0.9999999999999443, 1), (0.9475436636334245, 1), (0.9999999999999502, 1), (0.7972863695234503, 1), (0.8322038721685162, 1), (0.016503866189644723, 1), (0.9475436636334473, 1), (0.7691671308483721, 1), (0.9475436636334575, 1), (0.9609602882652505, 1), (1.554312234475219e-14, 1), (0.8273177352948967, 1), (0.771162061181021, 1)]",Citric Acid Cycle,MNXR84838,"['Rv2455c', 'Rv1248c', 'Rv2454c']",co2_c + 2.0 fdxrd_c + h_c + succoa_c <=> akg_c + coa_c + 2.0 fdxox_c,['Rv2454c']
