,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
PSD160,13.5,0.0010407853299258798,"[(0.9999999999989051, 9), (0.9999999999986906, 2), (0.9999999999988349, 2), (0.9999999999988431, 2), (0.999999999998836, 1), (0.999999999999083, 1), (0.9999999999989024, 1), (0.9999999999988749, 1), (0.9999999999989071, 1), (0.9999999999988618, 1), (0.9999999999988864, 1), (0.9999999999988858, 1), (0.9999999999988782, 1), (0.9999999999989062, 1), (0.9999999999988867, 1), (0.9999999999988378, 1), (0.9999999999988347, 1), (0.9999999999988762, 1)]",Glycerophospholipid metabolism,Phosphatidylserine decarboxylase (n-C16:0),['Rv0437c'],h_c + ps160_c --> co2_c + pe160_c,
FAS80_L,13.346031245993045,0.0010992314971339117,"[(1.0, 18), (0.0, 5), (0.9508562451321732, 1), (0.745042053453157, 1), (0.584573975507218, 1), (0.46278729437674254, 1), (0.4878859501434536, 1), (0.07299283198098105, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C80   lumped reaction,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",accoa_c + 8.0 h_c + 3.0 malcoa_c + 6.0 nadph_c --> 3.0 co2_c + 4.0 coa_c + 2.0 h2o_c + 6.0 nadp_c + octa_c,['Rv1484']
PEPCK_re,12.637352823045346,0.0014180180186692077,"[(0.6603148018830445, 1), (0.2565714822111165, 1), (0.048770795128526334, 1), (0.6333022610900718, 1), (0.015639655376481265, 1), (0.015639655377321482, 1), (0.0384930802328145, 1), (0.6733989142574432, 1), (0.019873793050003474, 1), (0.3100329922355929, 1), (0.030689815137265875, 1), (0.038493080232625765, 1), (0.023816983254394408, 1), (0.029486497694925617, 1), (0.030689815137411536, 1), (0.03492395281045191, 1), (0.29703159548524405, 1), (0.049593733250213656, 1), (0.024646237914307978, 1), (0.023398632569078703, 1), (0.6720857219252308, 1), (0.029860560477297238, 1), (0.291105959310924, 1), (0.03979294165139047, 1), (0.03432976365478302, 1), (0.01641982036072287, 1), (0.6684433232477844, 1), (0.0290663514159073, 1), (0.7437473648118511, 1)]",Citric Acid Cycle,PEPCK re,['Rv0211'],gtp_c + oaa_c <=> co2_c + gdp_c + pep_c,
NDPK1,12.609623532833469,0.001432372778957561,"[(0.6613929040402853, 1), (0.2571984554401505, 1), (0.04845248555531523, 1), (0.6331132257588894, 1), (0.014532577281137993, 1), (0.014532577282143855, 1), (0.038161373310637625, 1), (0.67441611237429, 1), (0.018771467958487165, 1), (0.30925847424443575, 1), (0.030351208877175573, 1), (0.037974401750433096, 1), (0.024182679429668674, 1), (0.029146540658745668, 1), (0.029601722273874476, 1), (0.03384061295068985, 1), (0.2962424828604171, 1), (0.0499862741765309, 1), (0.02411410652147028, 1), (0.02252495387394493, 1), (0.671940222716618, 1), (0.030230950058537598, 1), (0.2919584399476314, 1), (0.0401744807627189, 1), (0.033243666019345586, 1), (0.015538307645203364, 1), (0.6686338820990791, 1), (0.02820112575432132, 1), (0.7449212141692982, 1)]",Purine and Pyrimidine Biosynthesis,nucleoside-diphosphate kinase (ATP:GDP),['Rv2445c'],atp_c + gdp_c <=> adp_c + gtp_c,
GAPD,11.779721787839643,0.0019439085924384547,"[(0.27246650363736014, 1), (0.9928132704123438, 1), (0.9711563645565551, 1), (0.19018384053824167, 1), (0.9851024986086168, 1), (0.9851024986080839, 1), (0.9851344776840423, 1), (0.2571631599052939, 1), (0.9793438979860396, 1), (0.6158290778834024, 1), (0.976914965179051, 1), (0.9851344776844322, 1), (0.9928132704119881, 1), (0.9851024986081531, 1), (0.9769149651789311, 1), (0.9711563645569108, 1), (0.968347116627063, 1), (0.9700371350118415, 1), (0.9851344776848376, 1), (0.9826021500972855, 1), (0.3413107230387997, 1), (0.9845937579062298, 1), (0.9764062244770197, 1), (0.9680569433963078, 1), (0.9749347735634724, 1), (0.9845937579063337, 1), (0.24966684671970252, 1), (0.9826455453671901, 1), (0.007679813755232745, 1)]",Glycolysis/Gluconeogenesis,glyceraldehyde-3-phosphate dehydrogenase,['Rv1436'],g3p_c + nad_c + pi_c <=> 13dpg_c + h_c + nadh_c,
PGK,11.779721787839586,0.0019439085924384998,"[(0.7275334963626396, 1), (0.007186729587656426, 1), (0.028843635443445148, 1), (0.8098161594617581, 1), (0.01489750139138346, 1), (0.014897501391916368, 1), (0.014865522315957946, 1), (0.7428368400947063, 1), (0.020656102013960176, 1), (0.3841709221165974, 1), (0.02308503482094837, 1), (0.014865522315567592, 1), (0.007186729588012586, 1), (0.014897501391847534, 1), (0.02308503482106916, 1), (0.028843635443089433, 1), (0.03165288337293681, 1), (0.029962864988158255, 1), (0.014865522315162139, 1), (0.0173978499027152, 1), (0.6586892769612005, 1), (0.015406242093770395, 1), (0.02359377552298003, 1), (0.031943056603692455, 1), (0.025065226436527865, 1), (0.015406242093666922, 1), (0.7503331532802973, 1), (0.017354454632809713, 1), (0.992320186244767, 1)]",Glycolysis/Gluconeogenesis,phosphoglycerate kinase,['Rv1437'],3pg_c + atp_c <=> 13dpg_c + adp_c,
ATPS4r,10.749255628009116,0.002871824445691583,"[(0.9990466819564725, 1), (0.3343077844426787, 1), (0.23149567093972684, 1), (1.0, 1), (0.2785240935368728, 1), (0.32678927126383095, 1), (0.28871926666827563, 1), (0.9973555061821344, 1), (0.2838769193956959, 1), (0.43354956982463716, 1), (0.2320859403441157, 1), (0.3709983085533398, 1), (0.3451162780897319, 1), (0.3918026611633433, 1), (0.3113018665295691, 1), (0.30914648623276797, 1), (0.3061659888270926, 1), (0.29534137154147555, 1), (0.2173913931296978, 1), (0.33054200558331115, 1), (0.9950325744994959, 1), (0.34596156216268675, 1), (0.21706244271331476, 1), (0.3198820897151289, 1), (0.3135236845797707, 1), (0.3930684594736794, 1), (0.9949715309018434, 1), (0.2900448039679804, 1), (0.6557428208499128, 1)]",Oxidative Phosphorylation,ATP synthase (four protons for one ATP),"['Rv1309', 'Rv1306', 'Rv1307', 'Rv1304', 'Rv1311', 'Rv1310', 'Rv1305', 'Rv1308']",adp_c + 4.0 h_e + pi_c <=> atp_c + h2o_c + 3.0 h_c,
ACt2r,10.581788981345305,0.0030636029511646955,"[(0.9999999999999966, 2), (0.999999999999997, 1), (0.6058490727278759, 1), (0.4676010405104055, 1), (0.9999999999999967, 1), (0.531863478686804, 1), (0.6029624880077671, 1), (0.5684684614103475, 1), (0.5254932570069495, 1), (0.7481766430006453, 1), (0.46294276899760645, 1), (0.599051300454051, 1), (0.6166176017214018, 1), (0.6242943152282718, 1), (0.5894722818047309, 1), (0.5864645368829947, 1), (0.5797729365909707, 1), (0.5701633381978892, 1), (0.4498892380469015, 1), (0.5755433352139001, 1), (0.9999999999999964, 1), (0.6165193365451029, 1), (0.44759130560586413, 1), (0.5978034817505812, 1), (0.5892597009056684, 1), (0.623290712352107, 1), (0.9999278703378658, 1), (0.5360890673615119, 1)]",Transport,acetate reversible transport via proton symport,[],ac_e + h_c <=> ac_c + h_e,
EX_ac,10.58178898134525,0.003063602951164765,"[(3.3034827044003956e-15, 2), (2.829376340965535e-15, 1), (0.3941509272721239, 1), (0.5323989594895944, 1), (3.150801627526019e-15, 1), (0.46813652131319594, 1), (0.39703751199223275, 1), (0.4315315385896524, 1), (0.47450674299305035, 1), (0.25182335699935465, 1), (0.5370572310023934, 1), (0.40094869954594886, 1), (0.383382398278598, 1), (0.375705684771728, 1), (0.41052771819526884, 1), (0.41353546311700506, 1), (0.4202270634090291, 1), (0.42983666180211055, 1), (0.5501107619530984, 1), (0.4244566647860998, 1), (3.4303699339649843e-15, 1), (0.38348066345489684, 1), (0.5524086943941358, 1), (0.40219651824941866, 1), (0.41074029909433146, 1), (0.37670928764789285, 1), (7.21296621341103e-05, 1), (0.46391093263848787, 1)]",Exchange,,[],ac_e --> ,
TPI,10.001410235101416,0.0038435838544927524,"[(0.5327917544329299, 1), (0.9981941351359971, 1), (0.9822917745640323, 1), (0.4469230685298935, 1), (0.9901371507343546, 1), (0.9901371507341825, 1), (0.9963413268945891, 1), (0.5186623579411591, 1), (0.9843491191126299, 1), (0.625148484701828, 1), (0.988079806185705, 1), (0.9963413268947885, 1), (0.9981941351355694, 1), (0.9901371507341847, 1), (0.9880798061856639, 1), (0.9822917745641888, 1), (0.9794681691580132, 1), (0.9814736293334352, 1), (0.9963413268949421, 1), (0.9825132333390785, 1), (0.5914219942663004, 1), (0.9899326144266185, 1), (0.9878752698781161, 1), (0.9809760513436003, 1), (0.987582228195858, 1), (0.98993261442667, 1), (0.5125046473498645, 1), (0.9956392125974751, 1), (0.014197901778928768, 1)]",Glycolysis/Gluconeogenesis,triose-phosphate isomerase,['Rv1438'],dhap_c <=> g3p_c,
FACOAL140,9.943558684717297,0.00393242352189884,"[(1.0, 10), (0.9070632595498214, 2), (0.9070632595497731, 2), (4.713217825587605e-07, 1), (0.22188736218148142, 1), (0.9070632595497933, 1), (0.0, 1), (0.9070632595497728, 1), (0.9070632595510502, 1), (0.9070632595504678, 1), (0.9070632595497734, 1), (0.9070632595497794, 1), (0.2218873621811119, 1), (0.9070632595497911, 1), (0.9070632595498208, 1), (0.9070632595511007, 1), (0.2218873621814851, 1), (0.9070632595497571, 1)]",Fatty Acid Metabolism,fatty-acid--CoA ligase (tetradecanoate),"['Rv1550', 'Rv2950c', 'Rv3826', 'Rv0214', 'Rv1529', 'Rv1185c', 'Rv2590', 'Rv0099', 'Rv2930', 'Rv3801c', 'Rv3561', 'Rv1427c', 'Rv3515c', 'Rv3506', 'Rv0270', 'Rv0119', 'Rv0035', 'Rv0852', 'Rv1750c', 'Rv1925', 'Rv2948c', 'Rv2941', 'Rv0404', 'Rv1193', 'Rv1058', 'Rv1549', 'Rv3089', 'Rv1521', 'Rv0166', 'Rv2187', 'Rv0551c', 'Rv1206', 'Rv2505c', 'Rv3513c']",atp_c + coa_c + 3.0 h2o_c + ttdca_c <=> amp_c + 3.0 h_c + ppi_c + tdcoa_c,['Rv2930']
GLYt2r,9.310344827587803,0.00506497958703195,"[(0.9999999999535687, 11), (0.0, 1), (0.9999999999534829, 1), (0.9999999999536492, 1), (7.209231744909061e-08, 1), (0.9999999999535576, 1), (0.9999999999534783, 1), (0.9999999999535988, 1), (0.9999999999535643, 1), (0.9999999999535134, 1), (0.9999999999538103, 1), (0.9999999999535403, 1), (0.9999999999534317, 1), (0.9999999999538232, 1), (7.206928442915483e-08, 1), (0.9999999999535547, 1), (0.9999999999533616, 1), (0.9999999999535668, 1), (0.9999999999534613, 1)]",Transport,glycine reversible transport via proton symport,['Rv1704c'],gly_e + h_e <=> gly_c + h_c,
BPNT2,9.310344827586206,0.005064979587035222,"[(4.5459355165566305e-13, 26), (0.9996617919152371, 3)]",Sulfur metabolism,"3',5'-bisphosphate nucleotidase (paps)",['Rv2131c'],h2o_c + paps_c --> aps_c + pi_c,
EX_gly,9.310344827586194,0.005064979587035255,"[(0.0, 26), (1.0, 1), (0.9999999279076827, 1), (0.9999999279307156, 1)]",Exchange,,[],gly_e --> ,
FAD_8,8.99043897209516,0.005768205981751639,"[(0.24462170552999324, 3), (0.0, 2), (0.9999999972651816, 2), (0.9999999972652334, 1), (0.9999999972652507, 1), (0.9999999972651821, 1), (0.9999999972652156, 1), (0.9999999972665121, 1), (0.9999999972651732, 1), (0.9999999972652285, 1), (0.9999999972666076, 1), (0.9999999972652396, 1), (0.9999999972651687, 1), (0.9999999972652289, 1), (0.9999999972653411, 1), (0.9999999972651936, 1), (0.9999999972655891, 1), (0.9999999972652349, 1), (0.999999997265596, 1), (0.9999999972656086, 1), (0.9999999972659894, 1), (0.9999999972656413, 1), (0.9999999972666451, 1), (0.9999999972651639, 1), (0.9999999972655886, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv0468', 'Rv1323', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + tdcoa_c --> accoa_c + dodcoa_c + fadh2_c + nadh_c,"['Rv3139', 'Rv3516']"
EX_h,8.939183603470179,0.005890434471671269,"[(0.0, 5), (0.699309914499153, 1), (0.7497221374572856, 1), (0.7202445419059088, 1), (0.7044759749870693, 1), (0.7199234886920809, 1), (0.718142970168408, 1), (0.6507024546625804, 1), (0.7344813990737868, 1), (0.8168042553563453, 1), (0.7119439493079665, 1), (0.8044069137247211, 1), (0.7177872686664868, 1), (0.7130964913897504, 1), (0.7179585302149523, 1), (0.7157917602541026, 1), (0.7384080415168416, 1), (0.7046879637114699, 1), (0.7120591009592344, 1), (0.7365950156532663, 1), (0.7202385226445065, 1), (0.7187125420022423, 1), (0.8014968453636068, 1), (0.7135180527902505, 1), (0.5397877304700156, 1)]",Exchange,,[],h_e <=> ,
GLYK,8.478115453817573,0.007125781078862986,"[(0.9999999999987925, 6), (0.9999999999987927, 5), (0.6219796909722105, 1), (0.9999999999987932, 1), (0.9941055072888682, 1), (0.5253089637508563, 1), (0.9999999999987916, 1), (0.6219796909722229, 1), (0.9941055072888614, 1), (0.6219796909722228, 1), (0.9999999999987921, 1), (0.9941055072888906, 1), (0.9828164889583246, 1), (0.9934806120637821, 1), (0.9821915937332437, 1), (0.7303555546581263, 1), (0.999999999998793, 1), (0.9934806120637789, 1), (0.6219796909722194, 1), (0.0, 1)]",Alternate Carbon Metabolism,glycerol kinase,['Rv3696c'],atp_c + glyc_c --> adp_c + glyc3p_c + h_c,
L_LACt2r,8.371500754323291,0.007449942007539692,"[(0.9999999999999993, 24), (0.8725488882744201, 1), (0.8806806222618353, 1), (0.8719045940790227, 1), (0.8748097000242063, 1), (0.8778268269755845, 1)]",Transport,L lactate reversible transport via proton symport,['Rv0191'],h_e + lac__L_e <=> h_c + lac__L_c,
EX_lac_L,8.371500754318381,0.007449942007554996,"[(0.0, 24), (0.12745111172557927, 1), (0.11931937773816405, 1), (0.12809540592097682, 1), (0.1251902999757931, 1), (0.12217317302441502, 1)]",Exchange,,[],lac__L_e --> ,
FAS100,8.342297083705278,0.007541513956168711,"[(0.10806602800983495, 11), (0.1080660280098577, 4), (0.10806602800983502, 2), (0.0, 1), (0.10806602800983574, 1), (0.0038060204984070208, 1), (9.239592597964918e-14, 1), (0.1080660280098352, 1), (0.10806602800984194, 1), (0.10806602800983515, 1), (0.10806602800983509, 1), (0.10806602800983534, 1), (0.003806020498433066, 1), (0.003806020498409237, 1), (0.10806602800983559, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C100 ,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",3.0 h_c + malcoa_c + 2.0 nadph_c + octa_c --> co2_c + coa_c + dca_c + h2o_c + 2.0 nadp_c,['Rv1484']
FAS140,8.34229708370526,0.007541513956168758,"[(0.10806602800983493, 14), (0.10806602800985769, 3), (0.10806602800983514, 2), (0.0, 1), (0.00380602049840702, 1), (9.239614282008368e-14, 1), (0.10806602800985661, 1), (0.10806602800983958, 1), (0.10806602800983535, 1), (0.108066028009835, 1), (0.0038060204984333946, 1), (0.003806020498409235, 1), (0.10806602800983553, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C140 ,"['Rv2524c', 'Rv2947c', 'Rv1350', 'Rv0533c', 'Rv1484']",ddca_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + ttdca_c,['Rv1484']
FAS120,8.342297083705208,0.007541513956168935,"[(0.10806602800983493, 19), (0.10806602800985769, 3), (0.0, 1), (0.00380602049840702, 1), (9.239614282008368e-14, 1), (0.10806602800985661, 1), (0.10806602800984196, 1), (0.003806020498433064, 1), (0.003806020498409235, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C120 ,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",dca_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + ddca_c + h2o_c + 2.0 nadp_c,['Rv1484']
PSCVT,8.280120988638583,0.007740587444199666,"[(0.04582713294526509, 3), (0.9249367497782283, 1), (0.01897767571303058, 1), (0.040598129421443155, 1), (0.9138481188912796, 1), (0.018977675712813113, 1), (0.01897767571359494, 1), (0.040598129421462265, 1), (0.92932302770386, 1), (0.018977675712904388, 1), (0.04059812942158135, 1), (0.04059812942129865, 1), (0.04059812942169588, 1), (0.018977675712963465, 1), (0.018977675713282634, 1), (0.04059812942144309, 1), (0.04059812942143094, 1), (0.040598129421438096, 1), (0.04059812942117262, 1), (0.040598129421442426, 1), (0.0, 1), (0.8879249629907727, 1), (0.01897767571303466, 1), (0.04059812942122841, 1), (0.018977675712961307, 1), (0.9352210467031549, 1), (0.040598129421335255, 1)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",3-phosphoshikimate 1-carboxyvinyltransferase,['Rv3227'],pep_c + skm5p_c --> 3psme_c + pi_c,
DHQS,8.280120988638581,0.007740587444199699,"[(0.045827132945265116, 3), (0.9249367497782286, 1), (0.018977675713030582, 1), (0.040598129421443176, 1), (0.91384811889128, 1), (0.018977675712813117, 1), (0.01897767571359495, 1), (0.04059812942146227, 1), (0.9293230277038605, 1), (0.018977675712904398, 1), (0.04059812942158138, 1), (0.04059812942129866, 1), (0.040598129421695904, 1), (0.01897767571296347, 1), (0.018977675713282634, 1), (0.04059812942144311, 1), (0.04059812942143097, 1), (0.04059812942143812, 1), (0.040598129421172635, 1), (0.040598129421442454, 1), (0.0, 1), (0.8879249629907733, 1), (0.018977675713034665, 1), (0.040598129421228424, 1), (0.01897767571296131, 1), (0.9352210467031552, 1), (0.04059812942133527, 1)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",3-dehydroquinate synthase,['Rv2538c'],2dda7p_c --> 3dhq_c + pi_c,
SHK3Dr,8.28012098863858,0.007740587444199699,"[(0.0458271329452651, 3), (0.9249367497782287, 1), (0.018977675713030582, 1), (0.04059812942144317, 1), (0.9138481188912798, 1), (0.01897767571281312, 1), (0.018977675713594943, 1), (0.04059812942146227, 1), (0.9293230277038603, 1), (0.018977675712904395, 1), (0.04059812942158138, 1), (0.040598129421298666, 1), (0.04059812942169589, 1), (0.01897767571296347, 1), (0.01897767571328263, 1), (0.040598129421443106, 1), (0.04059812942143096, 1), (0.04059812942143811, 1), (0.040598129421172635, 1), (0.04059812942144245, 1), (0.0, 1), (0.8879249629907732, 1), (0.018977675713034662, 1), (0.040598129421228424, 1), (0.01897767571296131, 1), (0.9352210467031553, 1), (0.04059812942133527, 1)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",shikimate dehydrogenase,['Rv2552c'],3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c,
SHKK,8.28012098863858,0.007740587444199699,"[(0.04582713294526511, 3), (0.9249367497782287, 1), (0.018977675713030582, 1), (0.04059812942144317, 1), (0.91384811889128, 1), (0.01897767571281312, 1), (0.018977675713594943, 1), (0.04059812942146227, 1), (0.9293230277038603, 1), (0.018977675712904395, 1), (0.04059812942158138, 1), (0.040598129421298666, 1), (0.04059812942169589, 1), (0.01897767571296347, 1), (0.018977675713282634, 1), (0.0405981294214431, 1), (0.04059812942143096, 1), (0.04059812942143811, 1), (0.040598129421172635, 1), (0.04059812942144245, 1), (0.0, 1), (0.8879249629907732, 1), (0.018977675713034662, 1), (0.040598129421228424, 1), (0.01897767571296131, 1), (0.9352210467031551, 1), (0.04059812942133527, 1)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",shikimate kinase,['Rv2539c'],atp_c + skm_c --> adp_c + h_c + skm5p_c,
CHORS,8.280120988638576,0.007740587444199714,"[(0.045827132945265116, 3), (0.9249367497782287, 1), (0.01897767571303058, 1), (0.040598129421443176, 1), (0.9138481188912798, 1), (0.018977675712813117, 1), (0.018977675713594943, 1), (0.04059812942146227, 1), (0.9293230277038603, 1), (0.01897767571290439, 1), (0.04059812942158137, 1), (0.040598129421298666, 1), (0.0405981294216959, 1), (0.01897767571296347, 1), (0.01897767571328264, 1), (0.0405981294214431, 1), (0.040598129421430956, 1), (0.04059812942143811, 1), (0.040598129421172635, 1), (0.04059812942144245, 1), (0.0, 1), (0.8879249629907727, 1), (0.018977675713034662, 1), (0.040598129421228424, 1), (0.018977675712961307, 1), (0.9352210467031553, 1), (0.04059812942133526, 1)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",chorismate synthase,['Rv2540c'],3psme_c --> chor_c + pi_c,['Rv2540c']
