,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
NDPK7,inf,0.0,"[(0.5000000000003202, 9), (0.5000000000003382, 3), (0.5000000000003131, 2), (0.4999999999961453, 1), (0.5000000000000129, 1), (0.5000000000025542, 1), (0.5000000000214007, 1), (0.500000000000691, 1), (0.4999999999986169, 1), (0.5000000000003391, 1), (0.4999999999998386, 1), (0.5000000000015559, 1), (0.5000000000020108, 1), (0.5000000000036875, 1), (0.4999999998900655, 1), (0.5000000000003206, 1), (0.5000000000004152, 1), (0.5000000000061791, 1), (0.5000000000044642, 1), (0.5000000000005664, 1), (0.500000000000246, 1), (0.5000000000002038, 1), (0.5000000001334488, 1)]",Purine and Pyrimidine Biosynthesis,nucleoside-diphosphate kinase (ATP:dCDP),['Rv2445c'],atp_c + dcdp_c <=> adp_c + dctp_c,
O2t,inf,0.0,"[(0.9999999999826272, 9), (0.9999999999826343, 6), (0.9999999999826237, 4), (0.9999999999826308, 2), (0.999999999982613, 2), (0.9999999999826379, 2), (0.9999999999827658, 1), (0.9999999999827764, 1), (0.9999999999826485, 1), (0.999999999982645, 1), (0.9999999999874234, 1), (0.9999999999830642, 1), (0.9999999999826095, 1), (0.9999999999825526, 1), (0.9999999999849791, 1)]",Transport,o2 transport (diffusion),[],o2_e <=> o2_c,
PDHbr,inf,0.0,"[(0.9999999999999999, 34)]",Glycolysis/Gluconeogenesis,pyruvate dehydrogenase (dihydrolipoamide) reversible,"['Rv2215', 'Rv2495c']",adhlam_c + coa_c <=> accoa_c + dhlam_c,
RBFSa,inf,0.0,"[(0.5000000000003106, 4), (0.5000000000003058, 2), (0.4999999999961424, 1), (0.500000000000336, 1), (0.500000000000342, 1), (0.5000000000000102, 1), (0.5000000000003417, 1), (0.5000000000005183, 1), (0.5000000000025477, 1), (0.5000000000213942, 1), (0.5000000000003579, 1), (0.49999999999861533, 1), (0.5000000000003968, 1), (0.4999999999998359, 1), (0.5000000000015536, 1), (0.5000000000005342, 1), (0.5000000000003046, 1), (0.5000000000036857, 1), (0.49999999989005794, 1), (0.5000000000003182, 1), (0.5000000000004228, 1), (0.5000000000061782, 1), (0.500000000000542, 1), (0.500000000000306, 1), (0.5000000000002378, 1), (0.5000000000005627, 1), (0.5000000000002429, 1), (0.5000000000001987, 1), (0.5000000000003215, 1), (0.5000000001334466, 1)]",Riboflavin Metabolism,riboflavin synthase,['Rv1416'],4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c,
NAGINS,inf,0.0,"[(0.5000000000734717, 9), (0.5000000000734894, 2), (0.5000000000734641, 2), (0.5000000000692968, 1), (0.5000000000734892, 1), (0.5000000000867799, 1), (0.500000000075705, 1), (0.5000000000945519, 1), (0.5000000000737053, 1), (0.5000000000717686, 1), (0.5000000000734908, 1), (0.5000000000729898, 1), (0.5000000000734726, 1), (0.5000000000751623, 1), (0.500000000076839, 1), (0.499999999963217, 1), (0.5000000000734719, 1), (0.5000000000735665, 1), (0.5000000000793305, 1), (0.5000000000742137, 1), (0.5000000000737177, 1), (0.5000000000733973, 1), (0.5000000000733529, 1), (0.5000000002065998, 1)]",Redox Metabolism,MNXR21171,[],h2o_c + iacgam3p_c <=> 2.0 h_c + iacgam_c + pi_c,
GCALDD,inf,0.0,"[(0.4999999924856623, 2), (0.499999992491451, 1), (0.4999999924857318, 1), (0.499999992485889, 1), (0.49999999248570115, 1), (0.4999999924924544, 1), (0.4999999924858155, 1), (0.49999999248580995, 1), (0.4999999924863948, 1), (0.49999999248588123, 1), (0.4999999925065518, 1), (0.499999992486026, 1), (0.49999999248427807, 1), (0.49999999248577864, 1), (0.4999999924855084, 1), (0.4999999924856823, 1), (0.4999999924874293, 1), (0.4999999924525146, 1), (0.49999999248524907, 1), (0.49999999249009897, 1), (0.49999999248587035, 1), (0.4999999923757984, 1), (0.4999999924857036, 1), (0.49999999248570515, 1), (0.49999999240589166, 1), (0.4999999924878905, 1), (0.49999999248563254, 1), (0.49999999248279636, 1), (0.49999999248572025, 1), (0.49999999248688065, 1), (0.49999999248588034, 1), (0.4999999924860322, 1), (0.49999999254435534, 1)]",Glyoxylate Metabolism,Glycolaldehyde dehydrogenase,[],gcald_c + h2o_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c,
PUNP5,64.0,3.925525380343063e-09,"[(0.4999999999986844, 9), (0.4999999999986666, 3), (0.4999999999986604, 2), (0.4999999999986915, 2), (0.49999999999950706, 1), (0.4999999999989915, 1), (0.49999999999850764, 1), (0.49999999999257283, 1), (0.49999999999854383, 1), (0.5000000000022502, 1), (0.4999999999985436, 1), (0.49999999999872324, 1), (0.4999999999986826, 1), (0.5000000000931746, 1), (0.5000000001089393, 1), (0.49999999999868394, 1), (0.4999999999985896, 1), (0.4999999999928255, 1), (0.4999999999987321, 1), (0.49999999999843814, 1), (0.49999999999880296, 1), (0.49999999985688515, 1)]",Purine and Pyrimidine Biosynthesis,purine-nucleoside phosphorylase (Inosine),['Rv3307'],ins_c + pi_c <=> hxan_c + r1p_c,
ADCS,32.0,2.9377511250657722e-06,"[(0.4999999849769772, 1), (0.4999999849711485, 1), (0.499999984987088, 1), (0.49999998497100107, 1), (0.4999999849761405, 1), (0.4999999849713339, 1), (0.4999999849713219, 1), (0.499999985433607, 1), (0.4999999849714645, 1), (0.4999999849918335, 1), (0.4999999849715213, 1), (0.4999999849699617, 1), (0.4999999849712411, 1), (0.49999998497120157, 1), (0.49999998496983156, 1), (0.4999999849728709, 1), (0.49999998490474407, 1), (0.49999998497020104, 1), (0.4999999849710939, 1), (0.4999999598615037, 1), (0.4999999849714436, 1), (0.4999999848615537, 1), (0.4999999849711094, 1), (0.4999999849710184, 1), (0.49999998480562646, 1), (0.49999998497133924, 1), (0.4999999849709744, 1), (0.49999998495558917, 1), (0.49999998497089715, 1), (0.4999999849735379, 1), (0.49999998497142517, 1), (0.49999998497668807, 1), (0.4999999849717498, 1), (0.4999999849552852, 1)]",Folate Metabolism,4-amino-4-deoxychorismate synthase,"['Rv1005c', 'Rv0013']",chor_c + gln__L_c --> 4adcho_c + glu__L_c,
DADK,32.0,2.9377511250657722e-06,"[(0.49999999999967937, 9), (0.4999999999996616, 3), (0.49999999999968603, 2), (0.5000000000038543, 1), (0.4999999999999867, 1), (0.4999999999974456, 1), (0.4999999999785989, 1), (0.4999999999994451, 1), (0.5000000000013827, 1), (0.49999999999966027, 1), (0.5000000000001608, 1), (0.4999999999984437, 1), (0.4999999999979887, 1), (0.49999999999631206, 1), (0.5000000001099341, 1), (0.4999999999996789, 1), (0.49999999999958433, 1), (0.49999999999382005, 1), (0.49999999999553535, 1), (0.4999999999994331, 1), (0.49999999999975375, 1), (0.49999999999979794, 1), (0.49999999986655075, 1)]",Nucleotide Salvage Pathway,Deoxyadenylate kinase,[],atp_c + damp_c <=> adp_c + dadp_c,
DTMPK,32.0,2.9377511250657722e-06,"[(0.500000000000322, 9), (0.5000000000003384, 3), (0.5000000000003155, 2), (0.49999999999644573, 1), (0.5000000000000144, 1), (0.5000000000025553, 1), (0.500000000021402, 1), (0.5000000000005393, 1), (0.49999999999861844, 1), (0.5000000000003393, 1), (0.49999999999987454, 1), (0.500000000001557, 1), (0.5000000000020124, 1), (0.5000000000034477, 1), (0.4999999998987914, 1), (0.5000000000003222, 1), (0.5000000000004168, 1), (0.5000000000061808, 1), (0.5000000000044658, 1), (0.5000000000005667, 1), (0.5000000000002474, 1), (0.5000000000002034, 1), (0.5000000001239095, 1)]",Purine and Pyrimidine Biosynthesis,dTMP kinase,['Rv3247c'],atp_c + dtmp_c <=> adp_c + dtdp_c,
FASm1601,32.0,2.9377511250657722e-06,"[(0.5000000000002824, 10), (0.5000000000003002, 2), (0.5000000000002753, 2), (0.49999999999610734, 1), (0.5000000000003, 1), (0.500000000013592, 1), (0.500000000002516, 1), (0.5000000000213629, 1), (0.5000000000005163, 1), (0.49999999999857914, 1), (0.500000000000302, 1), (0.49999999999980105, 1), (0.5000000000038904, 1), (0.5000000000019735, 1), (0.5000000000036497, 1), (0.4999999998900275, 1), (0.5000000000003773, 1), (0.5000000000061415, 1), (0.5000000000010236, 1), (0.5000000000005289, 1), (0.5000000000002081, 1), (0.5000000000001636, 1), (0.50000000014532, 1)]",Membrane Metabolism,FASm1601,"['Rv1663', 'Rv1662']",3.0 h_c + hdca_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + m1ocdca_c + 2.0 nadp_c,
FASm1801,32.0,2.9377511250657722e-06,"[(0.5000000000002824, 10), (0.5000000000003002, 2), (0.5000000000002753, 2), (0.49999999999610734, 1), (0.5000000000003, 1), (0.500000000013592, 1), (0.500000000002516, 1), (0.5000000000213629, 1), (0.5000000000005163, 1), (0.49999999999857914, 1), (0.500000000000302, 1), (0.49999999999980105, 1), (0.5000000000038904, 1), (0.5000000000019735, 1), (0.5000000000036497, 1), (0.4999999998900275, 1), (0.5000000000003773, 1), (0.5000000000061415, 1), (0.5000000000010236, 1), (0.5000000000005289, 1), (0.5000000000002081, 1), (0.5000000000001636, 1), (0.50000000014532, 1)]",Membrane Metabolism,FASm1801,"['Rv1663', 'Rv1662']",3.0 h_c + m1ocdca_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + dmarach_c + h2o_c + 2.0 nadp_c,
FASm2001,32.0,2.9377511250657722e-06,"[(0.5000000000002824, 10), (0.5000000000003002, 2), (0.5000000000002753, 2), (0.49999999999610734, 1), (0.5000000000003, 1), (0.500000000013592, 1), (0.500000000002516, 1), (0.5000000000213629, 1), (0.5000000000005163, 1), (0.49999999999857914, 1), (0.500000000000302, 1), (0.49999999999980105, 1), (0.5000000000038904, 1), (0.5000000000019735, 1), (0.5000000000036497, 1), (0.4999999998900275, 1), (0.5000000000003773, 1), (0.5000000000061415, 1), (0.5000000000010236, 1), (0.5000000000005289, 1), (0.5000000000002081, 1), (0.5000000000001636, 1), (0.50000000014532, 1)]",Membrane Metabolism,FASm2001,"['Rv1663', 'Rv1662']",dmarach_c + 3.0 h_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + tmbhn_c,
FASm2201,32.0,2.9377511250657722e-06,"[(0.5000000000002824, 10), (0.5000000000003002, 2), (0.5000000000002753, 2), (0.49999999999610734, 1), (0.5000000000003, 1), (0.500000000013592, 1), (0.500000000002516, 1), (0.5000000000213629, 1), (0.5000000000005163, 1), (0.49999999999857914, 1), (0.500000000000302, 1), (0.49999999999980105, 1), (0.5000000000038904, 1), (0.5000000000019735, 1), (0.5000000000036497, 1), (0.4999999998900275, 1), (0.5000000000003773, 1), (0.5000000000061415, 1), (0.5000000000010236, 1), (0.5000000000005289, 1), (0.5000000000002081, 1), (0.5000000000001636, 1), (0.50000000014532, 1)]",Membrane Metabolism,FASm2201,['Rv2940c'],3.0 h_c + mmcoa__S_c + 2.0 nadph_c + tmbhn_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + tamlgnc_c,
FASm2401,32.0,2.9377511250657722e-06,"[(0.5000000000002824, 10), (0.5000000000003002, 2), (0.5000000000002753, 2), (0.49999999999610734, 1), (0.5000000000003, 1), (0.500000000013592, 1), (0.500000000002516, 1), (0.5000000000213629, 1), (0.5000000000005163, 1), (0.49999999999857914, 1), (0.500000000000302, 1), (0.49999999999980105, 1), (0.5000000000038904, 1), (0.5000000000019735, 1), (0.5000000000036497, 1), (0.4999999998900275, 1), (0.5000000000003773, 1), (0.5000000000061415, 1), (0.5000000000010236, 1), (0.5000000000005289, 1), (0.5000000000002081, 1), (0.5000000000001636, 1), (0.50000000014532, 1)]",Membrane Metabolism,FASm2401,['Rv2940c'],3.0 h_c + mmcoa__S_c + 2.0 nadph_c + tamlgnc_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + pmhexc_c,
FASm2601,32.0,2.9377511250657722e-06,"[(0.5000000000002824, 10), (0.5000000000003002, 2), (0.5000000000002753, 2), (0.49999999999610734, 1), (0.5000000000003, 1), (0.500000000013592, 1), (0.500000000002516, 1), (0.5000000000213629, 1), (0.5000000000005163, 1), (0.49999999999857914, 1), (0.500000000000302, 1), (0.49999999999980105, 1), (0.5000000000038904, 1), (0.5000000000019735, 1), (0.5000000000036497, 1), (0.4999999998900275, 1), (0.5000000000003773, 1), (0.5000000000061415, 1), (0.5000000000010236, 1), (0.5000000000005289, 1), (0.5000000000002081, 1), (0.5000000000001636, 1), (0.50000000014532, 1)]",Membrane Metabolism,FASm2601,['Rv2940c'],3.0 h_c + mmcoa__S_c + 2.0 nadph_c + pmhexc_c --> co2_c + coa_c + h2o_c + hmocta_c + 2.0 nadp_c,
FASm2801,32.0,2.9377511250657722e-06,"[(0.5000000000002824, 10), (0.5000000000003002, 2), (0.5000000000002753, 2), (0.49999999999610756, 1), (0.5000000000003, 1), (0.500000000013592, 1), (0.500000000002516, 1), (0.5000000000213631, 1), (0.5000000000005163, 1), (0.49999999999857914, 1), (0.500000000000302, 1), (0.4999999999998008, 1), (0.5000000000038904, 1), (0.5000000000019735, 1), (0.5000000000036495, 1), (0.4999999998900275, 1), (0.5000000000003773, 1), (0.5000000000061413, 1), (0.5000000000010236, 1), (0.5000000000005289, 1), (0.5000000000002081, 1), (0.5000000000001636, 1), (0.5000000001453204, 1)]",Membrane Metabolism,FASm2801,['Rv2940c'],3.0 h_c + hmocta_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + hpmtria_c + 2.0 nadp_c,
G16MTM4,32.0,2.9377511250657722e-06,"[(0.5000000000002601, 9), (0.5000000000002777, 2), (0.500000000000253, 2), (0.499999999996085, 1), (0.5000000000002779, 1), (0.4999999999999526, 1), (0.5000000000024934, 1), (0.5000000000213404, 1), (0.5000000000004944, 1), (0.4999999999985566, 1), (0.5000000000002788, 1), (0.4999999999997785, 1), (0.5000000000038679, 1), (0.5000000000019506, 1), (0.5000000000036274, 1), (0.4999999998900052, 1), (0.5000000000002597, 1), (0.5000000000003552, 1), (0.5000000000061192, 1), (0.5000000000010029, 1), (0.5000000000005062, 1), (0.5000000000001853, 1), (0.5000000000001416, 1), (0.5000000001333885, 1)]",Fatty Acid Metabolism,G16MTM4,[],Ac1PIM2_c + decdman1p__tb_c --> Ac1PIM3_c + decd__tb_c + h_c,
G16MTM8,32.0,2.9377511250657722e-06,"[(0.5000000000003206, 9), (0.5000000000003382, 3), (0.5000000000003135, 2), (0.4999999999961453, 1), (0.5000000000000127, 1), (0.5000000000025542, 1), (0.5000000000214004, 1), (0.5000000000005549, 1), (0.49999999999861733, 1), (0.5000000000003393, 1), (0.4999999999998388, 1), (0.5000000000079587, 1), (0.5000000000020108, 1), (0.5000000000036877, 1), (0.4999999998900655, 1), (0.5000000000003209, 1), (0.5000000000004154, 1), (0.5000000000061797, 1), (0.5000000000044644, 1), (0.5000000000005669, 1), (0.5000000000002458, 1), (0.5000000000002018, 1), (0.500000000144273, 1)]",Fatty Acid Metabolism,G16MTM8,[],PIM3_c + gdpmann_c --> PIM4_c + gdp_c + h_c,
HISTP,32.0,2.9377511250657722e-06,"[(0.5000000000003202, 9), (0.500000000000338, 3), (0.5000000000003131, 2), (0.4999999999961451, 1), (0.5000000000000129, 1), (0.500000000002554, 1), (0.5000000000214004, 1), (0.5000000000005544, 1), (0.4999999999986169, 1), (0.5000000000003393, 1), (0.4999999999998386, 1), (0.5000000000015556, 1), (0.5000000000020111, 1), (0.5000000000036875, 1), (0.49999999989006527, 1), (0.5000000000003204, 1), (0.5000000000004152, 1), (0.5000000000061793, 1), (0.5000000000044642, 1), (0.5000000000005664, 1), (0.5000000000002456, 1), (0.5000000000002018, 1), (0.5000000001334488, 1)]",Histidine Metabolism,histidinol-phosphatase,['Rv1601'],h2o_c + hisp_c --> histd_c + pi_c,
IMPD,32.0,2.9377511250657722e-06,"[(0.49999999996225164, 2), (0.49999999996225586, 2), (0.49999999995919653, 1), (0.4999999999622661, 1), (0.49999999996229494, 1), (0.49999999996251165, 1), (0.49999999996227296, 1), (0.4999999999622752, 1), (0.4999999999634127, 1), (0.49999999996131284, 1), (0.49999999998332034, 1), (0.4999999999624657, 1), (0.49999999996052036, 1), (0.49999999996227873, 1), (0.499999999961832, 1), (0.49999999996374533, 1), (0.49999999996396094, 1), (0.49999999996208444, 1), (0.49999999996198186, 1), (0.4999999999656254, 1), (0.499999999962253, 1), (0.4999999998507273, 1), (0.49999999996235756, 1), (0.49999999995146804, 1), (0.4999999999659456, 1), (0.49999999996224476, 1), (0.49999999996246036, 1), (0.499999999962223, 1), (0.49999999996160727, 1), (0.4999999999621344, 1), (0.4999999999622703, 1), (0.5000000000803352, 1)]",Purine and Pyrimidine Biosynthesis,IMP dehydrogenase,"['Rv3410c', 'Rv3411c', 'Rv1843c']",h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,
NNAT,32.0,2.9377511250657722e-06,"[(0.5000000001766004, 1), (0.5000000000008763, 1), (0.499999999983917, 1), (0.5000000003363018, 1), (0.50000000260686, 1), (0.5000000003342738, 1), (0.5000000005030104, 1), (0.5000000001830222, 1), (0.5000000003355424, 1), (0.5000000130193626, 1), (0.5000000001810471, 1), (0.5000000002717607, 1), (0.5000000001689479, 1), (0.5000000001803727, 1), (0.5000000001844237, 1), (0.5000000002749841, 1), (0.5000000004289168, 1), (0.5000000003008435, 1), (0.500000000285003, 1), (0.499999998383004, 1), (0.5000000003476696, 1), (0.5000000000705563, 1), (0.5000000001808508, 1), (0.500000000048395, 1), (0.5000000002789068, 1), (0.5000000002591686, 1), (0.500000000335508, 1), (0.5000000001780923, 1), (0.5000000001810255, 1), (0.5000000002732102, 1), (0.5000000010208195, 1), (0.5000000001806878, 1), (0.500000000004169, 1), (0.5000000003258717, 1)]",Pantothenate and CoA Metabolism,,['Rv2421c'],atp_c + h_c + nicrnt_c --> dnad_c + ppi_c,
ORNt,32.0,2.9377511250657722e-06,"[(0.06829228610359765, 34)]",Transport,ORNt,['Rv2320c'],orn_e <=> orn_c,
