,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
FE3Ri,32.0,2.9377511250657722e-06,"[(0.9999998625857198, 9), (0.9999998625857554, 4), (0.9999998625857056, 2), (0.9999998625849063, 1), (0.9999998625651887, 1), (0.9999998625858424, 1), (0.9999998625789102, 1), (0.9999998624811035, 1), (0.9999998624894533, 1), (0.999999862583645, 1), (1.0000000000000002, 1), (0.9999998625859166, 1), (0.9999998625054733, 1), (0.9999998303441873, 1), (0.9999998625858082, 1), (0.9999998625877196, 1), (0.9999998623409356, 1), (0.9999998625885598, 1), (0.9999998625866653, 1), (0.9999998625861128, 1), (0.9999999194672047, 1), (0.9999998624444786, 1)]",Redox Metabolism,Fe(III) reduction,[],fadh2_c + 2.0 fe3_c --> fad_c + 2.0 fe2_c + 2.0 h_c,
G16MTM5,32.0,2.9377511250657722e-06,"[(0.99999986258572, 9), (0.9999998625857556, 4), (0.9999998625857054, 2), (0.9999998625849065, 1), (0.9999998625651894, 1), (0.9999998625858426, 1), (0.9999998625789104, 1), (0.9999998624811037, 1), (0.9999998624894539, 1), (0.9999998625836435, 1), (1.0, 1), (0.9999998625859154, 1), (0.9999998625054731, 1), (0.9999998303441875, 1), (0.9999998625858084, 1), (0.9999998625877198, 1), (0.9999998623409359, 1), (0.9999998625885578, 1), (0.9999998625866655, 1), (0.9999998625861131, 1), (0.9999999194672053, 1), (0.999999862444477, 1)]",Fatty Acid Metabolism,G16MTM5,[],Ac1PIM3_c + decdman1p__tb_c --> Ac1PIM4_c + decd__tb_c + h_c,
G1SATi,32.0,2.9377511250657722e-06,"[(0.9999998966847794, 9), (0.9999998966848149, 3), (0.9999998966847652, 2), (0.9999998966839663, 1), (0.9999998966848154, 1), (0.9999998966642492, 1), (0.9999998966849029, 1), (0.9999998966779702, 1), (0.9999998965801626, 1), (0.9999998965885146, 1), (0.9999998966828072, 1), (0.9999999999999998, 1), (0.999999896684977, 1), (0.9999998966045343, 1), (0.9999998644432468, 1), (0.9999998966848678, 1), (0.9999998966867796, 1), (0.9999998964399957, 1), (0.9999998966876189, 1), (0.9999998966856649, 1), (0.9999998966851729, 1), (0.9999999535662669, 1), (0.9999998965435528, 1)]",Cofactor and Prosthetic Group Biosynthesis,,['Rv0524'],glu1sa_c --> 5aop_c,
GMT1,32.0,2.9377511250657722e-06,"[(0.9999998625857194, 9), (0.9999998625857549, 4), (0.9999998625857061, 2), (0.9999998625849063, 1), (0.9999998625651891, 1), (0.9999998625858424, 1), (0.9999998625789106, 1), (0.9999998624811035, 1), (0.9999998624894537, 1), (0.9999998625836442, 1), (0.9999999999999998, 1), (0.9999998625859152, 1), (0.9999998625054733, 1), (0.9999998303441877, 1), (0.9999998625858086, 1), (0.99999986258772, 1), (0.9999998623409356, 1), (0.9999998625885558, 1), (0.9999998625866648, 1), (0.9999998625861128, 1), (0.9999999194672056, 1), (0.9999998624444772, 1)]",Membrane Metabolism,GMT1,['Rv2051c'],decd__tb_c + gdpmann_c --> decdman1p__tb_c + gdp_c,
MSHAMID,32.0,2.9377511250657722e-06,"[(0.009107956067506027, 34)]",Sulfur metabolism,MSHAMID,['Rv1082'],bmnmsh_c + h2o_c --> acysbmn_c + igam_c,
NDPK8,32.0,2.9377511250657722e-06,"[(0.9999998625857198, 9), (0.9999998625857558, 3), (0.9999998625857061, 2), (0.9999998625849067, 1), (0.9999998625857554, 1), (0.9999998625651887, 1), (0.9999998625858428, 1), (0.999999862578911, 1), (0.9999998624811035, 1), (0.9999998624894537, 1), (0.9999998625836446, 1), (0.9999999999999998, 1), (0.9999998625859166, 1), (0.9999998625054729, 1), (0.9999998303441873, 1), (0.9999998625858095, 1), (0.9999998625877196, 1), (0.9999998623409356, 1), (0.999999862588542, 1), (0.9999998625866648, 1), (0.9999998625861133, 1), (0.9999999194672056, 1), (0.9999998624444764, 1)]",Purine and Pyrimidine Biosynthesis,nucleoside-diphosphate kinase (ATP:dADP),['Rv2445c'],atp_c + dadp_c <=> adp_c + datp_c,
PAPPT1,32.0,2.9377511250657722e-06,"[(0.9999998625857194, 9), (0.9999998625857554, 3), (0.9999998625857056, 2), (0.9999998625849067, 1), (0.9999998625857549, 1), (0.9999998625651882, 1), (0.9999998625858424, 1), (0.9999998625789102, 1), (0.9999998624811035, 1), (0.9999998624894542, 1), (0.9999998625600466, 1), (0.9999999999999998, 1), (0.9999998625859148, 1), (0.9999998625054733, 1), (0.9999998303441873, 1), (0.9999998625858095, 1), (0.9999998625877191, 1), (0.9999998623409352, 1), (0.9999998625885416, 1), (0.9999998625866653, 1), (0.9999998625861124, 1), (0.9999999194672051, 1), (0.9999998624444764, 1)]",Peptidoglycan Metabolism,PAPPT1,['Rv2156c'],uAgla_c + udcpp_c --> uaAgla_c + ump_c,
TDMS4,32.0,2.9377511250657722e-06,"[(0.9999998625857203, 9), (0.9999998625857554, 4), (0.9999998625857052, 2), (0.9999998625849063, 1), (0.9999998625651887, 1), (0.9999998625858428, 1), (0.9999998625789106, 1), (0.9999998624811031, 1), (0.9999998624894542, 1), (0.9999998625836442, 1), (1.0000000000000002, 1), (0.9999998625859148, 1), (0.9999998625054733, 1), (0.9999998303441873, 1), (0.99999986258581, 1), (0.9999998625877196, 1), (0.9999998623409352, 1), (0.999999862588542, 1), (0.9999998625866644, 1), (0.9999998625861133, 1), (0.999999919467206, 1), (0.9999998624444768, 1)]",Fatty Acid Metabolism,TDMS4,[],2.0 h_c + kmycolate_c + mycolate_c + tre_c --> 2.0 h2o_c + tdm4_c,
UAGCVT,32.0,2.9377511250657722e-06,"[(0.9999998671011303, 9), (0.9999998671011663, 3), (0.9999998671011165, 2), (0.9999998671003176, 1), (0.9999998671011658, 1), (0.9999998670805819, 1), (0.9999998671012538, 1), (0.9999998670944241, 1), (0.9999998669965149, 1), (0.9999998670048651, 1), (0.9999998670765047, 1), (1.0, 1), (0.9999998671013257, 1), (0.9999998670208852, 1), (0.9999998348595982, 1), (0.99999986710122, 1), (0.9999998671031314, 1), (0.9999998668563461, 1), (0.9999998671039538, 1), (0.999999867102078, 1), (0.9999998671015238, 1), (0.9999999239826165, 1), (0.9999998669598882, 1)]",Alternate Carbon Metabolism,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,['Rv1315'],pep_c + uacgam_c --> pi_c + uaccg_c,
UAMRH,32.0,2.9377511250657722e-06,"[(0.9999999013070875, 9), (0.9999999013071235, 4), (0.9999999013070737, 2), (0.9999999013062744, 1), (0.9999999012861496, 1), (0.999999901307211, 1), (0.9999999013025946, 1), (0.9999999012024716, 1), (0.9999999012108214, 1), (0.9999999013051153, 1), (0.9999999364241772, 1), (0.9999999013072829, 1), (0.999999901226841, 1), (0.9999998690655545, 1), (0.9999999013071776, 1), (0.9999999013091081, 1), (0.9999999010623033, 1), (0.9999999013099279, 1), (0.9999999013080689, 1), (0.9999999013074818, 1), (0.9999999581885746, 1), (0.9999999011658591, 1)]",Membrane Metabolism,UDP-MurNAc Hydroxylase,['Rv3818'],h_c + nadph_c + o2_c + uamr_c --> h2o_c + nadp_c + ugmr_c,
PMPK,21.333333333333332,5.996146680689335e-05,"[(0.9999998625857205, 9), (0.999999862585756, 4), (0.9999998625857058, 2), (0.9999998625849065, 1), (0.9999998625647817, 1), (0.9999998625858431, 1), (0.9999998625812272, 1), (0.9999998624808972, 1), (0.9999998624894539, 1), (0.9999998625836466, 1), (1.0, 1), (0.9999998625859159, 1), (0.9999998625054736, 1), (0.9999998635814555, 1), (0.9999998625858106, 1), (0.9999998625877211, 1), (0.9999998623409363, 1), (0.9999998625885431, 1), (0.9999998625866655, 1), (0.999999862586114, 1), (0.9999997974367978, 1), (0.999999862444477, 1)]",Thiamine Metabolism,phosphomethylpyrimidine kinase,['Rv0422c'],4ampm_c + atp_c --> 2mahmp_c + adp_c,
TMPPP,21.333333333333332,5.996146680689335e-05,"[(0.99999986258572, 9), (0.9999998625857556, 4), (0.9999998625857067, 2), (0.9999998625849069, 1), (0.9999998625651894, 1), (0.9999998625858435, 1), (0.9999998625789117, 1), (0.9999998624811042, 1), (0.9999998624894539, 1), (0.9999998625836466, 1), (1.0, 1), (0.9999998625859159, 1), (0.999999862505474, 1), (0.9999998635814555, 1), (0.9999998625858102, 1), (0.9999998625877211, 1), (0.9999998623409359, 1), (0.9999998625885431, 1), (0.9999998625866655, 1), (0.9999998625861144, 1), (0.9999997974367978, 1), (0.999999862444477, 1)]",Thiamine Metabolism,thiamine-phosphate diphosphorylase,['Rv0414c'],2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,
AGPAT160190,16.0,0.0003502341484732759,"[(0.9999998625857203, 9), (0.9999998625857562, 2), (0.9999998625857061, 2), (0.9999998625849067, 1), (0.9999998625857554, 1), (0.9999998625651891, 1), (0.9999998625858433, 1), (0.999999862578911, 1), (0.999999862481104, 1), (0.9999998625857558, 1), (0.999999862489455, 1), (0.9999998625679398, 1), (1.0000000000000002, 1), (0.999999862585917, 1), (0.9999998625054738, 1), (0.9999998303441873, 1), (0.99999986258581, 1), (0.99999986258772, 1), (0.9999998623409361, 1), (0.9999998625885433, 1), (0.9999998625866662, 1), (0.9999998625861142, 1), (0.9999999194672051, 1), (0.9999998624444777, 1)]",Glycerophospholipid metabolism,AGPAT160190,"['Rv2182c', 'Rv2483c']",1hdecg3p_c + mstrACP_c --> ACP_c + pa160190_c,
ARGSL,16.0,0.0003502341484732759,"[(0.9999998625857198, 8), (0.9999998625857554, 4), (0.9999998625857061, 2), (0.9999998625849063, 1), (0.9999998625651887, 1), (0.9999998625858424, 1), (0.9999998625789106, 1), (0.9999998624811035, 1), (0.9999998624894542, 1), (0.9999998629546438, 1), (1.0000000000000002, 1), (0.9999998625859148, 1), (0.9999998625054733, 1), (0.9999998625856372, 1), (0.9999998303441873, 1), (0.9999998625858095, 1), (0.9999998625877196, 1), (0.9999998623409352, 1), (0.9999998625885425, 1), (0.9999998626055178, 1), (0.9999998625861128, 1), (0.9999999194672051, 1), (0.9999998624444759, 1)]","Alanine, Aspartate, and Glutamate Metabolism",argininosuccinate lyase,['Rv1659'],argsuc_c --> arg__L_c + fum_c,
CMCBTFL,16.0,0.0003502341484732759,"[(0.9999998625857196, 9), (0.9999998625857542, 4), (0.999999862585705, 2), (0.999999862584906, 1), (0.9999998625651885, 1), (0.9999998625858422, 1), (0.9999998625789099, 1), (0.9999998624811033, 1), (0.999999862489453, 1), (0.9999998625836439, 1), (1.0, 1), (0.9999998625859163, 1), (0.9999998625054731, 1), (0.999999830344187, 1), (0.9999998625858089, 1), (0.9999998625877198, 1), (0.9999998623409354, 1), (0.9999998625885587, 1), (0.9999998625866651, 1), (0.9999998625861126, 1), (0.9999999194672049, 1), (0.9999998624444775, 1)]",Redox Metabolism,CMCBTFL,"['Rv1349', 'Rv1348', 'Rv2895c']",cmcbtt_c + fe3_e --> fcmcbtt_c,
CYSTL,16.0,0.0003502341484732759,"[(0.0003440691996822888, 3), (0.00034406919968217776, 1), (0.00034406919968229345, 1), (0.00034406919968324847, 1), (0.000344069199682286, 1), (0.00034406919968228846, 1), (0.00034406919968228857, 1), (0.0003440691996814197, 1), (0.0003440691996822725, 1), (0.000344069199680386, 1), (0.00034406919968229383, 1), (0.0003440691996813924, 1), (0.00034406919967846367, 1), (0.00034406918185558865, 1), (0.0003440691996822893, 1), (0.0003440691996822905, 1), (0.0003440691996822885, 1), (0.00034406919968253544, 1), (0.0003440691996822939, 1), (0.0003440691803506164, 1), (0.0003440691996823012, 1), (0.0003440691996817557, 1), (0.0003440691996662211, 1), (0.0003440691996823095, 1), (0.0003440691996822873, 1), (0.00034406919968228895, 1), (0.00034406919968230586, 1), (0.0003440691996823357, 1), (0.00034406919968228683, 1), (0.00034406917132173974, 1), (0.00034406919968229366, 1), (0.0003440691996629866, 1)]",Cysteine and methionine metabolism,Cystathionine beta-lyase,"['Rv2294', 'Rv0075']",cyst__L_c + h2o_c --> hcys__L_c + nh4_c + pyr_c,
DASYN160190,16.0,0.0003502341484732759,"[(0.9999998625857203, 9), (0.9999998625857562, 2), (0.9999998625857061, 2), (0.9999998625849063, 1), (0.9999998625857554, 1), (0.9999998625651891, 1), (0.9999998625858428, 1), (0.999999862578911, 1), (0.999999862481104, 1), (0.9999998625857558, 1), (0.9999998624894546, 1), (0.9999998625836455, 1), (1.0000000000000002, 1), (0.9999998625859174, 1), (0.9999998625054733, 1), (0.9999998303441873, 1), (0.99999986258581, 1), (0.9999998625877196, 1), (0.9999998623409361, 1), (0.9999998625885433, 1), (0.9999998625866653, 1), (0.9999998625861137, 1), (0.999999919467206, 1), (0.9999998624444772, 1)]",Glycerophospholipid metabolism,"CDP-diacylglycerol synthetase (C16:0, C19:0)",['Rv2881c'],ctp_c + h_c + pa160190_c --> cdpc16c19g_c + ppi_c,
DCPT,16.0,0.0003502341484732759,"[(0.999999845209798, 20), (0.9999998452098326, 5), (0.9999998452097976, 2), (0.9999998452097838, 2), (0.9999998452089836, 1), (0.9999998452098211, 1), (1.0, 1), (0.9999997798084022, 1), (0.99999984513141, 1)]",Arabinogalactan biosynthesis,phosphoribose transferase (undecaprenyl phosphate),['Rv3806c'],decd__tb_c + prpp_c --> decdpr__tb_c + ppi_c,['Rv3806c']
DHDPS,16.0,0.0003502341484732759,"[(0.9999998650719377, 9), (0.9999998650719737, 3), (0.9999998650719248, 2), (0.9999998650711246, 1), (0.9999998650694562, 1), (0.9999998650513973, 1), (0.9999998650720616, 1), (0.9999998650651853, 1), (0.999999864967321, 1), (0.9999998649756725, 1), (0.9999998650468422, 1), (0.9999999999999998, 1), (0.9999998650721336, 1), (0.9999998649916921, 1), (0.9999998328304056, 1), (0.9999998650720279, 1), (0.9999998650739383, 1), (0.9999998648271535, 1), (0.9999998650747612, 1), (0.999999865072885, 1), (0.9999998650723312, 1), (0.9999999219534235, 1), (0.9999998649306956, 1)]",Threonine and Lysine Metabolism,dihydrodipicolinate synthase,['Rv2753c'],aspsa_c + pyr_c --> 23dhdp_c + 2.0 h2o_c + h_c,
FAMPL1,16.0,0.0003502341484732759,"[(0.9999998625919515, 6), (0.9999998625857192, 3), (0.9999998625919875, 2), (0.9999998625919382, 2), (0.9999998625911388, 1), (0.9999998625857547, 1), (0.9999998625714217, 1), (0.9999998625858524, 1), (0.9999998625851432, 1), (0.9999998624873356, 1), (0.999999862495685, 1), (0.9999998625898767, 1), (1.0, 1), (0.9999998625921473, 1), (0.999999862511705, 1), (0.9999998625857542, 1), (0.9999998303504198, 1), (0.9999998625920421, 1), (0.9999998625939526, 1), (0.9999998623471678, 1), (0.9999998625947741, 1), (0.9999998625928974, 1), (0.9999998625923454, 1), (0.9999999194734381, 1), (0.9999998624507085, 1)]",Mycolic Acid Biosynthesis,Fatty Acid Ligase AMP (mycolic acid),['Rv3801c'],amp_c + h_c + meroacidcyc2ACP_c --> ACP_c + meroacidcyc2AMP_c,
FAMPL5,16.0,0.0003502341484732759,"[(0.999999862596261, 6), (0.9999998625857547, 2), (0.9999998625857196, 2), (0.9999998625962969, 2), (0.9999998625962467, 2), (0.9999998625954474, 1), (0.9999998625757303, 1), (0.9999998625857192, 1), (0.9999998625858599, 1), (0.9999998625894522, 1), (0.9999998624916451, 1), (0.9999998624999957, 1), (0.9999998625941857, 1), (1.0, 1), (0.9999998625964572, 1), (0.999999862516014, 1), (0.9999998303547284, 1), (0.9999998625963511, 1), (0.9999998625982607, 1), (0.9999998623514772, 1), (0.9999998625990836, 1), (0.9999998625972064, 1), (0.999999862596654, 1), (0.9999999194777462, 1), (0.999999862455017, 1)]",Mycolic Acid Biosynthesis,Fatty Acid Ligase AMP (mycolic acid),['Rv3801c'],amp_c + h_c + mkmeroacidcyc1ACP_c --> ACP_c + mkmeroacidcyc1AMP_c,
FAS240_L,16.0,0.0003502341484732759,"[(0.9999998829750476, 3), (0.9999998829750743, 2), (0.9999998829742349, 1), (0.9999998829750822, 1), (0.9999998829673467, 1), (0.9999998829750432, 1), (0.9999998831724408, 1), (0.9999998831724404, 1), (0.9999998832027743, 1), (0.9999998829752341, 1), (0.9999998829689267, 1), (0.9999998830980008, 1), (0.9999998828855294, 1), (0.9999998828560273, 1), (1.0, 1), (0.9999998829751795, 1), (0.9999998828947705, 1), (0.9999998831724426, 1), (0.9999998489310009, 1), (0.999999882975136, 1), (0.9999998829758168, 1), (0.9999998827293113, 1), (0.9999998829770078, 1), (0.9999998829750378, 1), (0.9999998831724421, 1), (0.9999998828661494, 1), (0.999999882975537, 1), (0.9999998829750423, 1), (0.9999999600099647, 1), (0.9999998829750787, 1), (0.9999998828532131, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C240   lumped reaction,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",9.0 h_c + 3.0 malcoa_c + 6.0 nadph_c + ocdca_c --> 3.0 co2_c + 3.0 coa_c + 3.0 h2o_c + 6.0 nadp_c + ttc_c,['Rv1484']
FASm180,16.0,0.0003502341484732759,"[(0.9999998625857196, 9), (0.9999998625857556, 3), (0.9999998625857054, 2), (0.999999862584906, 1), (0.9999998625857551, 1), (0.9999998625651889, 1), (0.9999998625858426, 1), (0.9999998625789104, 1), (0.9999998624811033, 1), (0.9999998624894544, 1), (0.9999998625655717, 1), (1.0, 1), (0.9999998625859141, 1), (0.9999998625054731, 1), (0.9999998303441875, 1), (0.9999998625858102, 1), (0.9999998625877198, 1), (0.9999998623409354, 1), (0.9999998625885445, 1), (0.9999998625866651, 1), (0.9999998625861135, 1), (0.9999999194672053, 1), (0.999999862444477, 1)]",Fatty Acid Metabolism,FASm180,"['Rv1663', 'Rv1662']",15.0 h_c + 4.0 malcoa_c + mmcoa__S_c + 10.0 nadph_c + octa_c --> 5.0 co2_c + 5.0 coa_c + 5.0 h2o_c + mocdca_c + 10.0 nadp_c,
FASm2002,16.0,0.0003502341484732759,"[(0.9999998625857198, 9), (0.9999998625857549, 4), (0.9999998625857056, 2), (0.9999998625849067, 1), (0.9999998625651891, 1), (0.9999998625858428, 1), (0.9999998625789106, 1), (0.9999998624811035, 1), (0.9999998624894537, 1), (0.9999998625836459, 1), (0.9999999999999998, 1), (0.9999998625859157, 1), (0.9999998625054733, 1), (0.9999998303441877, 1), (0.9999998625858082, 1), (0.9999998625877204, 1), (0.9999998623409356, 1), (0.999999862588562, 1), (0.9999998625866653, 1), (0.9999998625861128, 1), (0.9999999194672047, 1), (0.9999998624444772, 1)]",Fatty Acid Metabolism,FASm2002,"['Rv1663', 'Rv1662']",3.0 h_c + mmcoa__S_c + 2.0 nadph_c + ocdca_c --> co2_c + coa_c + h2o_c + marach_c + 2.0 nadp_c,
FASm2202,16.0,0.0003502341484732759,"[(0.9999998625857198, 9), (0.9999998625857549, 4), (0.9999998625857056, 2), (0.9999998625849067, 1), (0.9999998625651891, 1), (0.9999998625858428, 1), (0.9999998625789106, 1), (0.9999998624811035, 1), (0.9999998624894537, 1), (0.9999998625836459, 1), (0.9999999999999998, 1), (0.9999998625859157, 1), (0.9999998625054733, 1), (0.9999998303441877, 1), (0.9999998625858082, 1), (0.9999998625877204, 1), (0.9999998623409356, 1), (0.999999862588562, 1), (0.9999998625866653, 1), (0.9999998625861128, 1), (0.9999999194672047, 1), (0.9999998624444772, 1)]",Fatty Acid Metabolism,FASm2202,['Rv2940c'],3.0 h_c + marach_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + dmbhn_c + h2o_c + 2.0 nadp_c,
FASm2402,16.0,0.0003502341484732759,"[(0.9999998625857198, 9), (0.9999998625857549, 4), (0.9999998625857056, 2), (0.9999998625849067, 1), (0.9999998625651891, 1), (0.9999998625858428, 1), (0.9999998625789106, 1), (0.9999998624811035, 1), (0.9999998624894537, 1), (0.9999998625836459, 1), (0.9999999999999998, 1), (0.9999998625859157, 1), (0.9999998625054733, 1), (0.9999998303441877, 1), (0.9999998625858082, 1), (0.9999998625877204, 1), (0.9999998623409356, 1), (0.999999862588562, 1), (0.9999998625866653, 1), (0.9999998625861128, 1), (0.9999999194672047, 1), (0.9999998624444772, 1)]",Fatty Acid Metabolism,FASm2402,['Rv2940c'],dmbhn_c + 3.0 h_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + tmlgnc_c,
