,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
MCBTS2,7.349456412607645,0.010696194716489553,"[(0.6975769059255189, 1), (0.6136164480024415, 1), (0.012090306239803582, 1), (0.15298494409171778, 1), (0.012090306239799484, 1), (0.6735491941151862, 1), (0.6136164480024412, 1), (0.6735491941151937, 1), (0.8854607748338186, 1), (1.0000000000000002, 1), (0.012090306239802843, 1), (0.40332013612298234, 1), (0.6136164480024425, 1), (0.01579061738738163, 1), (0.976817795157219, 1), (0.8854607748305015, 1), (0.34668073154269735, 1), (0.6811377068474415, 1), (0.6343052726104706, 1), (0.4068527875179854, 1), (0.9375738736519753, 1), (0.6030974501701718, 1), (0.15298494409169572, 1), (0.6136164480024382, 1), (0.16469526729739975, 1), (0.9168850490439997, 1), (0.6735491941151955, 1), (0.16469526729706296, 1), (0.6136164480024291, 1), (0.09272371453502351, 1), (0.6343052726104658, 1), (0.09272371453502297, 1), (0.3480309306728276, 1), (0.9768177951566914, 1)]",Membrane Metabolism,MCBTS2,"['Rv2383c', 'Rv2379c', 'Rv2381c', 'Rv2384', 'Rv2382c', 'Rv2378c', 'Rv2380c']",atp_c + bhb_c + 2.0 h_c + 2.0 lys__L_c + 2.0 o2_c + odecoa_c + salc_c + ser__L_c --> adp_c + co2_c + coa_c + 6.0 h2o_c + mcbtt_c + pi_c,
G3PAT160,7.26643629822734,0.01110440539061633,"[(0.9255605074602092, 1), (0.9434253862984088, 1), (0.9255605074602042, 1), (0.9434253862982431, 1), (0.9255605074602051, 1), (0.9999999999989162, 1), (0.8906240864153827, 1), (0.999999999998912, 1), (0.8468885192905349, 1), (0.9255605074602065, 1), (0.9255605074571793, 1), (0.9255605074617257, 1), (0.9434253862982662, 1), (0.9255605074603541, 1), (0.9999999999990294, 1), (0.8468885192864101, 1), (0.36097404478058875, 1), (0.9999999999989204, 1), (0.9999999999989111, 1), (0.9110701926288086, 1), (0.9999999999989135, 1), (0.8530999227222414, 1), (0.9434253862983095, 1), (0.9434253862982638, 1), (0.17641888540576017, 1), (0.943425386298316, 1), (0.9999999999989042, 1), (0.9255605074603847, 1), (0.9434253862982627, 1), (0.3158352564219337, 1), (0.9999999999988936, 1), (0.3158352564219482, 1), (0.9999999999989206, 1), (0.9999999999989098, 1)]",Glycerophospholipid metabolism,Glycerol-3-phosphate acyltransferase (C16:0),"['Rv1551', 'Rv2482c']",glyc3p_c + palmACP_c --> 1hdecg3p_c + ACP_c,
ACCOAC,6.654128588231554,0.0146910795160616,"[(4.143352327901084e-13, 5), (4.1244785364824565e-13, 3), (4.105604745063829e-13, 2), (4.085620730620576e-13, 1), (0.6895556187002365, 1), (4.289901767151605e-13, 1), (0.9999999999984641, 1), (3.8624659026709196e-13, 1), (4.318767565791859e-13, 1), (0.9999999999985603, 1), (0.586306698570233, 1), (0.8805129697780171, 1), (0.6609763293848943, 1), (0.8805129697799445, 1), (0.5534218094356423, 1), (0.6895556187001713, 1), (4.026778910315443e-13, 1), (0.929280912517571, 1), (2.4358293160275934e-13, 1), (0.9999999999984484, 1), (0.9067480374665065, 1), (0.6895556187001913, 1), (0.4857890125376257, 1), (0.8805129697799382, 1), (0.48578901253763296, 1), (0.8805129697799596, 1), (0.9999999999984539, 1)]",Pyruvate Metabolism,Acetyl-CoA carboxylase,"['Rv3285', 'Rv2247']",accoa_c + atp_c + hco3_c <=> adp_c + h_c + malcoa_c + pi_c,['Rv2247']
COt,6.405871838143642,0.016488140327351377,"[(0.9945455152809879, 22), (0.9961664309790553, 1), (0.9945995988273415, 1), (0.9944087157225642, 1), (0.9944120448497159, 1), (0.9944898410420945, 1), (0.9945932360571822, 1), (0.9946632265289339, 1), (1.0, 1), (0.9945327897406694, 1), (0.9935815556018623, 1), (0.9945423338959083, 1), (0.9925666937614629, 1)]",Transport,CO transporter via diffusion,[],co_c <=> co_e,
CYTDt2r,6.4,0.01653343675496631,"[(0.14285714285714285, 34)]",Transport,,[],cytd_e + h_e <=> cytd_c + h_c,
COBC,6.342450355938507,0.016984613712175873,"[(0.019157088122605363, 15), (0.017241379310344827, 7), (0.011494252873563218, 4), (0.021072796934865898, 2), (0.01532567049808429, 2), (0.022988505747126436, 2), (0.026819923371647507, 1), (0.009578544061302681, 1)]",Cofactor and Prosthetic Group Biosynthesis,MNXR85327,['Rv2231c'],adcobhex_c + appl_c --> adocbi_c + h2o_c,
GLYC3Pabc,6.141258201466579,0.01867024803264275,"[(0.00017299042786299157, 4), (0.00034598085572598315, 4), (0.00054780302156614, 3), (0.00043247606965747895, 3), (0.000663129973474801, 2), (0.0004901395456118094, 2), (8.64952139314958e-05, 2), (0.0002883173797716526, 2), (0.00023065390381732208, 2), (5.7663475954330533e-05, 1), (0.0, 1), (0.0007784569253834621, 1), (0.00011532695190866104, 1), (0.0004036443316803137, 1), (0.0006919617114519663, 1), (0.0005189712835889747, 1), (0.00048293161111751816, 1), (0.00035318879022027446, 1), (0.0003171491177488179, 1)]",Transport,sn-Glycerol 3-phosphate transport via ABC system,"['Rv2835c', 'Rv2832c', 'Rv2834c', 'Rv2833c']",atp_c + glyc3p_e + h2o_c --> adp_c + glyc3p_c + h_c + pi_c,
TDMS2,5.8317127784653655,0.021630027753592736,"[(0.732824427480916, 10), (0.9770992366412213, 7), (0.9766221374045801, 4), (0.48854961832061067, 2), (0.9768606870229007, 2), (0.9763835877862596, 1), (0.9809160305343511, 1), (0.9847328244274809, 1), (0.9923664122137404, 1), (0.8549618320610687, 1), (0.9790076335877862, 1), (0.9771588740458015, 1), (0.9761450381679388, 1), (0.9780534351145038, 1)]",Fatty Acid Metabolism,TDMS2,[],2.0 h_c + mmmycolate_c + mycolate_c + tre_c --> 2.0 h2o_c + tdm2_c,
EX_ocdca,5.650419102781207,0.023598477976600914,"[(0.19534823494603115, 2), (0.30914672693063167, 1), (0.32287166311259563, 1), (0.9209007556872959, 1), (3.090831296487022e-14, 1), (0.9209007556872957, 1), (0.3613553090200572, 1), (0.9063575995803929, 1), (0.05588990703477178, 1), (0.29130842609925317, 1), (0.30914672693062295, 1), (0.9209007556851381, 1), (0.9209007556880815, 1), (0.3228716631125925, 1), (0.3091467269306301, 1), (0.05588990703473508, 1), (0.37884936062954766, 1), (0.32520691352319164, 1), (0.9999999999992577, 1), (3.351960343111296e-14, 1), (3.268028831912158e-14, 1), (3.040994489648702e-14, 1), (0.1400955114432779, 1), (3.398395590117794e-14, 1), (0.3228716631125785, 1), (0.12745035405323188, 1), (0.3228716631127081, 1), (0.05588990703476407, 1), (0.03216657316587182, 1), (3.357893296306334e-14, 1), (3.2226219634594666e-14, 1), (3.289071039243893e-14, 1), (0.055889907034761814, 1)]",Exchange,,[],ocdca_e --> ,
FAD_16,5.457141361187009,0.02591482034144998,"[(1.7751078384975472e-13, 9), (1.7699730570086558e-13, 9), (1.777744618181032e-13, 4), (1.7803813978645167e-13, 2), (1.7830181775480014e-13, 2), (1.9260981698465685e-13, 1), (0.6213875645569661, 1), (1.8376966615107904e-13, 1), (0.0, 1), (0.3483237824255453, 1), (1.7907897387203775e-13, 1), (1.7726098366921406e-13, 1), (0.5472988832904367, 1)]",Beta oxidation of unsaturated fatty acids,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv0468', 'Rv1323', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",c5tetdcoa_c + coa_c + fad_c + nad_c --> accoa_c + c3dodcoa_c + fadh2_c + nadh_c,"['Rv3139', 'Rv3516']"
FASm2602,5.3298413892455185,0.027575720332583098,"[(0.5005914420901049, 4), (0.5005142974696565, 4), (0.500720016457519, 2), (0.5004114379757252, 2), (0.5005657272166221, 2), (0.5006685867105534, 1), (0.533300761160255, 1), (0.5403466364945484, 1), (0.5006943015840362, 1), (0.5022886237399712, 1), (0.5005400123431393, 1), (0.5019543303846945, 1), (0.5006171569635877, 1), (0.5004885825961736, 1), (0.5003857231022423, 1), (0.5005271549063979, 1), (0.5007714462044847, 1), (0.5109545361036824, 1), (0.5006428718370706, 1), (0.6358259617362683, 1), (0.06621579921826781, 1), (0.4688850030857848, 1), (0.35345093602139477, 1), (0.5004628677226908, 1), (0.5005528697798807, 1)]",Membrane Metabolism,FASm2602,['Rv2940c'],3.0 h_c + mmcoa__S_c + 2.0 nadph_c + tmlgnc_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + tamhexc_c,
NNAM,5.292330343617829,0.028087099180893887,"[(0.9999999999995268, 18), (0.1697536680978708, 4), (0.16975366809787074, 3), (0.9999999999995269, 2), (0.16975366809787085, 2), (0.1697536680978749, 1), (0.16975366809787068, 1), (0.16975366809787135, 1), (0.03711016726544758, 1), (0.3335494363551542, 1)]",Pantothenate and CoA Metabolism,Nicotinamidase,['Rv2043c'],h2o_c + ncam_c <=> nac_c + nh4_c,['Rv2043c']
GCCa,5.246485890496229,0.02872623647874027,"[(0.36505790254673665, 3), (0.365027626444201, 2), (0.365118835519883, 1), (0.36543587750829765, 1), (0.365125214465262, 1), (0.36544701677469615, 1), (0.36575767981773183, 1), (0.3654119803511411, 1), (0.3651992860972415, 1), (0.3652124247560747, 1), (0.3657162644487977, 1), (0.36450826793213514, 1), (0.3653494287536352, 1), (0.36534704859312545, 1), (0.3646906860834991, 1), (0.3652924945653582, 1), (0.3652470804115547, 1), (0.36540122185281765, 1), (0.3645493025329942, 1), (0.35071465826780823, 1), (0.3653382894872367, 1), (0.36523432252079663, 1), (0.36157653440353843, 1), (0.3650626628677561, 1), (0.36537332591079175, 1), (0.3653100127771357, 1), (0.3660643440758981, 1), (0.3651056968610498, 1), (0.36511683612744833, 1), (0.36547291332428744, 1), (0.36519490654429715, 1)]",Glycolysis/Gluconeogenesis,Glycine-cleavage complex,['Rv1832'],gly_c + h_c + lpro_c --> alpro_c + co2_c,
GCCc,5.144121926304669,0.03021162869761459,"[(0.48753474325084134, 2), (0.4875237811733309, 2), (0.48750185701831, 1), (0.48741416039822655, 1), (0.48742146844990014, 1), (0.3019796572316771, 1), (0.48801684580639776, 1), (0.48730819364895894, 1), (0.48747993286328917, 1), (0.48763340194843524, 1), (0.48748724091496276, 1), (0.4876114777934144, 1), (0.48756032143169903, 1), (0.4876845583101506, 1), (0.48737031208818477, 1), (0.48741781442406334, 1), (0.48758224558671986, 1), (0.48760782376757755, 1), (0.4871401084604656, 1), (0.4876151318192512, 1), (0.49902665450761596, 1), (0.4874616627341051, 1), (0.4875530133800254, 1), (0.4901546797758357, 1), (0.4878647331979078, 1), (0.4294274259515484, 1), (0.4869617054534962, 1), (0.4875639754575358, 1), (0.48753839727667814, 1), (0.4876443640259457, 1), (0.48749089494079956, 1), (0.48736665806234797, 1)]",Citric Acid Cycle,glycine-cleavage complex,['Rv3303c'],dhlpro_c + nad_c --> h_c + lpro_c + nadh_c,
HDCAt2,5.033310817980055,0.03191517627250253,"[(2.364967114384133e-13, 3), (2.366800422224741e-13, 3), (2.3666858404847033e-13, 2), (0.2930531095311346, 1), (0.007412498659173438, 1), (0.9363098234082187, 1), (0.20728327542102526, 1), (0.20728327542101949, 1), (0.29305310953120695, 1), (0.0, 1), (0.007412498659132902, 1), (0.2930531095311559, 1), (0.20728327542104266, 1), (2.367258749184893e-13, 1), (2.671129523765645e-13, 1), (0.4620242065113947, 1), (0.895636384556875, 1), (0.46202420651963544, 1), (0.07098149198140673, 1), (0.9363098234082438, 1), (0.007412498659288392, 1), (2.4868820857845556e-13, 1), (0.007412498659583599, 1), (0.20728327542103872, 1), (0.2930531095311301, 1), (0.9363098234082978, 1), (0.46202420651966, 1), (0.46202420651969667, 1), (0.20728327542102634, 1)]",Transport,Hexadecanoate transport via proton symport,[],h_e + hdca_e --> h_c + hdca_c,
MECDPS,4.939814122841619,0.03343472548645163,"[(0.36363636363636365, 9), (0.5454545454545454, 8), (0.45454545454545453, 6), (0.2727272727272727, 5), (0.1818181818181818, 3), (0.5, 1), (0.09090909090909088, 1), (0.22727272727272724, 1)]",Polyprenyl Metabolism,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",['Rv3581c'],2p4c2me_c --> 2mecdp_c + cmp_c,
