,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
FOLR2,1.1344537815125444,0.30367270448885425,"[(0.999999999999977, 6), (0.9999999999999831, 2), (0.999999999999971, 2), (8.439326337304127e-15, 1), (0.9999999999999626, 1), (1.0, 1), (0.9999999999999916, 1), (0.9999999999999795, 1), (0.9999999999999789, 1), (0.9999999999999855, 1)]",Folate Metabolism,folate reductase,['Rv2671'],dhf_c + h_c + nadph_c --> nadp_c + thf_c,
FAD_24,1.1344537815125344,0.3036727044888563,"[(0.9999999999999141, 11), (0.999999999999913, 1), (0.9999999999999163, 1), (0.9999999999999157, 1), (0.9999999999999135, 1), (0.9999999999999095, 1), (0.06136955163526303, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv0859', 'Rv1935c', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + undcoa_c --> accoa_c + fadh2_c + nadh_c + nndccoa_c,"['Rv3139', 'Rv3516']"
FAD_1,1.1344537815125133,0.3036727044888606,"[(0.999999999999028, 4), (0.9999999999990234, 3), (0.9999999999990291, 1), (0.9999999999990269, 1), (0.9999999999990332, 1), (0.9999999999990286, 1), (0.9999999999989935, 1), (0.9999999999990257, 1), (0.9999999999990473, 1), (0.999999999999024, 1), (0.9999999999990326, 1), (0.06136955163520863, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + octscoa_c --> accoa_c + fadh2_c + hexscoa_c + nadh_c,"['Rv3139', 'Rv3516']"
FAD_25,1.134453781512511,0.3036727044888606,"[(0.999999999999791, 12), (0.9999999999997932, 2), (0.9999999999997898, 1), (0.9999999999997864, 1), (0.06136955163525548, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + nndccoa_c --> accoa_c + fadh2_c + hepcoa_c + nadh_c,"['Rv3139', 'Rv3516']"
FAD_2,1.134453781512442,0.3036727044888752,"[(0.9999999999990419, 5), (0.9999999999990424, 2), (0.9999999999990408, 1), (0.9999999999990477, 1), (0.9999999999990464, 1), (0.9999999999990073, 1), (0.9999999999990395, 1), (0.9999999999990632, 1), (0.9999999999989866, 1), (0.9999999999990327, 1), (0.06136955163520952, 1), (0.9999999999990373, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv1323', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + hexscoa_c + nad_c --> accoa_c + fadh2_c + nadh_c + tetscoa_c,"['Rv3139', 'Rv3516']"
FAD_20,1.134453781512267,0.3036727044889109,"[(0.9999999999995256, 10), (0.999999999999523, 2), (0.999999999999546, 1), (0.9999999999995269, 1), (0.999999999999362, 1), (0.9999999999995205, 1), (0.06136955163523794, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv0468', 'Rv1323', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + nodcoa_c --> accoa_c + fadh2_c + hepdcoa_c + nadh_c,"['Rv3139', 'Rv3516']"
KGD2,1.134453781511468,0.3036727044890752,"[(0.99999999998577, 1), (0.999999999985423, 1), (0.9999999999854312, 1), (0.9999999999854883, 1), (0.9999999999854499, 1), (0.9999999999854324, 1), (0.9999999999853955, 1), (0.9999999999854706, 1), (0.9999999999854501, 1), (0.9999999999854614, 1), (0.9999999999854069, 1), (0.9999999999854594, 1), (0.9999999999852955, 1), (0.999999999985399, 1), (0.9999999999854299, 1), (3.697042672001771e-14, 1), (0.9999999999854234, 1)]",Citric Acid Cycle,MNXR84838,"['Rv2455c', 'Rv1248c', 'Rv2454c']",co2_c + 2.0 fdxrd_c + h_c + succoa_c <=> akg_c + coa_c + 2.0 fdxox_c,['Rv2454c']
ADOCBIK,1.134453781499614,0.30367270449151174,"[(0.9999999999999998, 14), (0.9999999999999997, 2), (0.9385019724211304, 1)]",Cofactor and Prosthetic Group Biosynthesis,Adenosyl cobinamide kinase,['Rv0254c'],adocbi_c + atp_c --> adocbip_c + adp_c + h_c,
EX_ppa,1.1344537813662574,0.3036727045189276,"[(0.1426671045732617, 2), (0.1426671045739747, 1), (0.14266710457324727, 1), (0.1426671045732406, 1), (0.14266710457325238, 1), (0.14266710457367293, 1), (0.14266710457323084, 1), (0.14266710458287668, 1), (0.14266710457321752, 1), (0.14266710457326037, 1), (0.14266710457329235, 1), (0.14266710457324994, 1), (0.14266710457321263, 1), (0.1426671045732768, 1), (0.25537164104629495, 1), (0.14266710457324216, 1)]",Exchange,,[],ppa_e --> ,
EX_ad,1.1344537812668565,0.3036727045393625,"[(0.03425165893943374, 16), (0.03399654876652236, 1)]",Exchange,,[],ad_e --> ,
Adt,1.134453477532397,0.30367276698093293,"[(0.9935253465875659, 16), (0.9940909374342113, 1)]",Transport,,[],ad_e <=> ad_c,
MYC1CYC5,1.1331625749808982,0.30393831060914417,"[(0.270989083691697, 3), (0.27072444591465433, 2), (0.2709229242474363, 2), (0.2708939794905723, 1), (0.27194839563347667, 1), (0.27112140258021833, 1), (0.2710552431359577, 1), (0.2710655805491234, 1), (0.0, 1), (0.271386040357261, 1), (0.2711544823023487, 1), (0.27148527952365203, 1), (0.271584518690043, 1)]",Mycolic Acid Biosynthesis,Mycolic Acid Cyclopropanation,['Rv0644c'],amet_c + mkmeroacidACP_c --> ahcys_c + h_c + mkmeroacidcyc1ACP_c,
GCCa,1.132389446143937,0.3040975000519992,"[(0.2639592944015145, 2), (0.274369523262616, 1), (0.26400749520435096, 1), (0.26396073406806975, 1), (0.2640494189216308, 1), (0.26421659537141456, 1), (0.26395641506840395, 1), (0.2639250874363465, 1), (0.2641038390142981, 1), (0.2638721945749211, 1), (0.264115414142466, 1), (0.26395425556857105, 1), (0.2639549754018487, 1), (0.2632185466077924, 1), (0.26394869831629203, 1), (0.2632445472993758, 1)]",Glycolysis/Gluconeogenesis,Glycine-cleavage complex,['Rv1832'],gly_c + h_c + lpro_c --> alpro_c + co2_c,
DADK,1.1320695980822488,0.3041633914284638,"[(0.3792563600782779, 9), (0.37964774951076324, 6), (0.0, 1), (0.38003913894324853, 1)]",Nucleotide Salvage Pathway,Deoxyadenylate kinase,[],atp_c + damp_c <=> adp_c + dadp_c,
H2Ot,1.1318021146550667,0.30421851042600834,"[(0.05370440135996458, 15), (0.9999999999999999, 1), (0.05494837097460279, 1)]",Transport,H2O transport via diffusion,[],h2o_e <=> h2o_c,
MI1PP,1.127416910341049,0.3051241231545558,"[(0.8315497922699232, 13), (0.8318015863024046, 2), (0.8312979982374418, 1), (0.9040664736245752, 1)]",Inositol phosphate metabolism,Myo-inositol 1-phosphatase,"['Rv2701c', 'Rv1604', 'Rv2131c']",h2o_c + mi1p__D_c --> inost_c + pi_c,
UGAGDS,1.1260234858927787,0.3054126686210495,"[(0.5807864512361302, 9), (0.5807966968228436, 6), (0.5808069424095571, 1), (0.5891878323412191, 1)]",Peptidoglycan Metabolism,UGAGDS,['Rv2158c'],26dap__M_c + atp_c + ugmag_c --> adp_c + h_c + pi_c + uggmd_c,
EMB,1.1255992582202343,0.3055005912792531,"[(1.0, 15), (0.04614767107815576, 1), (0.9958144877349018, 1)]",Arabinogalactan biosynthesis,EMB,"['Rv3794', 'Rv3793', 'Rv3805c', 'Rv2673', 'Rv3795']",agalfragund_c + 70.0 decda__tb_c <=> arabinanagalfragund_c + 70.0 decd__tb_c,"['Rv3793', 'Rv3794', 'Rv3795']"
PREPPACPH,1.1209241466987743,0.30647185244158426,"[(0.5, 6), (0.49951171875, 3), (0.50048828125, 2), (0.5008544921875, 1), (0.498046875, 1), (0.4990234375, 1), (0.501953125, 1), (0.499755859375, 1), (0.75, 1)]",Membrane Metabolism,PREPPACPH,['Rv2928'],h2o_c + prepphthACP_c --> ACP_c + h_c + prepphth_c,
NTPP3,1.1194306053248864,0.30678304027816217,"[(4.6562753652779065e-12, 2), (4.659383989746857e-12, 2), (4.662048525005957e-12, 2), (4.651612428574481e-12, 2), (4.661382391191182e-12, 1), (4.6633807926355075e-12, 1), (5.518918655411653e-12, 1), (4.654276963833581e-12, 1), (4.660716257376407e-12, 1), (4.653610830018806e-12, 1), (4.6556092314631314e-12, 1), (4.651168339364631e-12, 1), (4.652944696204031e-12, 1)]",Nucleotide Salvage Pathway,Nucleoside triphosphate pyrophosphorylase (dctp),[],dctp_c + h2o_c --> dcmp_c + h_c + ppi_c,
HEX1,1.1186974075240408,0.30693596664635214,"[(4.654721053043431e-12, 3), (4.658939900537007e-12, 2), (4.6567194544877566e-12, 2), (4.660050123561632e-12, 2), (4.657385588302532e-12, 2), (4.665157149474908e-12, 1), (4.665823283289683e-12, 1), (5.516032075547628e-12, 1), (4.6638248818453576e-12, 1), (4.651390383969556e-12, 1), (4.652722651599106e-12, 1)]",Glycolysis/Gluconeogenesis,hexokinase (D-glucose:ATP),"['Rv2702', 'Rv0650']",atp_c + glc__D_c --> adp_c + g6p_c + h_c,
AGPAT160190,1.1176039556337056,0.30716422941485033,"[(0.6305343511450382, 9), (0.6290076335877863, 5), (0.6320610687022901, 1), (0.633587786259542, 1), (0.7053435114503817, 1)]",Glycerophospholipid metabolism,AGPAT160190,"['Rv2182c', 'Rv2483c']",1hdecg3p_c + mstrACP_c --> ACP_c + pa160190_c,
UGGPT3,1.117538643668398,0.3071778710227371,"[(0.2066101199181047, 8), (0.20666861655454813, 4), (0.2065516232816613, 3), (0.20672711319099152, 1), (0.1480549868382568, 1)]",Peptidoglycan Metabolism,UGGPT3,['Rv2153c'],uacgam_c + ugggmda_c --> h_c + udp_c + ugagmda_c,
FBP,1.1147121112475915,0.3077690511171874,"[(4.836131495267182e-12, 2), (4.832134692378531e-12, 2), (4.827915844884956e-12, 2), (4.835243316847482e-12, 1), (4.829470157119431e-12, 1), (4.837463762896732e-12, 1), (5.693667759487653e-12, 1), (4.828804023304656e-12, 1), (4.8328008261933064e-12, 1), (4.835465361452407e-12, 1), (4.824807220416005e-12, 1), (4.828581978699731e-12, 1), (4.830136290934206e-12, 1), (4.8052672951826025e-12, 1)]",Glycolysis/Gluconeogenesis,Fructose-bisphosphatase,"['Rv1099c', 'Rv2131c']",fdp_c + h2o_c --> f6p_c + pi_c,
Kabc,1.1142284636301965,0.3078703661219714,"[(4.651390383969556e-12, 3), (4.6560533206729815e-12, 3), (4.6627146588207324e-12, 2), (4.653388785413881e-12, 2), (4.665379194079833e-12, 2), (4.660716257376407e-12, 2), (4.658051722117307e-12, 1), (5.5142557187082275e-12, 1), (4.658717855932082e-12, 1)]",Transport,Potassium ABC transporter,"['Rv3529c', 'Rv1031', 'Rv1030', 'Rv1373', 'Rv1029', 'Rv2267c']",atp_c + h2o_c + k_e --> adp_c + h_c + k_c + pi_c,['Rv1031']
OCDCEAt,1.113029279637358,0.3081217723270777,"[(0.7447935576978436, 15), (1.0, 1), (0.7475012731384417, 1)]",Transport,Octadecenoate (n-C18:1) transport in via uniport,[],ocdcea_e <=> ocdcea_c,
MNabc_rev,1.1110820401454717,0.30853061460566916,"[(4.729772129508092e-12, 1), (4.7124526503239395e-12, 1), (4.746869564087319e-12, 1), (4.730438263322867e-12, 1), (4.737099601470618e-12, 1), (5.5848659030743875e-12, 1), (4.737765735285393e-12, 1), (4.731104397137642e-12, 1), (4.7482018317168695e-12, 1), (4.732436664767192e-12, 1), (4.7264414604342164e-12, 1), (4.729105995693317e-12, 1), (4.7555293036793955e-12, 1), (4.756195437494171e-12, 1), (4.706457445990964e-12, 1), (4.743094805803594e-12, 1), (4.7621906418271465e-12, 1)]",Transport,T0034b,"['Rv2060', 'Rv2061c', 'Rv2059']",atp_c + h2o_c + mn2_c --> adp_c + h_c + mn2_e + pi_c,
NTPP5,1.105705208038244,0.30966345709025733,"[(4.3303138852479606e-12, 4), (4.337863401815412e-12, 3), (4.335642955766161e-12, 2), (4.32764934998886e-12, 2), (7.475353669406104e-12, 1), (4.342970427728687e-12, 1), (4.334310688136611e-12, 1), (4.374056672418192e-12, 1), (4.32898161761841e-12, 1), (4.331646152877511e-12, 1)]",Nucleotide Salvage Pathway,Nucleoside triphosphate pyrophosphorylase (datp),[],datp_c + h2o_c --> damp_c + h_c + ppi_c,
NTPP4,1.1052687370737428,0.30975567067212884,"[(4.655165142253281e-12, 4), (4.658495811327157e-12, 2), (4.6564974098828316e-12, 2), (4.654499008438506e-12, 2), (4.661160346586257e-12, 2), (4.6636028372404326e-12, 1), (5.516698209362403e-12, 1), (4.657829677512382e-12, 1), (4.646061313451355e-12, 1), (4.653166740808956e-12, 1)]",Purine and Pyrimidine Biosynthesis,Nucleoside triphosphate pyrophosphorylase (ctp),['Rv1160'],ctp_c + h2o_c --> cmp_c + h_c + ppi_c,
NTPP8,1.1050607344038479,0.3097996290097025,"[(4.654054919228656e-12, 2), (4.662048525005957e-12, 2), (4.6567194544877566e-12, 2), (4.661382391191182e-12, 2), (4.653388785413881e-12, 2), (4.664268971055208e-12, 1), (4.664713060265058e-12, 1), (4.658939900537007e-12, 1), (5.517142298572253e-12, 1), (4.665379194079833e-12, 1), (4.6553871868582064e-12, 1), (4.650724250154781e-12, 1)]",Nucleotide Salvage Pathway,Nucleoside triphosphate pyrophosphorylase (utp),[],h2o_c + utp_c --> h_c + ppi_c + ump_c,
FTHFCL,1.1030591805360586,0.31022307229494067,"[(4.6636028372404326e-12, 4), (4.659161945141932e-12, 3), (4.658273766722232e-12, 3), (4.654054919228656e-12, 2), (4.660938301981332e-12, 1), (4.6487258487104555e-12, 1), (5.5213611460658285e-12, 1), (4.6567194544877566e-12, 1), (4.6553871868582064e-12, 1)]",Cofactor and Prosthetic Group Biosynthesis,5 formethyltetrahydrofolate cyclo ligase,['Rv0992c'],5fthf_c + atp_c --> adp_c + methf_c + pi_c,
NO3R2,1.0986084848044673,0.3111675414756973,"[(0.3519706332222559, 1), (0.3517486962746189, 1), (0.3543503306012599, 1), (0.35080798622696496, 1), (0.35158404497803647, 1), (0.3513312434229133, 1), (0.3519515380052377, 1), (0.35118424621203276, 1), (0.35146058654809187, 1), (0.4018928772255187, 1), (0.35238808607396155, 1), (0.351491451155578, 1), (0.3517178316671327, 1), (0.3524571411154841, 1), (0.35153264402221585, 1), (0.35055662580315805, 1), (0.35139885733311954, 1)]",Cofactor and Prosthetic Group Biosynthesis,Nitrate reductase (Menaquinol-8),"['Rv1162', 'Rv1161', 'Rv1164', 'Rv1163', 'Rv1736c']",2.0 h_c + mql8_c + no3_c --> h2o_c + 2.0 h_e + mqn8_c + no2_c,
CDAPPA160,1.0973249979071766,0.3114406504122791,"[(4.652944696204031e-12, 2), (4.6562753652779065e-12, 2), (4.652278562389256e-12, 2), (4.658939900537007e-12, 1), (4.650280160944931e-12, 1), (4.662270569610882e-12, 1), (5.517142298572253e-12, 1), (4.660272168166557e-12, 1), (4.653610830018806e-12, 1), (4.658495811327157e-12, 1), (4.654943097648356e-12, 1), (4.6558312760680565e-12, 1), (4.64628335805628e-12, 1), (4.654276963833581e-12, 1)]",Glycerophospholipid metabolism,CDP-Diacylglycerol pyrophostatase (n-C16:0),['Rv2289'],cdpdhdecg_c + h2o_c --> cmp_c + 2.0 h_c + pa160_c,
ARBabc,1.0971300951031955,0.3114821523430739,"[(4.68114436102951e-12, 2), (4.6775916473507095e-12, 1), (4.667821684734008e-12, 1), (4.682254584054135e-12, 1), (4.671818487622659e-12, 1), (5.53246337631208e-12, 1), (4.672262576832509e-12, 1), (4.68292071786891e-12, 1), (4.678701870375335e-12, 1), (4.668709863153708e-12, 1), (4.673150755252209e-12, 1), (4.67981209339996e-12, 1), (4.68025618260981e-12, 1), (4.666489417104458e-12, 1), (4.675815290511309e-12, 1), (4.68070027181966e-12, 1)]",Transport,ARBabc,[],arab__L_e + atp_c + h2o_c --> adp_c + arab__L_c + h_c + pi_c,
CTPS2,1.0955855041954787,0.31181132493686586,"[(4.685585253128011e-12, 2), (4.67847982577041e-12, 2), (4.68114436102951e-12, 2), (4.6838088962886104e-12, 1), (4.660050123561632e-12, 1), (4.680478227214735e-12, 1), (5.544009695768182e-12, 1), (4.665379194079833e-12, 1), (4.6844750301033855e-12, 1), (4.708455847435289e-12, 1), (4.679145959585185e-12, 1), (4.668931907758633e-12, 1), (4.68292071786891e-12, 1), (4.686473431547711e-12, 1)]",Purine and Pyrimidine Biosynthesis,CTP synthase (glutamine),['Rv1699'],atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c,
SHKK,1.0931726621745737,0.31232650441901494,"[(0.1878453038674033, 5), (0.2154696132596685, 2), (0.19337016574585636, 2), (0.2044198895027624, 2), (0.19889502762430938, 1), (0.0, 1), (0.17679558011049723, 1), (0.22099447513812154, 1), (0.08839779005524862, 1), (0.20994475138121546, 1)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",shikimate kinase,['Rv2539c'],atp_c + skm_c --> adp_c + h_c + skm5p_c,
CHLabc,1.0930203185133158,0.31235907199596535,"[(4.6638248818453576e-12, 4), (4.653166740808956e-12, 4), (4.6558312760680565e-12, 3), (4.658495811327157e-12, 3), (4.669153952363558e-12, 1), (5.5146998079180776e-12, 1), (4.661160346586257e-12, 1)]",Transport,choline transport via ABC system,"['Rv3759c', 'Rv3757c', 'Rv3756c', 'Rv3758c']",atp_c + chol_e + h2o_c --> adp_c + chol_c + h_c + pi_c,
Cuabc,1.0930203185133158,0.31235907199596535,"[(4.6638248818453576e-12, 4), (4.653166740808956e-12, 4), (4.6558312760680565e-12, 3), (4.658495811327157e-12, 3), (4.669153952363558e-12, 1), (5.5146998079180776e-12, 1), (4.661160346586257e-12, 1)]",Transport,Copper transport via ABC system,"['Rv0092', 'Rv0103c']",atp_c + cu2_e + h2o_c --> adp_c + cu2_c + h_c + pi_c,
Cut1,1.0930203185133158,0.31235907199596535,"[(4.6638248818453576e-12, 4), (4.653166740808956e-12, 4), (4.6558312760680565e-12, 3), (4.658495811327157e-12, 3), (4.669153952363558e-12, 1), (5.5146998079180776e-12, 1), (4.661160346586257e-12, 1)]",Transport,Copper export via ATPase,"['Rv0092', 'Rv0103c']",atp_c + cu2_c + h2o_c --> adp_c + cu2_e + h_c + pi_c,
MOBDabc,1.0930203185133158,0.31235907199596535,"[(4.6638248818453576e-12, 4), (4.653166740808956e-12, 4), (4.6558312760680565e-12, 3), (4.658495811327157e-12, 3), (4.669153952363558e-12, 1), (5.5146998079180776e-12, 1), (4.661160346586257e-12, 1)]",Transport,molybdate transport via ABC system,"['Rv1859', 'Rv1857', 'Rv1858']",atp_c + h2o_c + mobd_e --> adp_c + h_c + mobd_c + pi_c,
MOBDabc_rev,1.0930203185133158,0.31235907199596535,"[(4.6638248818453576e-12, 4), (4.653166740808956e-12, 4), (4.6558312760680565e-12, 3), (4.658495811327157e-12, 3), (4.669153952363558e-12, 1), (5.5146998079180776e-12, 1), (4.661160346586257e-12, 1)]",Transport,T06232b,"['Rv1859', 'Rv1857', 'Rv1858']",atp_c + h2o_c + mobd_c --> adp_c + h_c + mobd_e + pi_c,
CHLabc_rev,1.0930203185133158,0.31235907199596535,"[(4.6638248818453576e-12, 4), (4.653166740808956e-12, 4), (4.6558312760680565e-12, 3), (4.658495811327157e-12, 3), (4.669153952363558e-12, 1), (5.5146998079180776e-12, 1), (4.661160346586257e-12, 1)]",Transport,T00114b,"['Rv3759c', 'Rv3757c', 'Rv3756c', 'Rv3758c']",atp_c + chol_c + h2o_c --> adp_c + chol_e + h_c + pi_c,
ATPM,1.0924648795486855,0.31247785221583246,"[(4.650058116340006e-12, 5), (4.658717855932082e-12, 2), (4.6560533206729815e-12, 2), (4.6553871868582064e-12, 2), (4.652722651599106e-12, 2), (4.664713060265058e-12, 1), (4.661382391191182e-12, 1), (5.512479361868827e-12, 1), (4.662048525005957e-12, 1)]",,ATP maintenance requirement,[],atp_c + h2o_c --> adp_c + h_c + pi_c,
CYTBD2,1.091510042859338,0.3126821906407062,"[(0.3517022019524237, 1), (0.3514507734508452, 1), (0.354047536472027, 1), (0.3506159322750201, 1), (0.3511982035703707, 1), (0.35093941632799264, 1), (0.3515220781010489, 1), (0.3508861030249718, 1), (0.3511779895738375, 1), (0.401645407523278, 1), (0.35211981777918905, 1), (0.3512827539540136, 1), (0.3513456185929634, 1), (0.352145888714141, 1), (0.350876191265558, 1), (0.350289114248022, 1), (0.35108094435794573, 1)]",Redox Metabolism,CYTBD2,"['Rv1620c', 'Rv1622c', 'Rv1621c', 'Rv1623c']",2.0 h_c + mql8_c + 0.5 o2_c --> h2o_c + 2.0 h_e + mqn8_c,
P5CD,1.0909562895197835,0.312800781221032,"[(4.652056517784331e-12, 2), (4.6553871868582064e-12, 1), (4.632738637155853e-12, 1), (4.664046926450283e-12, 1), (4.657385588302532e-12, 1), (5.512923451078677e-12, 1), (4.64450700121688e-12, 1), (4.658717855932082e-12, 1), (4.640732242933154e-12, 1), (4.662048525005957e-12, 1), (4.6560533206729815e-12, 1), (4.6491699379203055e-12, 1), (4.633404770970628e-12, 1), (4.636069306229729e-12, 1), (4.64317473358733e-12, 1), (4.652722651599106e-12, 1)]","Alanine, Aspartate, and Glutamate Metabolism",1-pyrroline-5-carboxylate dehydrogenase,['Rv1187'],1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c,
ADCYRS,1.089843736417881,0.31303923288548946,"[(0.37050200747007267, 1), (0.654732018243354, 1), (0.3392645736937232, 1), (0.6755588985064047, 1), (1.0, 1), (0.33835276020175853, 1), (0.3383527602014381, 1), (0.36470722514820253, 1), (0.6391133013550239, 1), (0.3705020074704758, 1), (0.33557743396532214, 1), (0.3705020074703872, 1), (0.6391133013550233, 1), (0.3383527602014377, 1), (0.3389075190722436, 1), (0.3457007110072353, 1), (0.3705020074703822, 1)]",Cofactor and Prosthetic Group Biosynthesis,adenosylcobyric acid synthase (glutamine-hydrolysing),['Rv0255c'],adcobdam_c + 4.0 atp_c + 4.0 gln__L_c + 4.0 h2o_c --> adcobhex_c + 4.0 adp_c + 4.0 glu__L_c + 4.0 h_c + 4.0 pi_c,
PHTHS,1.0886413699037174,0.3132972194252381,"[(0.894308943089431, 4), (0.902439024390244, 3), (0.8861788617886179, 2), (0.8983739837398375, 2), (0.8912601626016261, 1), (0.8882113821138212, 1), (1.0, 1), (0.0, 1), (0.8902439024390245, 1), (0.8922764227642277, 1)]",Membrane Metabolism,PHTHS,"['Rv2951c', 'Rv2952']",amet_c + nadph_c + phthdl_c --> ahcys_c + nadp_c + phthiocerol_c,
