,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
GLU5K,8.595039720305525,0.006178596450403705,"[(0.00019475487417759077, 7), (0.0001947548741772757, 2), (0.4468885801188116, 1), (0.6399365431091866, 1), (0.622346373885187, 1), (0.5378279076423076, 1), (0.31941026873624523, 1), (0.5979729214716244, 1), (0.0, 1), (0.9006296431676909, 1), (0.44688858111300284, 1), (0.00019475487525897315, 1), (0.6234596657999042, 1), (0.3439061489512426, 1), (0.44688858111448837, 1), (0.00019475487417727592, 1), (0.6487182362052012, 1), (0.00019475487386885683, 1), (0.6223463738857087, 1), (0.000194754867596556, 1), (0.29755615932847884, 1), (0.00019475487524975527, 1), (0.6777407892196375, 1), (0.00019475487386434677, 1), (0.0001947548741749462, 1), (6.491829139253019e-05, 1), (0.0001947548741789404, 1)]",Urea Cycle,glutamate 5-kinase,['Rv2439c'],atp_c + glu__L_c --> adp_c + glu5p_c,
PROt2r,8.595029608019573,0.006178623391467239,"[(0.9999999999984617, 18), (0.5532191620083058, 1), (0.3601335946631775, 1), (0.3777271903253361, 1), (0.46226212015759616, 1), (0.680722305249615, 1), (0.4021053905125316, 1), (0.09938971346328485, 1), (0.5532191610142423, 1), (0.37661368154720287, 1), (0.6562216534129857, 1), (0.5532191610127541, 1), (0.3513501909562946, 1), (0.3777271903248137, 1), (0.7025806716805574, 1), (0.3223219845574129, 1), (0.9999999999984597, 1)]",Transport,L proline reversible transport via proton symport,[],h_e + pro__L_e <=> h_c + pro__L_c,
EX_pro_L,8.595029608019493,0.006178623391467451,"[(0.0, 19), (0.4467808379908431, 1), (0.6398664053362685, 1), (0.6222728096740828, 1), (0.5377378798416927, 1), (0.3192776947493378, 1), (0.5978946094868498, 1), (0.9006102865365623, 1), (0.4467808389849066, 1), (0.6233863184522177, 1), (0.34377834658600487, 1), (0.44678083898639476, 1), (0.6486498090431649, 1), (0.6222728096746052, 1), (0.2974193283183619, 1), (0.6776780154420913, 1)]",Exchange,,[],pro__L_e --> ,
G5SD2,8.590618667657395,0.006190387058691749,"[(0.000979921764858207, 7), (0.0009799217648578922, 2), (0.4473229494881115, 1), (0.6402193080839382, 1), (0.6226429527687408, 1), (0.538190860553872, 1), (0.3199447493520758, 1), (0.5982886413108194, 1), (0.0007853198355463776, 1), (0.9007076806799765, 1), (0.44732295048152193, 1), (0.0, 1), (0.6237553703932348, 1), (0.34442139246645115, 1), (0.4473229504830064, 1), (0.0009799217648578926, 1), (0.6489941047421749, 1), (0.0009799217645497156, 1), (0.6226429527692622, 1), (0.0009799217582823405, 1), (0.2981078024099155, 1), (0.0009799217659295296, 1), (0.6779938657700507, 1), (0.000979921764545209, 1), (0.0009799217648555647, 1), (0.0008501871453169873, 1), (0.0009799217648595556, 1)]",Urea Cycle,Glutamate 5 semialdehyde dehydrogenase,['Rv2427c'],glu5p_c + h_c + nadh_c --> glu5sa_c + nad_c + pi_c,
FACOAL80,8.269289059509799,0.007115867224633679,"[(0.9931779080822237, 2), (0.9931779080818993, 2), (0.9839929397895306, 2), (0.9651654379134678, 2), (0.9839929397895232, 2), (0.98654532390897, 1), (0.9931779080822236, 1), (0.9651654379134799, 1), (0.9931779080823376, 1), (0.9931779080818997, 1), (0.9839929397895304, 1), (0.9616226331360155, 1), (0.986545323909016, 1), (0.9927904323085688, 1), (0.9931779080823253, 1), (0.9915690423069224, 1), (0.9616226331360158, 1), (0.9719320754996642, 1), (0.9651654379134841, 1), (0.9651654379134731, 1), (0.9875357445670067, 1), (0.9616226331360043, 1), (0.986545323908894, 1), (0.999277636888111, 1), (0.9093332584232726, 1), (0.0017052021743579893, 1), (0.9651654379134746, 1), (0.0, 1), (0.9616226331359986, 1)]",Fatty Acid Metabolism,FACOAL80,"['Rv2590', 'Rv0099', 'Rv3826', 'Rv1529', 'Rv1185c']",atp_c + coa_c + octa_c <=> amp_c + occoa_c + ppi_c,
FAD_10,8.260601441792788,0.0071428742037650365,"[(0.018774549354822204, 8), (0.037549098709608125, 3), (0.03754909870962441, 3), (0.018774549354805926, 2), (0.006082573262841768, 1), (0.006082573262842178, 1), (0.03754909870961967, 1), (0.006082573262728151, 1), (0.006082573263165249, 1), (0.006082573263165239, 1), (0.006468959257338813, 1), (0.006082573262740422, 1), (0.006082573263165211, 1), (0.030801492353545196, 1), (0.0060825732628417666, 1), (0.037549098709619665, 1), (1.9482462518261023e-14, 1), (0.08969140907764803, 1), (0.9982995937223488, 1), (0.037549098709624924, 1), (0.9999999999999999, 1), (0.03754909870962493, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + decoa_c + fad_c + nad_c --> accoa_c + fadh2_c + nadh_c + occoa_c,"['Rv3139', 'Rv3516']"
FAD_9,8.260601441792447,0.007142874203766106,"[(0.0187745493548222, 8), (0.03754909870960811, 3), (0.037549098709624404, 3), (0.018774549354805922, 2), (0.037549098709619665, 2), (0.03754909870962492, 2), (0.006082573262841767, 1), (0.006082573262842175, 1), (0.006082573262728148, 1), (0.006082573263165248, 1), (0.006082573263165238, 1), (0.006468959257338812, 1), (0.006082573262881002, 1), (0.00608257326316521, 1), (0.03080149235354519, 1), (0.006082573262841766, 1), (1.949026877390292e-14, 1), (0.089691409077648, 1), (0.9982995937223486, 1), (0.9999999999999999, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv0468', 'Rv1323', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + dodcoa_c + fad_c + nad_c --> accoa_c + decoa_c + fadh2_c + nadh_c,"['Rv3139', 'Rv3516']"
FAD_15,8.234459454192004,0.007224810156808691,"[(0.011982463222454231, 6), (0.023964926444873805, 3), (0.02396492644489068, 3), (0.023964926444873812, 2), (0.0014208105924092389, 1), (0.011982463222436908, 1), (0.008151047230602438, 1), (0.02396492644488577, 1), (0.004253167706166105, 1), (0.0014208105927184511, 1), (0.01198246322243693, 1), (0.0014208105928346388, 1), (0.008551332541920968, 1), (0.004253167706535017, 1), (0.012907297156049342, 1), (0.0014208105927702973, 1), (0.012907297156066207, 1), (0.0148480219069143, 1), (0.008151047230602013, 1), (0.023964926444885768, 1), (0.0, 1), (0.05694522346496041, 1), (0.9982384256523777, 1), (0.9999999999999999, 1)]",Beta oxidation of unsaturated fatty acids,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + hdcoa_c + nad_c --> accoa_c + c5tetdcoa_c + fadh2_c + nadh_c,"['Rv3139', 'Rv3516']"
FAD_19,8.23445945419194,0.007224810156808906,"[(0.02396492644487379, 5), (0.01198246322245422, 5), (0.023964926444890667, 3), (0.011982463222436896, 2), (0.001420810592409226, 1), (0.008151047230602426, 1), (0.023964926444885758, 1), (0.004253167706166093, 1), (0.0014208105927184383, 1), (0.0014208105928346264, 1), (0.008551332541894994, 1), (0.004253167706535004, 1), (0.012907297156049331, 1), (0.0014208105927702845, 1), (0.012907297156066196, 1), (0.014848021906914395, 1), (0.008151047230601999, 1), (0.02396492644488575, 1), (0.0, 1), (0.05694522346496038, 1), (0.011982463222506007, 1), (0.9982384256523776, 1), (0.9999999999999999, 1)]",Beta oxidation of unsaturated fatty acids,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv0468', 'Rv1323', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",d2hdodcoa_c + nad_c --> dodcoa_c + nadh_c,"['Rv3139', 'Rv3516']"
FAD_18,8.234459454191903,0.007224810156809012,"[(0.023964926444873802, 5), (0.011982463222454231, 5), (0.023964926444890677, 3), (0.0014208105924092358, 1), (0.011982463222436908, 1), (0.008151047230602438, 1), (0.023964926444885768, 1), (0.004253167706166104, 1), (0.001420810592718448, 1), (0.01198246322243693, 1), (0.0014208105928346366, 1), (0.008551332541895006, 1), (0.004253167706535016, 1), (0.012907297156049342, 1), (0.0014208105927702947, 1), (0.012907297156066207, 1), (0.0148480219069143, 1), (0.008151047230602011, 1), (0.02396492644488576, 1), (0.0, 1), (0.056945223464960386, 1), (0.011982463222521425, 1), (0.9982384256523775, 1), (0.9999999999999999, 1)]",Beta oxidation of unsaturated fatty acids,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv0468', 'Rv1323', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",3.0 h2o_c + t2dodcoa_c --> d2hdodcoa_c,"['Rv3139', 'Rv3516']"
FAD_17,8.234459454191901,0.00722481015680903,"[(0.023964926444873805, 5), (0.01198246322245423, 5), (0.02396492644489068, 3), (0.0014208105924092323, 1), (0.011982463222436906, 1), (0.008151047230602436, 1), (0.023964926444885768, 1), (0.004253167706166101, 1), (0.0014208105927184444, 1), (0.01198246322243693, 1), (0.0014208105928346325, 1), (0.008551332541895003, 1), (0.0042531677065350115, 1), (0.012907297156049342, 1), (0.0014208105927702908, 1), (0.012907297156066207, 1), (0.0148480219069143, 1), (0.00815104723060201, 1), (0.023964926444885765, 1), (0.0, 1), (0.0569452234649604, 1), (0.011982463222521425, 1), (0.9982384256523777, 1), (0.9999999999999999, 1)]",Beta oxidation of unsaturated fatty acids,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv0468', 'Rv1323', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",c3dodcoa_c + h2o_c --> h_c + t2dodcoa_c,"['Rv3139', 'Rv3516']"
