,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
BIRA,14.15103637002847,0.0008282703914830354,"[(0.0, 13), (0.5924514069182132, 1), (0.99874205449125, 1), (0.9968929751867915, 1), (0.9791645646378117, 1), (0.978209175562635, 1), (0.9916051554822256, 1), (0.9875278604602917, 1), (0.8784954525533251, 1), (0.8766812750469691, 1), (0.9791645617964526, 1), (0.8563691694231783, 1), (0.9729054389658955, 1), (0.8426356488649899, 1), (0.9987420469313332, 1), (0.8521809009876861, 1), (1.0, 1)]",Mycolic acid pathway,BIRA,['Rv3279c'],accb_c + atp_c + h2o_c --> amp_c + bccp_c + h_c + ppi_c,
ACCA3,14.15103637002847,0.0008282703914830354,"[(0.0, 13), (0.5924514069182132, 1), (0.99874205449125, 1), (0.9968929751867915, 1), (0.9791645646378117, 1), (0.978209175562635, 1), (0.9916051554822256, 1), (0.9875278604602917, 1), (0.8784954525533251, 1), (0.8766812750469691, 1), (0.9791645617964526, 1), (0.8563691694231784, 1), (0.9729054389658954, 1), (0.8426356488649901, 1), (0.9987420469313334, 1), (0.8521809009876861, 1), (1.0, 1)]",Mycolic acid pathway,ACCA3,['Rv3285'],atp_c + bccp_c + hco3_c --> adp_c + bccpco2_c + pi_c,
CIGAMS,13.5,0.0010407853299258798,"[(0.9999998625851767, 7), (0.9999998625852118, 3), (0.999999862585162, 3), (0.9999998626056967, 1), (0.9999998625852122, 1), (0.9999998625703419, 1), (0.9999998719313286, 1), (0.9999998625852997, 1), (0.9999998625698094, 1), (0.9999998625785131, 1), (1.0000000000000002, 1), (0.999999862586386, 1), (0.9999998303436446, 1), (0.9999998625852664, 1), (0.9999998625858189, 1), (0.9999998623061253, 1), (0.9999998625933613, 1), (0.999999862585842, 1), (0.999999919466662, 1)]",Redox Metabolism,cys-1D-myo-inositol 2-deoxy-D-glucopyranoside synthase,['Rv2130c'],atp_c + cys__L_c + igam_c --> amp_c + cigam_c + 2.0 h_c + ppi_c,['Rv2130c']
CYSS,13.5,0.0010407853299258798,"[(0.9995922201213464, 29)]",Cysteine and methionine metabolism,cysteine synthase,"['Rv2334', 'Rv1336']",acser_c + h2s_c --> ac_c + cys__L_c + h_c,
DHDPRy,13.5,0.0010407853299258798,"[(0.9999998650714337, 7), (0.9999998650714199, 3), (0.9999998650714692, 2), (0.9999998650913653, 1), (0.9999998650683215, 1), (0.9999998650565789, 1), (0.9999998754293211, 1), (0.9999998650715571, 1), (0.9999998650563968, 1), (0.9999998650647715, 1), (1.0000000000000002, 1), (0.9999998650726434, 1), (0.9999998328299011, 1), (0.9999998650715238, 1), (0.9999998650720692, 1), (0.9999998647923818, 1), (0.9999998650794619, 1), (0.9999998650720989, 1), (0.9999999219529185, 1), (0.9999998650837767, 1)]",Threonine and Lysine Metabolism,dihydrodipicolinate reductase (NADPH),['Rv2773c'],23dhdp_c + h_c + nadph_c --> nadp_c + thdp_c,
FAMPL5,13.5,0.0010407853299258798,"[(0.9999998625957178, 5), (0.9999998625957036, 3), (0.999999862585212, 2), (0.9999998625851765, 2), (0.9999998625957538, 2), (0.9999998626162379, 1), (0.999999862580883, 1), (0.9999998719418692, 1), (0.9999998625853168, 1), (0.9999998625803515, 1), (0.9999998625890556, 1), (1.0, 1), (0.9999998625969271, 1), (0.9999998303541853, 1), (0.9999998625958084, 1), (0.99999986259636, 1), (0.9999998623166668, 1), (0.9999998626039028, 1), (0.9999998625963822, 1), (0.9999999194772036, 1)]",Mycolic Acid Biosynthesis,Fatty Acid Ligase AMP (mycolic acid),['Rv3801c'],amp_c + h_c + mkmeroacidcyc1ACP_c --> ACP_c + mkmeroacidcyc1AMP_c,
G16MTM8,13.5,0.0010407853299258798,"[(0.9999998625851767, 7), (0.9999998625852113, 3), (0.9999998625851625, 3), (0.9999998626056963, 1), (0.9999998625852118, 1), (0.9999998625703415, 1), (0.9999998719086098, 1), (0.9999998625852993, 1), (0.999999862569809, 1), (0.9999998625785127, 1), (0.9999999999999998, 1), (0.9999998625863855, 1), (0.9999998303436437, 1), (0.9999998625852664, 1), (0.999999862585818, 1), (0.9999998623061248, 1), (0.9999998625933613, 1), (0.9999998625858406, 1), (0.999999919466662, 1)]",Fatty Acid Metabolism,G16MTM8,[],PIM3_c + gdpmann_c --> PIM4_c + gdp_c + h_c,
IGPDH,13.5,0.0010407853299258798,"[(0.9999998625851769, 7), (0.9999998625852125, 3), (0.9999998625851627, 3), (0.9999998626056965, 1), (0.999999862585212, 1), (0.9999998625703417, 1), (0.9999998719086105, 1), (0.9999998625852999, 1), (0.9999998625698092, 1), (0.9999998625785138, 1), (1.0, 1), (0.9999998625863862, 1), (0.9999998303436444, 1), (0.9999998625852666, 1), (0.9999998625858186, 1), (0.9999998623061255, 1), (0.9999998625933615, 1), (0.9999998625858417, 1), (0.9999999194666627, 1)]",Histidine Metabolism,imidazoleglycerol-phosphate dehydratase,['Rv1601'],eig3p_c --> h2o_c + imacp_c,
MYC1CYC5,13.5,0.0010407853299258798,"[(0.9999998625957174, 5), (0.9999998625957032, 3), (0.9999998625852116, 2), (0.9999998625851765, 2), (0.9999998625957538, 2), (0.9999998626162379, 1), (0.999999862580883, 1), (0.9999998719418688, 1), (0.9999998625853164, 1), (0.999999862580351, 1), (0.9999998625890552, 1), (1.0, 1), (0.9999998625969262, 1), (0.9999998303541853, 1), (0.999999862595808, 1), (0.99999986259636, 1), (0.9999998623166668, 1), (0.9999998626039028, 1), (0.9999998625963822, 1), (0.9999999194772031, 1)]",Mycolic Acid Biosynthesis,Mycolic Acid Cyclopropanation,['Rv0644c'],amet_c + mkmeroacidACP_c --> ahcys_c + h_c + mkmeroacidcyc1ACP_c,
NDPK4,13.5,0.0010407853299258798,"[(0.9999998717746577, 7), (0.9999998717746905, 4), (0.9999998717746448, 3), (0.999999871793805, 1), (0.9999998717608145, 1), (0.9999998804957944, 1), (0.9999998717747722, 1), (0.9999998717603185, 1), (0.9999998717684404, 1), (1.0, 1), (0.9999998717757861, 1), (0.9999998416892462, 1), (0.999999871774742, 1), (0.9999998717752567, 1), (0.9999998715142677, 1), (0.9999998717822955, 1), (0.9999998717752785, 1), (0.9999999248522498, 1)]",Purine and Pyrimidine Biosynthesis,nucleoside-diphosphate kinase (ATP:dTDP),['Rv2445c'],atp_c + dtdp_c <=> adp_c + dttp_c,
UAGCVT,13.5,0.0010407853299258798,"[(0.9999998671006582, 7), (0.9999998671006947, 3), (0.9999998671006449, 3), (0.9999998671201107, 1), (0.9999998671006907, 1), (0.9999998670857879, 1), (0.9999998783028432, 1), (0.9999998671007821, 1), (0.999999867085891, 1), (0.9999998670939965, 1), (1.0, 1), (0.9999998671018684, 1), (0.9999998348591261, 1), (0.9999998671007484, 1), (0.9999998671012897, 1), (0.9999998668216072, 1), (0.9999998671085599, 1), (0.9999998671013239, 1), (0.9999999239821444, 1)]",Alternate Carbon Metabolism,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,['Rv1315'],pep_c + uacgam_c --> pi_c + uaccg_c,
FAD_11,12.846593162200096,0.0013145875543592693,"[(0.015499239561801142, 10), (0.007760676456290016, 8), (0.015499239561768016, 5), (0.007760676456285642, 1), (0.0038913949035344537, 1), (0.003891394903526729, 1), (0.015499239561767996, 1), (0.007760676456273877, 1), (0.013290122835849027, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv1323', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + occoa_c --> accoa_c + fadh2_c + hexcoa_c + nadh_c,"['Rv3139', 'Rv3516']"
FAD_12,12.846593162199818,0.0013145875543593994,"[(0.015499239561801142, 9), (0.007760676456290015, 8), (0.015499239561768012, 6), (0.0077606764562856406, 1), (0.003891394903534453, 1), (0.003891394903526807, 1), (0.007760676456273875, 1), (0.013290122835849023, 1), (0.015499239561800531, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + hexcoa_c + nad_c --> accoa_c + butcoa_c + fadh2_c + nadh_c,"['Rv3139', 'Rv3516']"
FAD_13,12.846593162199687,0.0013145875543594612,"[(0.015499239561801142, 9), (0.007760676456290015, 8), (0.015499239561768012, 5), (0.0077606764562856406, 1), (0.003891394903534453, 1), (0.0038913949035267363, 1), (0.015499239561767991, 1), (0.007760676456273875, 1), (0.013290122835849023, 1), (0.015499239561800531, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",butcoa_c + coa_c + fad_c + 3.0 h2o_c + nad_c --> 2.0 accoa_c + fadh2_c + 3.0 h_c + nadh_c,"['Rv3139', 'Rv3516']"
ARGSL,10.8,0.002816313934692461,"[(0.9999998625851763, 6), (0.9999998625852118, 4), (0.9999998625851625, 3), (0.9999998626056963, 1), (0.9999998625703415, 1), (0.9999998719086098, 1), (0.9999998625852988, 1), (0.9999998625698094, 1), (0.9999998625785131, 1), (0.9999999999999998, 1), (0.9999998625863855, 1), (0.9999998625739932, 1), (0.9999998303436437, 1), (0.9999998625852664, 1), (0.999999862585818, 1), (0.9999998623061248, 1), (0.9999998625933613, 1), (0.9999998625858415, 1), (0.9999999194666616, 1)]","Alanine, Aspartate, and Glutamate Metabolism",argininosuccinate lyase,['Rv1659'],argsuc_c --> arg__L_c + fum_c,
G16MTM4,10.8,0.002816313934692461,"[(0.9999998625851767, 7), (0.9999998625852118, 3), (0.999999862585162, 3), (0.9999998626056967, 1), (0.9999998625852122, 1), (0.9999998625703415, 1), (0.9999998719313281, 1), (0.9999998625852993, 1), (0.999999862569809, 1), (0.9999998625785131, 1), (1.0000000000000002, 1), (0.9999998625863855, 1), (0.9999998303436446, 1), (0.9999998625852651, 1), (0.9999998625858184, 1), (0.9999998623061253, 1), (0.99999986258693, 1), (0.9999998625858415, 1), (0.9999999194666616, 1)]",Fatty Acid Metabolism,G16MTM4,[],Ac1PIM2_c + decdman1p__tb_c --> Ac1PIM3_c + decd__tb_c + h_c,
HISTP,10.8,0.002816313934692461,"[(0.9999998625851763, 7), (0.9999998625852118, 4), (0.9999998625851625, 3), (0.9999998626056958, 1), (0.9999998625703415, 1), (0.9999998719086098, 1), (0.9999998625852997, 1), (0.9999998625698086, 1), (0.9999998625785136, 1), (1.0000000000000002, 1), (0.999999862586386, 1), (0.9999998303436441, 1), (0.999999862585266, 1), (0.9999998625858184, 1), (0.9999998623061253, 1), (0.9999998625933608, 1), (0.9999998625858415, 1), (0.9999999194666624, 1)]",Histidine Metabolism,histidinol-phosphatase,['Rv1601'],h2o_c + hisp_c --> histd_c + pi_c,
MYCON1,10.8,0.002816313934692461,"[(0.9999998625914086, 5), (0.9999998625913948, 3), (0.9999998625851758, 2), (0.9999998625914446, 2), (0.9999998626119286, 1), (0.9999998625852118, 1), (0.9999998625765742, 1), (0.9999998719148417, 1), (0.9999998625853095, 1), (0.9999998625760422, 1), (0.9999998625847455, 1), (1.0000000000000002, 1), (0.9999998625926183, 1), (0.9999998625852109, 1), (0.9999998303498769, 1), (0.9999998625914988, 1), (0.9999998625920512, 1), (0.999999862312358, 1), (0.9999998625995936, 1), (0.9999998625920739, 1), (0.9999999194728952, 1)]",Mycolic Acid Biosynthesis,Mycolic Acid Condensation,['Rv3800c'],chexccoa_c + 2.0 h2o_c + meroacidcyc2AMP_c --> amp_c + co2_c + coa_c + 2.0 h_c + mycolate_c,
MAS3,10.8,0.002816313934692461,"[(0.999999862585176, 7), (0.9999998625852116, 4), (0.9999998625851623, 3), (0.9999998626056961, 1), (0.9999998625703417, 1), (0.9999998719086096, 1), (0.9999998625852995, 1), (0.9999998625698092, 1), (0.9999998625785138, 1), (1.0, 1), (0.9999998625863848, 1), (0.9999998303436439, 1), (0.9999998625852666, 1), (0.9999998625858182, 1), (0.9999998623061255, 1), (0.999999862593361, 1), (0.9999998625858417, 1), (0.9999999194666618, 1)]",Lipid metabolism,MAS3,['Rv2940c'],mas_c + pmtcoa_c --> coa_c + hdcaMAS_c,
ADK1,10.545449747149206,0.0031070252047726535,"[(0.5987139142542172, 1), (0.004135100550576856, 1), (0.0096488330350221, 1), (0.9970439333295072, 1), (0.006485229975654527, 1), (0.8663395601491762, 1), (0.006826329328272091, 1), (0.9957486350341287, 1), (0.6464562568409116, 1), (0.034994149348148526, 1), (0.009631450852795221, 1), (0.012253302646694008, 1), (0.9776116802436673, 1), (0.009193134834561615, 1), (0.9883318633796656, 1), (0.00846330914179343, 1), (1.0, 1), (0.9859129467271407, 1), (0.8776895408988103, 1), (0.8764289102311896, 1), (0.9776116774235462, 1), (0.004128378907953717, 1), (0.8656535238267067, 1), (0.06840068165096434, 1), (0.9713989962287559, 1), (0.8420957860009292, 1), (0.9970439258254258, 1), (0.8515702139764265, 1), (0.9982925201891905, 1)]",Purine and Pyrimidine Biosynthesis,adenylate kinase,['Rv0733'],amp_c + atp_c <=> 2.0 adp_c,
PPA,10.53960670560755,0.00311406921404597,"[(0.5974832276770988, 1), (0.0019170328011125538, 1), (0.008415644129608494, 1), (0.9969094689428424, 1), (0.00426433132946432, 1), (0.8655533033215536, 1), (0.004605997935039782, 1), (0.9961519437859434, 1), (0.645304853078971, 1), (0.033803049880145736, 1), (0.007415777755681122, 1), (0.012440035565511206, 1), (0.9774449458867874, 1), (0.0069834666574814935, 1), (0.9892803704848506, 1), (0.007228151508286852, 1), (1.0, 1), (0.9857599977826846, 1), (0.8773568718742725, 1), (0.8766351306883379, 1), (0.9774449430620259, 1), (0.0019035671913135068, 1), (0.8653733689892612, 1), (0.06868065502525182, 1), (0.9712219448424249, 1), (0.8413541362486074, 1), (0.9969094614262106, 1), (0.850844297877752, 1), (0.9981601292553268, 1)]",Oxidative Phosphorylation,inorganic diphosphatase,['Rv3628'],h2o_c + ppi_c --> h_c + 2.0 pi_c,
ACCOAC,9.297612971287682,0.005091112104852708,"[(0.32565409607086737, 1), (0.9832499618694718, 1), (0.8090105461655457, 1), (0.001034811375543565, 1), (0.8038629893504614, 1), (0.3874465650472283, 1), (0.9907749598360062, 1), (0.0015751441907748687, 1), (0.3461684296840335, 1), (0.3798876743466169, 1), (0.8102233308805897, 1), (0.38538616003663406, 1), (0.00749899307561519, 1), (0.7960620334150258, 1), (0.0056979016437774255, 1), (0.9806550017837765, 1), (0.0037245133647859086, 1), (0.004737563279827273, 1), (0.04073836323854951, 1), (0.041267172024113896, 1), (0.007498995889661297, 1), (0.9758339193559193, 1), (0.04824469082009608, 1), (0.38538616002427334, 1), (0.00956565871711862, 1), (0.05257871092897498, 1), (0.0010348138717098943, 1), (0.0494270176226162, 1), (0.0006194573951124327, 1)]",Pyruvate Metabolism,Acetyl-CoA carboxylase,"['Rv3285', 'Rv2247']",accoa_c + atp_c + hco3_c <=> adp_c + h_c + malcoa_c + pi_c,['Rv2247']
FAS200,9.014961485606054,0.005710705389652867,"[(9.141389867295402e-10, 3), (9.141378765065156e-10, 3), (9.141374324173057e-10, 2), (9.147196333714191e-10, 1), (0.9999999961034842, 1), (0.7671433234863598, 1), (0.9999999961072061, 1), (0.6507149868090336, 1), (9.138836354338764e-10, 1), (0.9999999961034687, 1), (0.9999999959836232, 1), (0.9999999959834336, 1), (1.0000000000000002, 1), (0.6507149867024127, 1), (0.6507149867948281, 1), (0.9999999959836228, 1), (0.7671433231295641, 1), (0.0, 1), (9.141405410417747e-10, 1), (9.141560841641194e-10, 1), (0.6507149866944664, 1), (0.9999999961041361, 1), (9.141567502979342e-10, 1), (2.5268873660166946e-09, 1)]",Fatty Acid Metabolism,FAS200,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",3.0 h_c + malcoa_c + 2.0 nadph_c + ocdca_c --> arach_c + co2_c + coa_c + h2o_c + 2.0 nadp_c,['Rv1484']
DASYN190190,9.0,0.005745712642685752,"[(0.999999862585176, 7), (0.9999998625852116, 4), (0.9999998625851623, 3), (0.9999998626056956, 1), (0.9999998625703412, 1), (0.999999910735824, 1), (0.999999862585299, 1), (0.9999998625698088, 1), (0.9999998625785125, 1), (1.0, 1), (0.9999998625863848, 1), (0.9999998303436439, 1), (0.9999998625852653, 1), (0.9999998625858186, 1), (0.999999862306125, 1), (0.999999862586932, 1), (0.9999998625858408, 1), (0.9999999194666622, 1)]",Glycerophospholipid metabolism,DASYN190190,['Rv2881c'],ctp_c + h_c + pa190190_c --> cdpc19c19g_c + ppi_c,
DMATT,9.0,0.005745712642685752,"[(0.9999984860728397, 2), (0.9999984860728393, 2), (0.9999984860728757, 2), (0.9999984860915478, 1), (0.9999984860731412, 1), (0.9999984860584974, 1), (0.9999984860728388, 1), (0.9999984968596161, 1), (0.9999984860731093, 1), (0.9999984860731888, 1), (0.9999984860729605, 1), (0.9999984860577082, 1), (0.9999984860728828, 1), (0.9999984860662787, 1), (0.9999986234877991, 1), (0.999998486074299, 1), (0.9999984860728259, 1), (0.9999984533163853, 1), (0.9999984860729272, 1), (0.9999984860734707, 1), (0.9999984857980728, 1), (0.9999984860804172, 1), (0.999998486072825, 1), (0.9999984860737638, 1), (0.9999984860728255, 1), (0.9999985420808948, 1)]",Cofactor and Prosthetic Group Biosynthesis,dimethylallyltranstransferase,"['Rv3383c', 'Rv2173', 'Rv3398c']",dmpp_c + ipdp_c --> grdp_c + ppi_c,
FAMPL2,9.0,0.005745712642685752,"[(0.9999998625757336, 5), (0.9999998625757189, 3), (0.9999998625852118, 2), (0.9999998625851767, 2), (0.9999998625757691, 2), (0.9999998625962527, 1), (0.9999998625608979, 1), (0.9999998719218846, 1), (0.9999998625852842, 1), (0.9999998625603654, 1), (0.9999998625690696, 1), (1.0000000000000002, 1), (0.9999998625769415, 1), (0.9999998303342006, 1), (0.9999998625758233, 1), (0.9999998625763753, 1), (0.9999998622966813, 1), (0.9999998625839182, 1), (0.9999998625763975, 1), (0.9999999194572184, 1)]",Mycolic Acid Biosynthesis,FAMPL2,['Rv3801c'],amp_c + h_c + mmeroacidcyc2ACP_c --> ACP_c + mmeroacidcyc2AMP_c,
FASm180,9.0,0.005745712642685752,"[(0.9999998625851767, 7), (0.9999998625852127, 3), (0.9999998625851625, 3), (0.9999998626056972, 1), (0.9999998625852122, 1), (0.9999998625703415, 1), (0.9999998779410533, 1), (0.9999998625852997, 1), (0.999999862569809, 1), (0.9999998625785136, 1), (1.0000000000000002, 1), (0.999999862586386, 1), (0.9999998303436446, 1), (0.9999998625852669, 1), (0.9999998625858189, 1), (0.9999998623061253, 1), (0.9999998625922577, 1), (0.9999998625858424, 1), (0.999999919466662, 1)]",Fatty Acid Metabolism,FASm180,"['Rv1663', 'Rv1662']",15.0 h_c + 4.0 malcoa_c + mmcoa__S_c + 10.0 nadph_c + octa_c --> 5.0 co2_c + 5.0 coa_c + 5.0 h2o_c + mocdca_c + 10.0 nadp_c,
