,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
EMB,11.152596178274855,0.004480356976376099,"[(8.916854858398438e-05, 12), (9.447336196899414e-05, 4), (9.137392044067383e-05, 1)]",Arabinogalactan biosynthesis,EMB,"['Rv3794', 'Rv3793', 'Rv3805c', 'Rv2673', 'Rv3795']",agalfragund_c + 70.0 decda__tb_c <=> arabinanagalfragund_c + 70.0 decd__tb_c,"['Rv3793', 'Rv3794', 'Rv3795']"
ACGAMT,11.144065002607535,0.004492112978123114,"[(8.90493392944336e-05, 12), (9.435415267944336e-05, 3), (9.441375732421875e-05, 1), (9.125471115112305e-05, 1)]",Arabinogalactan biosynthesis,UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase,['Rv1302'],uacgam_c + udcpp_c --> ump_c + unaga_c,
O16RHAT,11.144065002607535,0.004492112978123114,"[(8.90493392944336e-05, 12), (9.435415267944336e-05, 3), (9.441375732421875e-05, 1), (9.125471115112305e-05, 1)]",Arabinogalactan biosynthesis,rhamnosyltransferase (LPS O16 antigen biosynthesis),"['Rv3265c', 'Rv1525']",dtdprmn_c + unaga_c --> dtdp_c + h_c + ragund_c,
UDPG4E,11.035416922506228,0.0046449541125539815,"[(8.910894393920898e-05, 7), (8.90493392944336e-05, 4), (9.441375732421875e-05, 2), (9.417533874511719e-05, 1), (9.435415267944336e-05, 1), (8.928775787353516e-05, 1), (9.131431579589844e-05, 1)]",Nucleotide Salvage Pathway,UDPglucose 4-epimerase,"['Rv3634c', 'Rv0501', 'Rv0536']",udpg_c <=> udpgal_c,
NTD4,10.0,0.006442512189176011,"[(5.0464016632939885e-06, 17)]",Purine and Pyrimidine Biosynthesis,5'-nucleotidase (CMP),[],cmp_c + h2o_c --> cytd_c + pi_c,
BALAt2r,7.5,0.015231027044400821,"[(0.9999999999999428, 16), (0.9999999999999447, 1)]",Transport,BALAt2r,['Rv0522'],ala__B_e + h_e <=> ala__B_c + h_c,
G1PTT,7.5,0.015231027044400821,"[(0.9701714776456356, 15), (0.9701714441180229, 1), (0.9701713491231203, 1)]",Arabinogalactan biosynthesis,glucose-1-phosphate thymidylyltransferase,['Rv0334'],dttp_c + g1p_c + h_c --> dtdpglu_c + ppi_c,
MAN1PT,5.810055722037181,0.02922415020104208,"[(0.9999999999999998, 4), (0.0, 2), (0.025229065013952168, 2), (0.025229065013922858, 1), (0.02522906501425659, 1), (0.025229065017519092, 1), (0.02522906501244271, 1), (0.0252290650139948, 1), (0.025229065013980145, 1), (0.02522906501391531, 1), (0.025229065013955942, 1), (0.025229065012761565, 1)]",Fructose and mannose metabolism,Mannose 1 phosphate guanylyltransferase,['Rv3264c'],gtp_c + h_c + man1p_c --> gdpmann_c + ppi_c,['Rv3264c']
MAN1PT2,5.810055721872203,0.029224150202998934,"[(0.974770934970844, 11), (0.9999999999323714, 1), (9.09439190621697e-13, 1), (9.118816812758723e-13, 1), (9.057199434892027e-13, 1), (9.101608355877033e-13, 1), (0.9999999999844151, 1)]",Fructose and mannose metabolism,mannose-1-phosphate guanylyltransferase (GDP),['Rv3264c'],gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,['Rv3264c']
GTHRDt2,5.0,0.04096895595583619,"[(0.09840215579123528, 17)]",Transport,Glutathione transport,"['Rv1281c', 'Rv1280c', 'Rv1283c', 'Rv1282c']",atp_c + gthrd_e + h2o_c --> adp_c + gthrd_c + h_c + pi_c,
TDPDRR,5.0,0.04096895595583619,"[(0.970171470195055, 15), (0.9701714348047972, 1), (0.9701713398098946, 1)]",Arabinogalactan biosynthesis,dTDP-4-dehydrorhamnose reductase,['Rv3266c'],dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c,['Rv3266c']
PDE1,4.748639675054101,0.045675993689662055,"[(0.0031090881178611226, 9), (0.0, 4), (0.01839364008411747, 3), (0.018393640084117445, 1)]",Purine and Pyrimidine Biosynthesis,"3',5'-cyclic-nucleotide phosphodiesterase",['Rv0805'],camp_c + h2o_c --> amp_c + h_c,
ADNCYC,4.748639675054095,0.04567599368966223,"[(0.0031090881178611235, 9), (0.0, 4), (0.01839364008411747, 4)]",Purine and Pyrimidine Biosynthesis,adenylate cyclase,"['Rv0386', 'Rv1318c', 'Rv1319c', 'Rv2435c', 'Rv1647', 'Rv1625c', 'Rv2212', 'Rv1120c', 'Rv1900c', 'Rv1264', 'Rv3645', 'Rv1320c']",atp_c --> camp_c + ppi_c,['Rv1647']
GLYCK,4.131886419180289,0.0601773672797862,"[(0.0, 13), (1.0, 2), (0.37802030902702854, 1), (0.37802030902702843, 1)]",Glycolysis/Gluconeogenesis,glycerate kinase,['Rv2205c'],atp_c + glyc__R_c --> 3pg_c + adp_c + h_c,
GLYALDDr,4.131886419180289,0.0601773672797862,"[(0.0, 13), (0.9999999999999999, 1), (0.37802030902702854, 1), (0.37802030902702843, 1), (1.0, 1)]",Glycerolipid metabolism,D-Glyceraldehyde dehydrogenase,"['Rv0458', 'Rv2858c']",glyald_c + h2o_c + nad_c --> glyc__R_c + 2.0 h_c + nadh_c,
ALCD19y,4.131886419180287,0.06017736727978635,"[(0.0, 13), (0.9999999999999998, 1), (0.37802030902702843, 1), (0.3780203090270283, 1), (1.0, 1)]",Glycerolipid metabolism,"alcohol dehydrogenase (glycerol, NADP)",['Rv3045'],glyc_c + nadp_c <=> glyald_c + h_c + nadph_c,
GLYK,4.131886419180209,0.060177367279788424,"[(0.9999999999927716, 5), (0.9999999999927718, 3), (0.6219796909684755, 2), (0.9999999999927713, 2), (0.9999999999927724, 1), (0.999999999992772, 1), (0.9999999999927411, 1), (0.0, 1), (4.336808689942018e-19, 1)]",Alternate Carbon Metabolism,glycerol kinase,['Rv3696c'],atp_c + glyc_c --> adp_c + glyc3p_c + h_c,
IPDAB,4.087555402334111,0.06141384477485743,"[(1.0, 13), (0.3536357151127326, 2), (0.0, 1), (0.907031044694177, 1)]",Cholesterol degradation,IPDAB,"['Rv3552', 'Rv3551']",5ohhip_c + atp_c + coa_c + 3.0 h_c --> 5ohhipcoa_c + amp_c + ppi_c,
HIPA,4.087555402334111,0.06141384477485743,"[(1.0, 13), (0.35363571511273273, 2), (0.0, 1), (0.907031044694177, 1)]",Cholesterol degradation,HIPA,[],h_c + hip_c + nadh_c --> 5ohhip_c + nad_c,
ALCD2x,4.058534630615362,0.06223950542393167,"[(0.9976228795971713, 1), (0.984712673847274, 1), (0.9976228795971712, 1), (0.9976228795971647, 1), (0.9976228795971592, 1), (0.9786526731008929, 1), (0.9801044201512598, 1), (0.7666408472419705, 1), (0.984877388521191, 1), (0.019516675924103888, 1), (0.9976064766877726, 1), (0.9976228795970425, 1), (0.052755602816516145, 1), (1.0, 1), (0.0, 1), (0.9416233079736311, 1), (0.9976228795971704, 1)]",Glycolysis/Gluconeogenesis,alcohol dehydrogenase (ethanol),"['Rv3086', 'Rv3045', 'Rv0761c', 'Rv1862', 'Rv0162c', 'Rv1530']",acald_c + h_c + nadh_c <=> etoh_c + nad_c,
ETOHt2r,4.058534630615362,0.06223950542393167,"[(0.002377120402828663, 1), (0.015287326152726027, 1), (0.0023771204028287963, 1), (0.002377120402835299, 1), (0.002377120402840828, 1), (0.021347326899107167, 1), (0.019895579848740297, 1), (0.23335915275802963, 1), (0.015122611478808976, 1), (0.9804833240758961, 1), (0.002393523312227434, 1), (0.0023771204029574325, 1), (0.9472443971834837, 1), (3.903127820947816e-17, 1), (1.0, 1), (0.058376692026368915, 1), (0.002377120402829588, 1)]",Transport,ethanol reversible transport via proton symport,[],etoh_e + h_c <=> etoh_c + h_e,
EX_etoh,4.058534630615362,0.06223950542393167,"[(0.9976228795971713, 1), (0.984712673847274, 1), (0.9976228795971712, 1), (0.9976228795971647, 1), (0.9976228795971592, 1), (0.9786526731008929, 1), (0.9801044201512598, 1), (0.7666408472419703, 1), (0.984877388521191, 1), (0.019516675924103888, 1), (0.9976064766877726, 1), (0.9976228795970425, 1), (0.052755602816516256, 1), (1.0, 1), (0.0, 1), (0.9416233079736311, 1), (0.9976228795971704, 1)]",Exchange,,[],etoh_e <=> ,
PPCOAC,4.042775500650234,0.06269334157746227,"[(0.0, 6), (0.8524933212985754, 1), (0.8792034538642401, 1), (0.8650394762720708, 1), (0.9878546429829788, 1), (0.8681930154145621, 1), (0.9999999999999999, 1), (0.8765759401914559, 1), (0.9905989518754948, 1), (0.8661635128772088, 1), (0.9697313286297607, 1), (0.8783940205317795, 1)]",Propanoate metabolism,Propionyl-CoA carboxylase,"['Rv3280', 'Rv3285', 'Rv3281']",atp_c + hco3_c + ppcoa_c --> adp_c + h_c + mmcoa__S_c + pi_c,['Rv3280']
MMCD,4.036697795627755,0.06286941064239905,"[(0.854683024578971, 1), (0.8792034538642505, 1), (0.8672291795524659, 1), (0.987854642982982, 1), (0.8692878610001287, 1), (1.0, 1), (1.576759556254359e-13, 1), (1.5888332316471576e-14, 1), (0.878765631362523, 1), (5.204170427930421e-18, 1), (0.9905989518754954, 1), (0.8661635128772146, 1), (1.6254358969902682e-14, 1), (3.469446951953614e-18, 1), (1.581321878996178e-13, 1), (0.9697313286297619, 1), (0.8794888661173461, 1)]",Fatty Acid Metabolism,Methylmalonyl-CoA decarboxylase,['Rv3799c'],h_c + mmcoa__S_c --> co2_c + ppcoa_c,
FACOALPREPH,4.030106611552553,0.06306101429322633,"[(1.0, 6), (3.3137798061133594e-12, 5), (0.08188360068932288, 2), (0.040941800347681905, 2), (0.08188360068805552, 1), (3.2918529013770126e-12, 1)]",Membrane Metabolism,FACOALPREPH,['Rv2930'],atp_c + coa_c + prephth_c <=> amp_c + ppi_c + prephthcoa_c,['Rv2930']
PREPTTA,4.030106611552553,0.06306101429322633,"[(1.0, 6), (3.3137798061133594e-12, 5), (0.08188360068932288, 2), (0.0409418003476819, 1), (0.08188360068805552, 1), (3.2918529013770126e-12, 1), (0.040941800347681905, 1)]",Membrane Metabolism,PREPTTA,[],ACP_c + prephthcoa_c <=> coa_c + prephthACP_c,
G3PD1ir,4.019224247416576,0.06337887007700373,"[(0.14251787931565452, 7), (4.56347182264949e-11, 4), (1.0, 2), (0.3780203090554125, 2), (4.562639155381021e-11, 1), (4.5665138337369626e-11, 1)]",Glycerophospholipid metabolism,glycerol-3-phosphate dehydrogenase (NAD),"['Rv0564c', 'Rv2982c']",dhap_c + h_c + nadh_c <=> glyc3p_c + nad_c,['Rv2982c']
FACOAE140,3.8559616662596077,0.06838211976574114,"[(0.0, 10), (0.7209167512920532, 1), (0.6575326636308321, 1), (0.9134261059397067, 1), (0.6575326636296446, 1), (0.9134261059396818, 1), (0.6575326636376065, 1), (1.4017557454805577e-06, 1)]",Fatty Acid Metabolism,Fatty-acid-CoA thioesterase (tetradecanoate),"['Rv1618', 'Rv0098', 'Rv2605c']",2.0 h_c + tdcoa_c --> coa_c + 2.0 h2o_c + ttdca_c,
PREPHACPH,3.8024268003518302,0.07012334642236513,"[(0.0, 11), (0.9999999999893255, 2), (0.999999999998903, 2), (1.0, 2)]",Membrane Metabolism,PREPHACPH,['Rv2928'],h2o_c + prephthACP_c --> ACP_c + h_c + prephth_c,
MCD,3.8024268003165407,0.07012334642353024,"[(1.0, 11), (0.0, 6)]",Fatty Acid Metabolism,Malonyl-CoA Decarboxylase cytoplasmic,"['Rv3280', 'Rv3799c', 'Rv3285', 'Rv3281', 'Rv2247']",h_c + malcoa_c --> accoa_c + co2_c,"['Rv2247', 'Rv3280']"
HCO3E,3.7544566552243306,0.07172829409201184,"[(0.8523767184997487, 1), (0.8806495219882526, 1), (0.8648807548119031, 1), (0.9890561783043276, 1), (0.8687897742764435, 1), (0.9999999999999999, 1), (0.004517856134809501, 1), (0.021911525521591636, 1), (0.8720585555249213, 1), (0.13573403498719508, 1), (0.9917912742852611, 1), (0.8677735771470738, 1), (0.1328753979767006, 1), (0.000554824964374645, 1), (0.004397636338384473, 1), (0.9703600967083842, 1), (0.8790767534251287, 1)]",Miscellaneous,HCO3 equilibration reaction,"['Rv1284', 'Rv3588c', 'Rv3273']",co2_c + h2o_c <=> h_c + hco3_c,
FACOAE180,3.7208322818583888,0.07287922727650209,"[(0.0, 8), (0.1094178074012378, 1), (0.8830997236795999, 1), (0.8830997237369299, 1), (0.05728540422195408, 1), (0.9999999999972277, 1), (0.8830997237387548, 1), (0.9999999999972273, 1), (0.8830997236875745, 1), (0.10941780738649175, 1)]",Fatty Acid Metabolism,Fatty-acid-CoA thioesterase (octadecanoate),"['Rv1618', 'Rv2605c', 'Rv0098']",h2o_c + stcoa_c --> coa_c + h_c + ocdca_c,
FACOAL140,3.667833970353483,0.07473806111547783,"[(1.0, 6), (0.44377506377512826, 5), (0.4926791987529997, 2), (0.4437750637689852, 1), (0.2218878369907112, 1), (0.22844775733935715, 1), (1.081527789087978e-06, 1)]",Fatty Acid Metabolism,fatty-acid--CoA ligase (tetradecanoate),"['Rv1550', 'Rv2950c', 'Rv3826', 'Rv0214', 'Rv1529', 'Rv1185c', 'Rv2590', 'Rv0099', 'Rv2930', 'Rv3801c', 'Rv3561', 'Rv1427c', 'Rv3515c', 'Rv3506', 'Rv0270', 'Rv0119', 'Rv0035', 'Rv0852', 'Rv1750c', 'Rv1925', 'Rv2948c', 'Rv2941', 'Rv0404', 'Rv1193', 'Rv1058', 'Rv1549', 'Rv3089', 'Rv1521', 'Rv0166', 'Rv2187', 'Rv0551c', 'Rv1206', 'Rv2505c', 'Rv3513c']",atp_c + coa_c + 3.0 h2o_c + ttdca_c <=> amp_c + 3.0 h_c + ppi_c + tdcoa_c,['Rv2930']
FACOAL180,3.588995878901806,0.07760831751560474,"[(1.0, 6), (0.10941780740272013, 3), (0.31013563457801646, 1), (0.1169002762712741, 1), (0.310135634578374, 1), (0.11690027630127746, 1), (0.21351753701038506, 1), (0.11690027626506817, 1), (0.11690027626492668, 1), (0.2135175370105842, 1)]",Fatty Acid Metabolism,fatty-acid--CoA ligase (octadecanoate),"['Rv1550', 'Rv3826', 'Rv2950c', 'Rv1529', 'Rv0214', 'Rv1185c', 'Rv2590', 'Rv0099', 'Rv2930', 'Rv3801c', 'Rv3561', 'Rv1427c', 'Rv3515c', 'Rv3506', 'Rv0270', 'Rv0119', 'Rv0035', 'Rv0852', 'Rv1750c', 'Rv1925', 'Rv2948c', 'Rv2941', 'Rv0404', 'Rv1193', 'Rv1058', 'Rv1549', 'Rv3089', 'Rv1521', 'Rv0166', 'Rv2187', 'Rv0551c', 'Rv1206', 'Rv2505c', 'Rv3513c']",atp_c + coa_c + ocdca_c <=> amp_c + ppi_c + stcoa_c,['Rv2930']
GAPD,3.529501879359384,0.07986122309070909,"[(0.9794398771480128, 1), (0.9989873374189997, 1), (0.9854900921994283, 1), (0.9946646671376178, 1), (0.9989873374191827, 1), (0.9989873374191542, 1), (0.9901940959143607, 1), (0.2095481921796417, 1), (0.9889301166600926, 1), (0.7754779303578745, 1), (0.9894970979069768, 1), (0.9894970979065421, 1), (0.7754779303577399, 1), (0.9794398771480188, 1), (0.0, 1), (0.9989873374193912, 1), (0.9989873374191696, 1)]",Glycolysis/Gluconeogenesis,glyceraldehyde-3-phosphate dehydrogenase,['Rv1436'],g3p_c + nad_c + pi_c <=> 13dpg_c + h_c + nadh_c,
PGK,3.5295018793593713,0.0798612230907095,"[(0.02056012285198805, 1), (0.001012662581000967, 1), (0.014509907800572597, 1), (0.005335332862382636, 1), (0.0010126625808180023, 1), (0.001012662580846646, 1), (0.00980590408563975, 1), (0.7904518078203585, 1), (0.011069883339908104, 1), (0.22452206964212618, 1), (0.010502902093023847, 1), (0.010502902093458388, 1), (0.2245220696422605, 1), (0.02056012285198161, 1), (1.0, 1), (0.0010126625806095024, 1), (0.001012662580830881, 1)]",Glycolysis/Gluconeogenesis,phosphoglycerate kinase,['Rv1437'],3pg_c + atp_c <=> 13dpg_c + adp_c,
TPI,3.4818128634602203,0.08172340009610965,"[(0.9877393869719608, 1), (0.9997467744039881, 1), (0.9892522989143331, 1), (0.9986658509265613, 1), (0.9997467744040351, 1), (0.9997467744040061, 1), (0.9904285783253954, 1), (0.20959781413321726, 1), (0.9972318738154731, 1), (0.7761844393107933, 1), (0.9902542875604774, 1), (0.9902542875602549, 1), (0.7761844393107473, 1), (0.9877393869719635, 1), (0.0, 1), (0.9997467744041089, 1), (0.9997467744040307, 1)]",Glycolysis/Gluconeogenesis,triose-phosphate isomerase,['Rv1438'],dhap_c <=> g3p_c,
SUCOAS,3.330713268391752,0.08797474804860757,"[(0.4038999644381961, 1), (0.40389996443810006, 1), (0.40389987751696244, 1), (0.035278437995586276, 1), (0.40383058002811567, 1), (0.023523777417259972, 1), (0.40383058002798167, 1), (0.44868025245639775, 1), (0.40389996443820175, 1), (0.9944668857224485, 1), (0.15005127513336602, 1), (0.4038305800286689, 1), (1.0, 1), (0.4040863239147796, 1), (0.40389996443837206, 1), (0.3184205000673669, 1), (0.40383058002810623, 1)]",Citric Acid Cycle,succinyl-CoA synthetase (ADP-forming),"['Rv0951', 'Rv0952']",atp_c + coa_c + succ_c <=> adp_c + pi_c + succoa_c,
ICHORSi,3.1843730428527675,0.09458092807176043,"[(0.5681205354630947, 1), (0.5679121427237988, 1), (0.5681192707270384, 1), (0.568000465631485, 1), (0.5681352820247412, 1), (0.5681206546723843, 1), (0.5681208241730928, 1), (0.568120626732707, 1), (0.5681207608431578, 1), (0.5681879334151745, 1), (0.5681206565350294, 1), (0.5681507997214794, 1), (0.5681181065738201, 1), (0.5681207068264484, 1), (0.5681206602603197, 1), (0.5681207980960608, 1), (0.5681171547621489, 1)]",Oxidative Phosphorylation,,['Rv3215'],chor_c --> ichor_c,
SEPHCHCS,3.1842758023476505,0.09458551126760172,"[(0.6191428899765015, 1), (0.6189591158181429, 1), (0.6191417742520571, 1), (0.6190370041877031, 1), (0.6191558931022882, 1), (0.6191429942846298, 1), (0.6191431451588869, 1), (0.6191429682075977, 1), (0.6191430874168873, 1), (0.6192023251205683, 1), (0.619142996147275, 1), (0.6191695779561996, 1), (0.6191407460719347, 1), (0.6191430408507586, 1), (0.6191429980099201, 1), (0.6191431209445, 1), (0.6191399078816175, 1)]",Cofactor and Prosthetic Group Biosynthesis,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,['Rv0555'],akg_c + h_c + ichor_c <=> 2sephchc_c + co2_c,
MEPCT,3.0080262808898848,0.10334910558938169,"[(0.6297227665781975, 2), (0.6297226641327143, 1), (0.6295440029352903, 1), (0.6297215800732374, 1), (0.6296197231858969, 1), (0.6297210864722729, 1), (0.6297229118645191, 1), (0.6297227386385202, 1), (0.6297228615731001, 1), (0.6297338865697384, 1), (0.6297227684408426, 1), (0.6297486126422882, 1), (0.6297205816954374, 1), (0.6297228112816811, 1), (0.6297228951007128, 1), (0.6297197658568621, 1)]",Polyprenyl Metabolism,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,['Rv3582c'],2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c,
DXPRIi,3.0080085173519415,0.10335003684587403,"[(0.5905489418655634, 2), (0.5905488301068544, 1), (0.590351264923811, 1), (0.5905476287007332, 1), (0.5904349964112043, 1), (0.5905470829457045, 1), (0.5905489400029182, 1), (0.5905491020530462, 1), (0.5905489102005959, 1), (0.5905490443110466, 1), (0.5905612390488386, 1), (0.5905775222927332, 1), (0.5905465241521597, 1), (0.5905489902943373, 1), (0.5905490815639496, 1), (0.5905456226319075, 1)]",Polyprenyl Metabolism,1-deoxy-D-xylulose reductoisomerase,['Rv2870c'],dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c,
CDPMEK,3.0079428149181955,0.10335348139487263,"[(0.6297227665781975, 3), (0.6297226641327143, 1), (0.6295440010726452, 1), (0.6297215782105923, 1), (0.6296197231858969, 1), (0.6297210846096277, 1), (0.629722910001874, 1), (0.6297227367758751, 1), (0.6297228597104549, 1), (0.6297338865697384, 1), (0.6297486126422882, 1), (0.6297205798327923, 1), (0.6297228112816811, 1), (0.6297228951007128, 1), (0.6297197658568621, 1)]",Polyprenyl Metabolism,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,['Rv1011'],4c2me_c + atp_c --> 2p4c2me_c + adp_c + h_c,
MECDPS,3.0078432368177315,0.10335870219007826,"[(0.5724703837186098, 2), (0.5724702682346106, 1), (0.5722639784216881, 1), (0.57246901281178, 1), (0.5723514091223478, 1), (0.5724684428423643, 1), (0.5724705532193184, 1), (0.5724703501909971, 1), (0.5724704917520285, 1), (0.5724832247942686, 1), (0.572470385581255, 1), (0.5725002288818359, 1), (0.5724678616970778, 1), (0.572470435872674, 1), (0.5724705327302217, 1), (0.5724669229239225, 1)]",Polyprenyl Metabolism,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",['Rv3581c'],2p4c2me_c --> 2mecdp_c + cmp_c,
MECDPDH,2.989924301710493,0.10430336684794685,"[(0.6997557394206524, 2), (0.6997556583955884, 1), (0.6996107865124941, 1), (0.6997547773644328, 1), (0.6996721876785159, 1), (0.6997543768957257, 1), (0.6997558576986194, 1), (0.6997557310387492, 1), (0.6997558148577809, 1), (0.6997647574171424, 1), (0.699755740351975, 1), (0.6997766979038715, 1), (0.6997539671137929, 1), (0.6997557757422328, 1), (0.699755871668458, 1), (0.6997538711875677, 1)]",Polyprenyl Metabolism,MECDPDH,[],2mecdp_c + h_c --> h2mb4p_c + h2o_c,
PPTTm,2.9705360723816696,0.10533722653071032,"[(0.7191468551754951, 1), (0.7190113356336951, 1), (0.7191460337489843, 1), (0.7190687730908394, 1), (0.7191564468666911, 1), (0.719146934337914, 1), (0.7191470442339778, 1), (0.7191469119861722, 1), (0.7191470041871071, 1), (0.7191739976406097, 1), (0.7191469352692366, 1), (0.7191665368154645, 1), (0.7191452756524086, 1), (0.7191469678655267, 1), (0.7191469371318817, 1), (0.7191470265388489, 1), (0.7191446581855416, 1)]",Lipid metabolism,"trans-pentaprenyltranstransferase, mitochondrial",[],ipdp_c + pendp_c --> hexdp_c + ppi_c,
SUCBZL,2.970518680822631,0.10533815944637769,"[(0.5681205373257399, 1), (0.5679121408611536, 1), (0.5681192707270384, 1), (0.568000465631485, 1), (0.5681352820247412, 1), (0.5681206546723843, 1), (0.5681208241730928, 1), (0.5681206211447716, 1), (0.5681207608431578, 1), (0.5681622698903084, 1), (0.5681206565350294, 1), (0.5681508015841246, 1), (0.568118104711175, 1), (0.5681207068264484, 1), (0.5681206602603197, 1), (0.5681207980960608, 1), (0.5681171528995037, 1)]",Cofactor and Prosthetic Group Biosynthesis,o-succinylbenzoate-CoA ligase,"['Rv0542c', 'Rv0553']",atp_c + coa_c + sucbz_c --> amp_c + ppi_c + sbzcoa_c,
OPP,2.970499481699712,0.10533918933470288,"[(0.5681206583976746, 2), (0.5681205373257399, 1), (0.5679121427237988, 1), (0.5681192725896835, 1), (0.5680004674941301, 1), (0.5681352857500315, 1), (0.5681208278983831, 1), (0.5681206230074167, 1), (0.5681207664310932, 1), (0.5681622754782438, 1), (0.5681508015841246, 1), (0.5681181065738201, 1), (0.5681207105517387, 1), (0.5681206621229649, 1), (0.5681207999587059, 1), (0.568117156624794, 1)]",Lipid metabolism,R05611,[],hepdp_c + ipdp_c --> octdp_c + ppi_c,
HEXTT,2.9704904219594206,0.10533967532573872,"[(0.7225638125091791, 1), (0.7224299414083362, 1), (0.722563000395894, 1), (0.7224866803735495, 1), (0.7225732859224081, 1), (0.7225638888776302, 1), (0.7225639978423715, 1), (0.722563867457211, 1), (0.7225639587268233, 1), (0.7225906234234571, 1), (0.7225638898089528, 1), (0.7225832538679242, 1), (0.7225622506812215, 1), (0.7225639224052429, 1), (0.7225638907402754, 1), (0.7225639810785651, 1), (0.7225616406649351, 1)]",Lipid metabolism,trans-hexaprenyltranstransferase,['Rv0562'],hexdp_c + ipdp_c --> hepdp_c + ppi_c,
GGTT,2.970479412314882,0.10534026591899219,"[(0.7191469352692366, 2), (0.7191468542441726, 1), (0.7190113356336951, 1), (0.7191460328176618, 1), (0.7190687721595168, 1), (0.7191564468666911, 1), (0.7191469334065914, 1), (0.7191470442339778, 1), (0.7191469110548496, 1), (0.7191470032557845, 1), (0.7191739967092872, 1), (0.7191665358841419, 1), (0.7191452737897635, 1), (0.7191469678655267, 1), (0.7191470265388489, 1), (0.7191446563228965, 1)]",Lipid metabolism,geranylgeranyltranstransferase,['Rv3398c'],ggdp_c + ipdp_c --> pendp_c + ppi_c,
DHNAOT,2.9704157218189566,0.10534368256328086,"[(0.5681206583976746, 2), (0.5681205373257399, 1), (0.5679121445864439, 1), (0.5681192744523287, 1), (0.5680004674941301, 1), (0.5681352857500315, 1), (0.568120826035738, 1), (0.5681206230074167, 1), (0.5681207645684481, 1), (0.568162277340889, 1), (0.5681508015841246, 1), (0.568118104711175, 1), (0.5681207068264484, 1), (0.5681206602603197, 1), (0.568120801821351, 1), (0.568117156624794, 1)]",Cofactor and Prosthetic Group Biosynthesis,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",['Rv0534c'],dhna_c + octdp_c --> 2dmmq8_c + co2_c + h_c + ppi_c,
