,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
EX_cytd,14.935149003270395,0.0015276880566984458,"[(0.19636302459686097, 1), (0.16516177402552448, 1), (0.5341072389317809, 1), (0.4861815121350477, 1), (0.171798241101808, 1), (0.5628108806027157, 1), (0.8024385777355704, 1), (0.9784514203823299, 1), (0.5043525609539221, 1), (0.9330400577726655, 1), (0.5759738667591997, 1), (0.6268695442751202, 1), (0.9775685748112809, 1), (0.7568540506802452, 1), (0.9514040905736142, 1), (0.10773055798603051, 1), (0.16429721194336397, 1)]",Exchange,,[],cytd_e --> ,
EX_coa,14.340764488248942,0.0017904803640610137,"[(0.17171135634492674, 1), (0.1652204371241794, 1), (0.4252191173426106, 1), (0.4187127941784203, 1), (0.08682431456693701, 1), (0.43752498951125823, 1), (0.7666752295346893, 1), (1.0, 1), (0.4813981477158769, 1), (0.9536732105489516, 1), (0.4813981477159263, 1), (0.5826635098284796, 1), (0.8135492224427632, 1), (0.7666752295341017, 1), (0.8502792750419546, 1), (0.1243752934685391, 1), (0.1717113563459602, 1)]",Exchange,,[],coa_e --> ,
DXPS,14.166666666666677,0.0018769466767884135,"[(0.07692307692307693, 7), (0.11538461538461539, 3), (0.09615384615384616, 2), (0.0, 2), (0.038461538461538464, 2), (0.15384615384615385, 1)]",Polyprenyl Metabolism,1-deoxy-D-xylulose 5-phosphate synthase,"['Rv3379c', 'Rv2682c']",g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c,
EX_urea,14.020549398917634,0.0019532000167593266,"[(0.3249957300162635, 1), (0.028586878696276463, 1), (0.3055682585925683, 1), (0.10017775441967638, 1), (0.3249957300175481, 1), (0.4114105396588539, 1), (0.5813054859589452, 1), (0.9999999999998697, 1), (0.7258542967222364, 1), (0.58130548595901, 1), (0.7258542967224947, 1), (0.4114105396563651, 1), (0.8588400840360966, 1), (0.5813054859589147, 1), (0.5813054859590095, 1), (0.11136798431477904, 1), (0.32499573001753423, 1)]",Exchange,,[],urea_e --> ,
TBSYNLDPS,13.986949327027997,0.001971229959745121,"[(0.2683737434393912, 1), (0.0, 1), (0.640283860798209, 1), (0.6682177708184852, 1), (0.29992059415967587, 1), (0.6919675317656466, 1), (0.8468009952349994, 1), (0.9430672184182012, 1), (0.6837602904410033, 1), (0.9889112832635163, 1), (0.6837602904408198, 1), (0.6919675317662073, 1), (0.9487424201039917, 1), (0.8468009952350657, 1), (0.9263686602562181, 1), (0.2833164318491922, 1), (0.2683737434399387, 1)]",Others,"halima-5(6),13-dien-15-yl-diphosphate lyase (cyclizing)",['Rv3377c'],ggdp_c --> tbsinyldp_c,
MBTK3,13.912605347163657,0.0020118012235155525,"[(0.49219668131675165, 1), (0.4614257475172637, 1), (0.7952236135031651, 1), (0.6506774540197401, 1), (0.5140383926365614, 1), (0.8123513485883811, 1), (0.8301943872772667, 1), (0.9999999999999919, 1), (0.79104207735478, 1), (0.9660275884880917, 1), (0.7910420773545902, 1), (0.8123513485880544, 1), (0.9775133181378188, 1), (0.8301943872775078, 1), (0.9592102049942137, 1), (0.5329247431058902, 1), (1.2567911869093361e-14, 1)]",Mycobactin biosynthesis,MBTK3,['Rv1347c'],h_c + malACP_c + n6hlys_c --> ACP_c + n6hlysmal_c,
ADNCYC,13.788016230336403,0.0020819442709217443,"[(0.11326522813285628, 1), (0.13181171539393682, 1), (0.479705734170726, 1), (0.07071222491221768, 1), (0.11326522813432693, 1), (0.4797057341704965, 1), (0.9999999999999942, 1), (0.9999999999999953, 1), (0.5641887681597311, 1), (0.9999999999999984, 1), (0.5641887681592437, 1), (0.47970573417066936, 1), (0.9999999999999931, 1), (0.9999999999977642, 1), (0.9999999999999973, 1), (0.11326522813432671, 1), (0.11326522813433099, 1)]",Purine and Pyrimidine Biosynthesis,adenylate cyclase,"['Rv1264', 'Rv3645', 'Rv1320c', 'Rv0386', 'Rv1318c', 'Rv1647', 'Rv1319c', 'Rv1625c', 'Rv2435c', 'Rv2212', 'Rv1900c', 'Rv1120c']",atp_c --> camp_c + ppi_c,['Rv1647']
S7PI,13.387299440516646,0.0023271730824994787,"[(5.185406389232263e-17, 4), (0.3216917390545311, 1), (0.3073939213602535, 1), (0.6572259556246038, 1), (0.2980496490872638, 1), (0.6599120235584854, 1), (0.8476608836449151, 1), (0.6224101152582908, 1), (1.0370812778464526e-16, 1), (0.7175464816927155, 1), (0.6414193967157981, 1), (1.0, 1), (0.6599120235585112, 1), (0.8226597275056797, 1)]",Membrane Metabolism,sedoheptulose 7-phosphate isomerase,['Rv0113'],s7p_c --> gmhep7p_c,
EX_for,13.270212109310838,0.0024049285416528235,"[(0.2884644326705529, 1), (0.024824976471514798, 1), (0.26798554458653445, 1), (0.15973241537724422, 1), (0.28846443267190935, 1), (0.557395433790704, 1), (0.5586456977626124, 1), (0.9999999999998512, 1), (0.7110175043524365, 1), (0.558645697762688, 1), (0.7110175043523884, 1), (0.5573954337895025, 1), (0.851200495528768, 1), (0.55864569776262, 1), (0.5586456977626112, 1), (0.0632751324033469, 1), (0.28846443267194355, 1)]",Exchange,,[],for_e --> ,
GLUSy,12.878330885976633,0.002687554199176111,"[(0.2533387027488869, 1), (0.26895548544117176, 1), (0.5618942621835692, 1), (0.5618942621835775, 1), (0.2533387027502795, 1), (0.5618942621832441, 1), (0.9195700866940095, 1), (0.9999999999999998, 1), (0.6330318940382358, 1), (0.9999999999999605, 1), (0.6330318940380606, 1), (0.5618942621836206, 1), (0.9999999999999509, 1), (0.9195700866944414, 1), (0.999999999999929, 1), (2.4127921882666215e-13, 1), (0.25333870275024917, 1)]","Alanine, Aspartate, and Glutamate Metabolism",glutamate synthase (NADPH),"['Rv3858c', 'Rv3859c']",akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c,
EX_his_L,12.829658114212322,0.002725231475557025,"[(0.21681723626223523, 1), (0.17937736253307893, 1), (0.45880286759764266, 1), (0.4812552225448856, 1), (0.1685519576402079, 1), (0.5126350809925471, 1), (0.8193977165078502, 1), (0.999262771287274, 1), (0.5180705916930801, 1), (0.9083474553242913, 1), (0.5180705916924433, 1), (0.5769088219777339, 1), (0.9177016825597962, 1), (0.8193977165071541, 1), (0.9403482957894685, 1), (0.1478435053876687, 1), (0.21681723626330227, 1)]",Exchange,,[],his__L_e --> ,
EX_ile_L,12.681166740331344,0.00284395256403859,"[(0.05612127007425544, 1), (0.4527558258902833, 1), (0.7308906620355804, 1), (0.6821445546842735, 1), (0.22146707405630867, 1), (0.7326942846555115, 1), (0.4782840248706705, 1), (0.7839750448160654, 1), (0.8236204208427884, 1), (1.0, 1), (0.8236204208427478, 1), (0.7326942846558088, 1), (0.7974684708753511, 1), (0.47828402487117977, 1), (0.5890751722477662, 1), (0.45386514188204136, 1), (0.05612127007350539, 1)]",Exchange,,[],ile__L_e --> ,
EX_arab_D,12.26774282381592,0.003206814554565377,"[(0.1940013844023425, 1), (0.2542294317419418, 1), (0.5922257028879513, 1), (0.6487858430212414, 1), (0.24830488356365815, 1), (0.7707964233598434, 1), (0.3527768250783441, 1), (0.7942377660497014, 1), (0.6405242051031462, 1), (0.7624011454593955, 1), (0.6405242051032635, 1), (0.770796423360359, 1), (0.8163405507765422, 1), (0.35277682507818264, 1), (0.7303852768388319, 1), (0.028419827240572473, 1), (0.19400138440159426, 1)]",Exchange,,[],arab__D_e --> ,
PHTHDLS,11.542946708463965,0.003978209350254516,"[(0.3333333333333333, 7), (1.0, 5), (0.5, 3), (0.6666666666666666, 1), (0.41666666666666663, 1)]",Membrane Metabolism,PHTHDLS,[],h_c + prephth_c --> co2_c + phthdl_c,
THRS,11.41765996815698,0.004132021367937319,"[(0.5, 4), (0.375, 3), (0.25, 3), (0.75, 3), (1.0, 2), (0.0, 1), (0.4375, 1)]",Glycolysis/Gluconeogenesis,threonine synthase,['Rv1295'],h2o_c + phom_c --> pi_c + thr__L_c,
CAATPS,11.341294375252806,0.004229101123847605,"[(0.11326522812987388, 1), (0.13181171539391895, 1), (0.4797057341706712, 1), (0.47970573417066886, 1), (0.113265228134315, 1), (0.47970573417043605, 1), (0.9999999999998432, 1), (0.999999999999879, 1), (0.5641887681596552, 1), (0.999999999999873, 1), (0.564188768159174, 1), (0.4797057341711035, 1), (0.9999999999998717, 1), (0.9999999999998603, 1), (0.9999999999998723, 1), (0.11326522813431533, 1), (0.11326522813431306, 1)]",Transport,CAATPS,['Rv0107c'],atp_c + 2.0 ca2_c + h2o_c --> adp_c + 2.0 ca2_e + h_e + pi_c,
MNabc_rev,11.341294375245479,0.004229101123857046,"[(0.11326522813135903, 1), (0.1318117153939385, 1), (0.47970573417070356, 1), (0.4797057341707089, 1), (0.11326522813432238, 1), (0.47970573417047474, 1), (0.9999999999999412, 1), (0.9999999999999578, 1), (0.5641887681597075, 1), (0.9999999999999585, 1), (0.564188768159219, 1), (0.47970573417081347, 1), (0.9999999999999556, 1), (0.9999999999999489, 1), (0.9999999999999509, 1), (0.11326522813432166, 1), (0.11326522813432272, 1)]",Transport,T0034b,"['Rv2059', 'Rv2060', 'Rv2061c']",atp_c + h2o_c + mn2_c --> adp_c + h_c + mn2_e + pi_c,
CDAPPA190,11.34129437524314,0.004229101123860063,"[(0.9999999999981759, 2), (0.11326522813303758, 1), (0.13181171539369452, 1), (0.4797057341706379, 1), (0.4797057341698532, 1), (0.1132652281341211, 1), (0.4797057341706521, 1), (0.9999999999981712, 1), (0.9999999999994356, 1), (0.5641887681587046, 1), (1.0, 1), (0.5641887681582146, 1), (0.4797057341697949, 1), (0.9999999999981637, 1), (0.11326522813412065, 1), (0.11326522813412393, 1)]",Glycerophospholipid metabolism,CDAPPA190,['Rv2289'],cdpc19c19g_c + h2o_c --> cmp_c + 2.0 h_c + pa190190_c,
NTD7,11.341294375242105,0.004229101123861385,"[(0.9999999999999856, 2), (0.9999999999999891, 2), (0.11326522813285578, 1), (0.13181171539398212, 1), (0.4797057341707196, 1), (0.4797057341707285, 1), (0.1132652281343276, 1), (0.4797057341704929, 1), (0.9999999999999603, 1), (0.5641887681597251, 1), (0.5641887681595829, 1), (0.47970573417066464, 1), (1.0, 1), (0.11326522813432671, 1), (0.11326522813478418, 1)]",Nucleotide Salvage Pathway,5'-nucleotidase (AMP),[],amp_c + h2o_c --> adn_c + pi_c,
ARBabc,11.341294375241956,0.004229101123861578,"[(0.47970573417072165, 2), (0.11326522813236273, 1), (0.1318117153939315, 1), (0.11326522813432666, 1), (0.4797057341704907, 1), (0.9999999999999774, 1), (0.9999999999999836, 1), (0.564188768159726, 1), (0.9999999999999865, 1), (0.5641887681592357, 1), (0.47970573417071777, 1), (0.9999999999999885, 1), (0.9999999999999782, 1), (0.9999999999999858, 1), (0.11326522813432582, 1), (0.11326522813432816, 1)]",Transport,ARBabc,[],arab__L_e + atp_c + h2o_c --> adp_c + arab__L_c + h_c + pi_c,
DCTPD,11.34129437524192,0.004229101123861623,"[(0.11326522813219031, 1), (0.13181171539376435, 1), (0.47970573417010526, 1), (0.47970573417009593, 1), (0.11326522813418127, 1), (0.47970573416986545, 1), (0.9999999999987061, 1), (0.9999999999987195, 1), (0.5641887681590085, 1), (0.9999999999987139, 1), (0.5641887681585187, 1), (0.47970573417005097, 1), (0.9999999999987024, 1), (0.9999999999989364, 1), (0.9999999999987119, 1), (0.11326522813418172, 1), (0.11326522813418216, 1)]",Purine and Pyrimidine Biosynthesis,dCTP deaminase,['Rv0321'],dctp_c + h2o_c + h_c --> dutp_c + nh4_c,
RBK,11.341294375241322,0.004229101123862398,"[(0.11326522813333728, 1), (0.13181171539383857, 1), (0.47970573417051887, 1), (0.479705734170525, 1), (0.11326522813427825, 1), (0.4797057341703057, 1), (0.9999999999995821, 1), (0.9999999999995735, 1), (0.5641887681594993, 1), (1.0, 1), (0.5641887681594949, 1), (0.47970573417047324, 1), (0.9999999999995872, 1), (0.9999999999973517, 1), (0.9999999999995834, 1), (0.11326522813427886, 1), (0.11326522813405598, 1)]",Pentose Phosphate Pathway,ribokinase,['Rv2436'],atp_c + rib__D_c --> adp_c + h_c + r5p_c,
G3PT,11.341294375240931,0.0042291011238629,"[(0.11326522813285494, 1), (0.13181171539393233, 1), (0.4797057341707206, 1), (0.4797057341707214, 1), (0.11326522813432621, 1), (0.47970573417038076, 1), (0.9999999999999822, 1), (0.999999999999986, 1), (0.564188768159703, 1), (0.9999999999999862, 1), (0.5641887681592402, 1), (0.4797057341706641, 1), (0.99999999999998, 1), (0.9999999999999825, 1), (0.9999999999999833, 1), (0.11326522813432566, 1), (0.11326522813432982, 1)]",Glycerophospholipid metabolism,glycerol-3-phosphatase,['Rv1692'],glyc3p_c + h2o_c --> glyc_c + pi_c,
PROabc,11.341294375240853,0.0042291011238630065,"[(0.4797057341707157, 2), (0.1132652281328575, 1), (0.1318117153939216, 1), (0.4797057341707154, 1), (0.11326522813432122, 1), (0.47970573417048445, 1), (0.9999999999999712, 1), (0.9999999999999759, 1), (0.5641887681597213, 1), (0.9999999999999746, 1), (0.5641887681592296, 1), (1.0, 1), (0.9999999999999719, 1), (0.9999999999999739, 1), (0.11326522813432377, 1), (0.11326522813432899, 1)]",Transport,L-proline transport via ABC system,"['Rv3758c', 'Rv3759c', 'Rv3757c', 'Rv3756c']",atp_c + h2o_c + pro__L_e --> adp_c + h_c + pi_c + pro__L_c,
ACS2,11.341294375240759,0.0042291011238631245,"[(0.47970573417047874, 2), (0.11326522813279977, 1), (0.13181171539386793, 1), (0.11326522813426781, 1), (0.4797057341702496, 1), (0.9999999999994726, 1), (0.9999999999994702, 1), (0.5641887681594295, 1), (0.9999999999994664, 1), (0.5641887681589481, 1), (0.4797057341704189, 1), (0.9999999999994773, 1), (1.0000000000000002, 1), (0.9999999999994691, 1), (0.11326522813426876, 1), (0.1132652281342697, 1)]",Alternate Carbon Metabolism,acetyl-CoA synthase (propionate),['Rv3667'],atp_c + coa_c + ppa_c --> amp_c + ppcoa_c + ppi_c,
MALT,11.34129437524053,0.004229101123863417,"[(0.999999999999976, 2), (0.11326522813285089, 1), (0.13181171539385045, 1), (0.4797057341707159, 1), (0.4797057341707132, 1), (0.11326522813432427, 1), (0.47970573417048296, 1), (0.9999999999999727, 1), (0.9999999999999709, 1), (0.5641887681597246, 1), (0.5641887681592281, 1), (0.4797057341706695, 1), (0.9999999999999691, 1), (0.9999999999999971, 1), (0.11326522813432321, 1), (0.11326522813432788, 1)]",Alternate Carbon Metabolism,alpha-glucosidase,['Rv2471'],h2o_c + malt_c --> 2.0 glc__D_c,
CDAPPA160190,11.341294375240457,0.004229101123863509,"[(0.11326522813271178, 1), (0.13181171539389797, 1), (0.4797057341705842, 1), (0.4797057341705903, 1), (0.11326522813429535, 1), (0.4797057341703527, 1), (0.9999999999997078, 1), (0.9999999999996994, 1), (0.5641887681595736, 1), (0.9999999999997142, 1), (0.5641887681590809, 1), (0.4797057341705356, 1), (0.9999999999997111, 1), (0.9999999999997065, 1), (0.9999999999997125, 1), (0.11326522813429574, 1), (0.11326522813429946, 1)]",Glycerophospholipid metabolism,"CDP-Diacylglycerol pyrophostatase (C16:0, C19:0)",['Rv2289'],cdpc16c19g_c + h2o_c --> cmp_c + 2.0 h_c + pa160190_c,
TREY,11.34129437524039,0.0042291011238636015,"[(0.11326522813123763, 1), (0.1318117153920474, 1), (0.479705734163867, 1), (0.4797057341638686, 1), (0.113265228132709, 1), (0.479705734163635, 1), (0.9999999999857037, 1), (0.9999999999857234, 1), (0.5641887681516673, 1), (0.9999999999857214, 1), (0.5641887681511852, 1), (0.47970573416382195, 1), (0.9999999999857074, 1), (0.9999999999857097, 1), (0.999999999985733, 1), (0.11326522813270634, 1), (0.11326522813271167, 1)]",Starch and sucrose metabolism,MNXR86764,"['Rv1564c', 'Rv1562c', 'Rv1563c']",2.0 14glucan_c + h2o_c --> tre_c,
GLGP,11.341294375240281,0.00422910112386374,"[(0.11326522813285511, 1), (0.13181171539393183, 1), (0.4797057341707205, 1), (0.47970573417072093, 1), (0.11326522813432627, 1), (0.47970573417048756, 1), (0.9999999999999867, 1), (0.9999999999999956, 1), (0.5641887681597286, 1), (0.9999999999999969, 1), (0.5641887681592397, 1), (0.47970573417067, 1), (0.9999999999999887, 1), (0.9999999999999891, 1), (0.9999999999999998, 1), (0.11326522813432488, 1), (0.11326522813433004, 1)]",Starch and sucrose metabolism,GLGP,['Rv1328'],14glucan_c + glycogen_c + 2.0 pi_c --> 2.0 g1p_c,
TREP,11.34129437524028,0.00422910112386374,"[(0.11326522813283535, 1), (0.131811715393872, 1), (0.4797057341706444, 1), (0.47970573417064394, 1), (0.11326522813430778, 1), (0.47970573417041035, 1), (0.9999999999998248, 1), (0.9999999999998226, 1), (0.5641887681596409, 1), (0.999999999999827, 1), (0.5641887681591446, 1), (0.47970573417058776, 1), (0.9999999999998261, 1), (0.9999999999998235, 1), (0.9999999999998217, 1), (0.11326522813430728, 1), (0.11326522813431161, 1)]",Alternate Carbon Metabolism,,['Rv3401'],pi_c + tre_c --> g1p_c + glc__D_c,
